Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
Finance,Downloaded,Puspanjali Behera,02-Dec-2025 09:37 AM,,BOQ Comparative Chart,1.0,3186617.0,DILLIP KUMAR BEHERA,INR,"1,071,073",CE RW I||RWCIRCLE-KENDRAPARA||RW Division II-Jajpur,2025_CERWI_120167_20,Tender Online JJPR-II-03 of 2025-26,S/R to Tikarapada to Podajagulai road for the year 2025-26,1,3189804,ANJANA JENA,06-Nov-2025 04:02 PM,Rejected-Finance,Not selected in the lottery,23-Dec-2025 07:33 PM,24-Dec-2025,"INR 1,071,073",30.0,Puspanjali Behera,30-Jan-2026 04:30 PM,125.pdf (511.00 KB),Superintending Engineer,Internal,"DAO, Estimator",Puspanjali Behera,02-Dec-2025 09:41 AM,techsummary_561031.pdf (260.46 KB),Superintending Engineer,Internal,"DAO, Estimator",Puspanjali Behera,23-Dec-2025 07:33 PM,finsummary_561031.pdf (410.28 KB),AOC,"12,600",Yes,fixed,,Nil,Nil,S/R to Tikarapada to Podajagulai road for the year 2025-26,S/R to Tikarapada to Podajagulai road for the year 2025-26,Please refer Tender documents. ,NA ,"12,60,000",Civil Works - Roads,NA ,Tender,90.0,30.0,Jaraka,755050.0,NA ,NA ,NA ,Jaraka,No ,No,CE RW I||RWCIRCLE-KENDRAPARA||RW Division II-Jajpur,Tender Online JJPR-II-03 of 2025-26,2025_CERWI_120167_20,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,01-Nov-2025 04:00 PM,07-Nov-2025 11:00 AM,01-Nov-2025 04:00 PM,06-Nov-2025 05:00 PM,01-Nov-2025 04:00 PM ,04-Nov-2025 04:00 PM ,01-Nov-2025 04:00 PM,06-Nov-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost, EMD, PAN, GSTIN, REGISTRATION CERTIFICATE","6,000",0.0,Nil,Nil,No,Superintending Engineer,"O/o the Superintending Engineer, Rural Works Division-II, Jajpur at Jaraka",AOC
,,,,,,,,,,,,,,,2,3185893,ASHOK DALAI,05-Nov-2025 07:27 PM,Rejected-Finance,Not selected in the lottery,23-Dec-2025 07:33 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,.pdf,"No Relation certificate, affidavit regarding correctness certificate and other documents as per DTCN",,,,,,,,AOC
,,,,,,,,,,,,,,,3,3186617,DILLIP KUMAR BEHERA,06-Nov-2025 12:32 PM,Accepted-AOC,Work has been awarded to Dilip Kumar Behera,30-Jan-2026 04:30 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,AOC
,,,,,,,,,,,,,,,4,3187912,DILLIP KUMAR SAMAL,06-Nov-2025 12:32 PM,Rejected-Finance,Not selected in the lottery,23-Dec-2025 07:33 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,3180492,MADHULITA ROUTRAY,04-Nov-2025 09:43 PM,Rejected-Finance,Not selected in the lottery,23-Dec-2025 07:33 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,3182214,MAHESWAR PRADHAN,04-Nov-2025 09:36 PM,Rejected-Finance,Not selected in the lottery,23-Dec-2025 07:33 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,7,3189125,MANAS KUMAR MALIK,06-Nov-2025 02:22 PM,Rejected-Finance,Not selected in the lottery,23-Dec-2025 07:33 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,8,3190071,M/S JMJ ENTERPRISES,06-Nov-2025 04:38 PM,Rejected-Finance,Not selected in the lottery,23-Dec-2025 07:33 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,9,3187963,UMAKANTA MUDULI,06-Nov-2025 11:56 AM,Rejected-Finance,Not selected in the lottery,23-Dec-2025 07:33 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
