Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"SE, M.I. Division, Kalahandi, Bhawanipatna","O/o the SE, M.I. Division, Kalahandi, Bhawanipatna",1.0,ICICI BANK,"37,500",Yes,fixed,,Nil,Nil,19-Dec-2025 11:00 AM,30-Dec-2025 11:00 AM,19-Dec-2025 11:00 AM,29-Dec-2025 05:30 PM,19-Dec-2025 11:00 AM ,26-Dec-2025 05:30 PM ,19-Dec-2025 11:00 AM,29-Dec-2025 05:30 PM,"6,000",0.0,Nil,Nil,No,"CE,Minor Irrigation,BBSR||SEKBKMIC-BHAWANIPATNA||KALAHANDI",SE MID BPT 07/2025-26,2025_CEMIB_123270_11,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"License, GSTIN, PAN, Affidavit, EMDs, Paper cost, no relation certificate etc as per DTCN",sl11 Construction of Pipalmunda Nalla (KA-02-0089) Check Dam over Local Nalla near village Merghara in Dharmagarh Block of Kalahandi District under MATY Scheme 2025-26,Construction of Pipalmunda Nalla (KA-02-0089) Check Dam over Local Nalla near village Merghara in Dharmagarh Block of Kalahandi District under MATY Scheme 2025-26,Please refer Tender documents. ,NA ,"37,44,760",Civil Works - Others,Check Dam ,Tender,90.0,180.0,Dharmagarh,766015.0,NA ,NA ,NA ,"O/o the SE, M.I. Division, Kalahandi, Bhawanipatna",No ,No,AOC,Superintending Engineer,Internal,"Saroj Sha, S.E, L. K . Bastia , D.A.O, N. Panna, AE",SAROJ SHA,08-Jan-2026 09:43 PM,techsummary_572080.pdf (358.18 KB),Superintending Engineer,Internal,"Saroj Sha, S.E, L. K . Bastia , D.A.O, N. Panna, AE",SAROJ SHA,08-Jan-2026 11:17 PM,finsummary_572080.pdf (364.63 KB),Finance,all bids are open in time,NITUZA PANNA,03-Jan-2026 01:44 PM,finance_572080.pdf,BOQ Comparative Chart,1,3331987,ABHIJEET MANDAL,28-Dec-2025 09:55 AM,Rejected-AOC,Rejected by Lottery,31-Jan-2026 04:48 PM,"CE,Minor Irrigation,BBSR||SEKBKMIC-BHAWANIPATNA||KALAHANDI",2025_CEMIB_123270_11,SE MID BPT 07/2025-26,sl11 Construction of Pipalmunda Nalla (KA-02-0089) Check Dam over Local Nalla near village Merghara in Dharmagarh Block of Kalahandi District under MATY Scheme 2025-26,1.0,3337060.0,SUBRAT KUMAR GOPAL,INR,"3,183,420.53",19-Jan-2026,"INR 3,183,420.53",180.0,SAROJ SHA,31-Jan-2026 04:48 PM,11PipalmundaSUBRAT.pdf (1092.00 KB),Subrat Ku Gopal is the Lottery winner,AOC
,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,3319992,AKASH AGRAWAL,25-Dec-2025 01:01 PM,Rejected-AOC,Rejected by Lottery,31-Jan-2026 04:48 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,3328057,ANJAN KUMAR BEHERA,27-Dec-2025 10:25 PM,Rejected-AOC,Rejected by Lottery,31-Jan-2026 04:48 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,3324051,ASHUTOSH MEHER,23-Dec-2025 11:10 AM,Rejected-AOC,Rejected by Lottery,31-Jan-2026 04:48 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,3334714,Bhakta Charan Bhoi,28-Dec-2025 10:58 PM,Rejected-AOC,Rejected by Lottery,31-Jan-2026 04:48 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,3329433,Bhawani Sankar Harpal,26-Dec-2025 05:24 PM,Rejected-AOC,Rejected by Lottery,31-Jan-2026 04:48 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,7,3333873,Bhojraj Rana,28-Dec-2025 06:58 PM,Rejected-AOC,Rejected by Lottery,31-Jan-2026 04:48 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,8,3333045,BIKASH KUMAR AGRAWAL,28-Dec-2025 06:17 PM,Rejected-AOC,Rejected by Lottery,31-Jan-2026 04:48 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,9,3336417,BISHNU PRASAD PANDA,29-Dec-2025 01:00 PM,Rejected-AOC,Rejected by Lottery,31-Jan-2026 04:48 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,10,3334075,CHANCHAL AGRAWAL,28-Dec-2025 05:25 PM,Rejected-AOC,Rejected by Lottery,31-Jan-2026 04:48 PM,,,,,,,,,,,,,,,,,AOC
