Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost, EMD,Valid Regd.Certificate,GST,PAN,Affidavit as per DTCN",15-Sep-2025 01:00 PM,25-Sep-2025 11:00 AM,15-Sep-2025 01:00 PM,24-Sep-2025 05:00 PM,15-Sep-2025 01:00 PM ,19-Sep-2025 05:00 PM ,15-Sep-2025 01:00 PM,24-Sep-2025 05:00 PM,PHEO||SEPH-CIRCLE-CUTTACK||EEPH-DIVN-CUTTACK-II,"SEPH-DIVISION, CTC- 21 of 2025-26",2025_PHEO_118082_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Construction of 3Q3w 11KV for power supply to 10 KW SPW load and installation of 25 KVA, 110.40 KV plinth mounted transformer with service connection at Balijhara, Paradeep in connection with the work Sinking of production well at Bijaya Nagar, Bhita","Construction of 3Q3w 11KV for power supply to 10 KW SPW load and installation of 25 KVA, 110.40 KV plinth mounted transformer with service connection at Balijhara, Paradeep in connection with the work Sinking of production well at Bijaya Nagar, Bhita",Please refer Tender documents. ,NA ,,Electrical Works,NA ,Tender,120.0,60.0,"Mahanadivihar, Cuttack",753004.0,NA ,NA ,NA ,"OO Superintending Engineer, PH Division, Cuttack",No ,No,"OO Superintending Engineer, PH Division, Cuttack","OO Superintending Engineer, PH Division, Cuttack, Nayabazar, Cuttack","17,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,AOC,1,3092410,ABHISHEKA SARANGI,23-Sep-2025 06:12 PM,Rejected-AOC,do not won the lottery,06-Jan-2026 12:12 PM,06-Jan-2026,"INR 1,395,785",60.0,Ajaya Kumar Naik,06-Jan-2026 12:11 PM,cssss.pdf (1734.00 KB),Er. Ajaya Naik,Internal,"JE, (Estimator), PH Division, Cuttack, DAO-I, PH Division, Cuttack, SE, PH Division, Cuttack",Ajaya Kumar Naik,06-Jan-2026 12:06 PM,finsummary_552706.pdf (1733.89 KB),Finance,The validity of tenders depends on the result of scrutiny of the scanned documents and financial bid submitted by the tenderers online,Ajaya Kumar Naik,25-Sep-2025 12:33 PM,,BOQ Comparative Chart,Er. Ajaya Naik,Internal,"JE, (Estimator), PH Division, Cuttack, DAO-I, PH Division, Cuttack, SE, PH Division, Cuttack",Ajaya Kumar Naik,06-Jan-2026 11:53 AM,techsummary_552706.pdf (1237.18 KB),PHEO||SEPH-CIRCLE-CUTTACK||EEPH-DIVN-CUTTACK-II,2025_PHEO_118082_1,"SEPH-DIVISION, CTC- 21 of 2025-26","Construction of 3Q3w 11KV for power supply to 10 KW SPW load and installation of 25 KVA, 110.40 KV plinth mounted transformer with service connection at Balijhara, Paradeep in connection with the work Sinking of production well at Bijaya Nagar, Bhita",1.0,3092271.0,Trupti Electrical,INR,"1,395,785",AOC
,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,2,3098995,M/s. Ganapati Electricals,24-Sep-2025 04:51 PM,Rejected-Technical,Not Satisfied eligibility criteria as per DTCN,06-Jan-2026 11:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3096998,"M/s. M R S INFRASTRUCTURE AND ENGINEERING PVT LTD, Prop. Mukesh Ram",24-Sep-2025 01:39 PM,Rejected-AOC,do not won the lottery,06-Jan-2026 12:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3097920,PHASE AND CONTROL,24-Sep-2025 08:06 AM,Rejected-AOC,do not won the lottery,06-Jan-2026 12:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3092271,Trupti Electrical,23-Sep-2025 06:18 PM,Accepted-AOC,won the lottery,06-Jan-2026 12:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3094151,TUSAR RANJAN PARIDA,22-Sep-2025 12:27 PM,Rejected-AOC,do not won the lottery,06-Jan-2026 12:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
