Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"GST, PAN, LICENSE, EXPERIENCE, TURN OVER, AFFIDAVIT","2,70,125",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,1.0,corrigendum,Date,,22-Sep-2025 06:00 PM,13-Oct-2025 11:30 AM,22-Sep-2025 06:00 PM,10-Oct-2025 05:00 PM,22-Sep-2025 06:00 PM ,06-Oct-2025 05:00 PM ,22-Sep-2025 06:00 PM,10-Oct-2025 05:00 PM,10-Dec-2025 01:00 PM,Scada and Automation of intake well and 3.0 MLD WTP in Khariar NAC,Scada and Automation of intake well and 3.0 MLD WTP in Khariar NAC,RELEVANT DOCUMENTS AS PER DTCN ,NA ,"2,70,12,522",Civil Works - Water Works,NA ,Tender,120.0,90.0,KHARIAR,766107.0,NA ,NA ,NA ,BHAWANIPATNA,No ,No,ADDITIONAL CHIEF ENGINEER PH DIVISION BHAWANIPATNA,BHAWANIPATNA,PHEO||PH Circle Bhawanipatna||PH Division Bhawanipatna,ACEPH BHPT 32 of 2025-26,2025_PHEO_118382_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,AOC,12-Jan-2026,"INR 22,963,345",90.0,Subrat Kumar Das,12-Jan-2026 05:30 PM,cs.pdf (3128.00 KB),Agreement Drawn on dtd 24.12.2025 and work order issued,ACE PHD BHAWANIPATNA,Internal,,Subrat Kumar Das,12-Jan-2026 05:25 PM,finsummary_553412.pdf (3128.40 KB),Finance,FINANCIAL BID IS HEREBY OPENED,Anupama Sahoo,10-Dec-2025 01:15 PM,finance_553412.pdf,BOQ Comparative Chart,Technical,tender is hereby opened,Anupama Sahoo,16-Oct-2025 11:21 AM,technical_553412.pdf,1,3121788,ASCENSOR LIFTS AND AUTOMATION PRIVATE LIMITED,10-Oct-2025 12:40 PM,Rejected-AOC,L2,12-Jan-2026 05:30 PM,1.0,3109492.0,CIMCON SOFTWARE INDIA PRIVATE LIMITED,INR,"22,963,345",PHEO||PH Circle Bhawanipatna||PH Division Bhawanipatna,2025_PHEO_118382_1,ACEPH BHPT 32 of 2025-26,Scada and Automation of intake well and 3.0 MLD WTP in Khariar NAC,ACE PHD BHAWANIPATNA,Internal,,Subrat Kumar Das,10-Dec-2025 12:31 PM,10-Dec-2025 01:00 PM,techsummary_553412.pdf (1459.71 KB),AOC
,,.pdf,OTHER RELEVANT DOCUMENTS AS PER DTCN,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,3122374,ASHISH MOHANTY,10-Oct-2025 03:43 PM,Rejected-AOC,L2,12-Jan-2026 05:30 PM,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,3116481,Automatech Electric Co,10-Oct-2025 04:24 PM,Rejected-AOC,L3,12-Jan-2026 05:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,3109492,CIMCON SOFTWARE INDIA PRIVATE LIMITED,04-Oct-2025 04:04 PM,Accepted-AOC,L1,12-Jan-2026 05:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,3119322,Drite Automation and Engineering,09-Oct-2025 12:51 PM,Rejected-AOC,L2,12-Jan-2026 05:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,3122511,FLOWTECH AUTOMATION PRIVATE LIMITED,10-Oct-2025 04:44 PM,Rejected-AOC,L2,12-Jan-2026 05:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7,3116560,Infraplan Engineering Services Pvt.Ltd,10-Oct-2025 12:35 PM,Rejected-Technical,Technically Dis-Qualified,10-Dec-2025 12:31 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,8,3120878,parthasarathi chhotaray,10-Oct-2025 03:48 PM,Rejected-AOC,L2,12-Jan-2026 05:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,9,3110384,Rhythm AutomationControl Pvt Ltd,07-Oct-2025 01:43 PM,Rejected-Technical,Technically Dis Qualified,10-Dec-2025 12:31 PM,,,,,,,,,,,,,,,,,AOC
