Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
Superintending Engineer,Internal,"JE ESTIMATOR, OSD ESTIMATOR, AEE ESTIMATOR and DAO KORAPUT R and B DIVISION",Shubhakanta Barik,29-Nov-2025 12:08 PM,29-Nov-2025 12:15 PM,techsummary_561915.pdf (499.35 KB),Finance,One of tenderer document opened,Shubhakanta Barik,23-Jan-2026 12:26 PM,finance_561915.pdf,BOQ Comparative Chart,23-Jan-2026,"INR 5,006,210",240.0,Shubhakanta Barik,23-Jan-2026 01:14 PM,AOCBATRISH.pdf (2333.00 KB),AWARD OF CONTRACT,1.0,3232123.0,PARTHA SARATHI DASH,17-Nov-2025 02:17 PM,Accepted-AOC,Single tenderer,23-Jan-2026 01:14 PM,1.0,3232123.0,PARTHA SARATHI DASH,INR,"5,006,210",Technical,1 no of tenderer document opened,Shubhakanta Barik,29-Nov-2025 12:04 PM,technical_561915.pdf,EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-KORAPUT,2025_EICCL_120816_1,S.E R and B KPT- 17-2025-26,Infrastructure Development of Batrish Singhasana under Nandapur Block in the District of Koraput for the year 2025-26,Superintending Engineer,Internal,"JE ESTIMATOR AE ESTIMATOR, AEE ESTIMATOR and DAO KORAPUT R and B DIVISION",Shubhakanta Barik,23-Jan-2026 01:09 PM,finsummary_561915.pdf (1064.20 KB),AOC,1,Fee/PreQual/Technical,.pdf,"PAN, GSTIN, RC, Online copy of tender cost and Affidavit and other required document",Infrastructure Development of Batrish Singhasana under Nandapur Block in the District of Koraput for the year 2025-26,Temple work,Please refer Tender documents. ,NA ,"58,89,000",Civil Works - Others,NA ,Tender,90.0,60.0,Nandapur,764037.0,NA ,NA ,NA ,o/o se r and b koraput,No ,No,"10,000",0.0,Nil,Nil,No,EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-KORAPUT,S.E R and B KPT- 17-2025-26,2025_EICCL_120816_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"60,000",Yes,fixed,,Nil,Nil,1,ICICI BANK,07-Nov-2025 11:00 AM,18-Nov-2025 12:00 PM,07-Nov-2025 11:00 AM,17-Nov-2025 05:00 PM,NA ,NA ,07-Nov-2025 11:00 AM,17-Nov-2025 05:00 PM,29-Nov-2025 12:15 PM,se r and b koraput,o/o se r and b koraput,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,AOC
