Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
PWD Road to Tukurla,Road Works,Please refer Tender documents. ,NA ,"12,71,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Bargarh,768028.0,NA ,NA ,NA ,"EXECUTIVE ENGINEER RURAL WORKS DIVISION, BARAGARH",No ,No,CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-BARGARH,Online-BGH-11 of 2025-26,2025_CERWI_120965_23,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,Executive Engineer,"EXECUTIVE ENGINEER RURAL WORKS DIVISION, BARAGARH","12,710",Yes,percentage,1.0%,Nil,Nil,21-Nov-2025 11:00 AM,29-Nov-2025 11:00 AM,21-Nov-2025 11:00 AM,28-Nov-2025 05:00 PM,21-Nov-2025 11:00 AM ,28-Nov-2025 04:00 PM ,21-Nov-2025 11:00 AM,28-Nov-2025 05:00 PM,1.0,Corrigendum,Other,,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, PAN Card, Valid GSTIN, Affidavit, No Relation Certificate As per DTCN","6,000",0.0,Nil,Nil,No,AOC,Executive Engineer,Internal,"EE, DAO, EE ESTIMATOR, AE ESTIMATOR",Kumarmani Kishan,25-Jan-2026 07:39 AM,techsummary_562901.pdf (192.45 KB),Executive Engineer,Internal,"EE, DAO, EE ESTIMATOR, AE ESTIMATOR",Kumarmani Kishan,25-Jan-2026 07:43 AM,finsummary_562901.pdf (192.45 KB),Finance,ok,Sunanda Kisan,29-Nov-2025 01:16 PM,,BOQ Comparative Chart,1.0,3259290.0,RASHMIRANJAN MUDULI,INR,"1,080,542",CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-BARGARH,2025_CERWI_120965_23,Online-BGH-11 of 2025-26,PWD Road to Tukurla,1,3257919,MANORANJAN SAHU,26-Nov-2025 05:02 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,25-Jan-2026 07:43 AM,25-Jan-2026,"INR 1,080,542",90.0,Kumarmani Kishan,25-Jan-2026 07:49 AM,74.pdf (476.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,2.0,Corrigendum3,Technical Bid,,,,.xls,Bill of Quantity,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3259290,RASHMIRANJAN MUDULI,27-Nov-2025 06:11 PM,Accepted-AOC,Successful Bidder,25-Jan-2026 07:49 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3263349,SHOBABATI NAYAK,28-Nov-2025 01:21 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,25-Jan-2026 07:43 AM,,,,,,,AOC
