S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,05-Dec-2025 10:00 AM,17-Dec-2025 11:00 AM,05-Dec-2025 10:00 AM,16-Dec-2025 05:00 PM,05-Dec-2025 10:00 AM ,16-Dec-2025 05:00 PM ,05-Dec-2025 10:00 AM,16-Dec-2025 05:00 PM,"DIVISIONAL FOREST OFFICER,JEYPORE KL DIVISION","AT -DEFUNCT FORESTERS TRAINING SCHOOL CAMPUS, FOREST COLONY PO- IRRIGATION COLONY,JEYPORE ,DIST-KORAPUT,ODISHA, PIN 764004","Construction of Forester Quarter at Kalimela(K.L) Section under Kalimela (K.L) Range, Jeypore KL Division under Mukhyamantri Kendu Leaf Welfare Fund during FY 2025-26","Construction of Forester Quarter at Kalimela(K.L) Section under Kalimela (K.L) Range, Jeypore KL Division under Mukhyamantri Kendu Leaf Welfare Fund during FY 2025-26",Please refer Tender documents. ,NA ,"18,60,250",Civil Works - Buildings,NA ,Tender,90.0,90.0,KALIMELA,764047.0,NA ,NA ,NA ,O/O DFO KL Jeypore Division,No ,No,"18,603",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, PAN, GSTIN, AFFIDAVIT AND OTHER DOCUMENTS AS PER DTCN",Forest Environment and Climate Change Department||PCCF Kendu Leaf||CCF Bolangir||DFO Jeypore KL,DFO-JPR-KL-01/2025-26,2025_DFJPK_122541_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",Nil,Nil,No,AOC,15-Jan-2026,"INR 1,581,398.36",90.0,Anil Kumar Bala,15-Jan-2026 09:54 PM,4workorderklmfrqtr.pdf (410.00 KB),attached,1,3303872,ANIMESH MONDAL,15-Dec-2025 02:48 PM,Rejected-AOC,Not selected by lottery,15-Jan-2026 09:55 PM,"Divisional Forest officer,Jeypore KL Division",Internal,Range officer and Senior Assistant,Amujure Mahesh,15-Jan-2026 11:26 AM,techsummary_569247.pdf (1359.53 KB),Forest Environment and Climate Change Department||PCCF Kendu Leaf||CCF Bolangir||DFO Jeypore KL,2025_DFJPK_122541_1,DFO-JPR-KL-01/2025-26,"Construction of Forester Quarter at Kalimela(K.L) Section under Kalimela (K.L) Range, Jeypore KL Division under Mukhyamantri Kendu Leaf Welfare Fund during FY 2025-26","Divisional Forest officer,Jeypore KL Division",Internal,Ranger officer and Senior Assistant,Amujure Mahesh,15-Jan-2026 11:37 AM,finsummary_569247.pdf (1459.18 KB),Finance,attached,Amujure Mahesh,19-Dec-2025 06:16 PM,finance_569247.pdf,BOQ Comparative Chart,1.0,3307716.0,VISHAL SARKAR,INR,"1,581,398.36",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,3307461,ATULYA KUMAR MISHRA,16-Dec-2025 01:40 PM,Rejected-AOC,3rd lowest,15-Jan-2026 09:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3308576,BISWAJIT SANA,16-Dec-2025 04:53 PM,Rejected-AOC,Not selected by lottery,15-Jan-2026 09:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3307215,RAGHUNATH SWAIN,16-Dec-2025 01:12 PM,Rejected-AOC,2nd Lowest,15-Jan-2026 09:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3306994,SIMANCHAL DASH,16-Dec-2025 12:42 PM,Rejected-AOC,Not selected by lottery,15-Jan-2026 09:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,3298800,SURYA NARAYANA PADHY,16-Dec-2025 12:18 PM,Rejected-AOC,Not selected by lottery,15-Jan-2026 09:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,3307716,VISHAL SARKAR,16-Dec-2025 02:36 PM,Accepted-AOC,1st lowest bidder selected by transparent lottery system,15-Jan-2026 09:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
