Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
EE LI CUTTACK,Internal,EE LI CUTTACK AND OTHERS,PRASANTA KUMAR BEHERA,25-Jan-2026 12:07 PM,techsummary_538357.pdf (4831.89 KB),1.0,2912653.0,PABITRA KUMAR ROUT,INR,"712,644","Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",2025_OLIC_113095_2,BID ID NO. 04/01.05.2025,Reinforcement of BALARAMPUR L.I.P,1,2916745,ABAKASH KUMAR SAMAL,13-May-2025 05:54 PM,Rejected-Technical,OK,25-Jan-2026 12:07 PM,Finance,3 Bidders Participant,SHDHANA BEHERA,15-May-2025 11:11 AM,,BOQ Comparative Chart,EE LI CUTTACK,Internal,EE LI CUTTACK AND OTHERS,PRASANTA KUMAR BEHERA,25-Jan-2026 12:11 PM,finsummary_538357.pdf (4831.89 KB),25-Jan-2026,"INR 750,073",90.0,PRASANTA KUMAR BEHERA,25-Jan-2026 12:16 PM,Balarampur2.pdf (4832.00 KB),WORK ORDER ISSUED,AOC,"4,720",0.0,Nil,Nil,Yes,EE LI CUTTACK,O/O EE LI CUTTACK,Reinforcement of BALARAMPUR L.I.P,Reinforcement of BALARAMPUR L.I.P,Please refer Tender documents. ,NA ,"7,50,073",Civil Works - Lift Irrigation Schemes,NA ,Rate Contract,90.0,NA ,Athagarh Block,754001.0,NA ,NA ,NA ,EE LI CUTTACK,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER COST, EMD AND ALL OTHER DOCUMENTS AS PER DTCN",05-May-2025 10:00 AM,15-May-2025 10:00 AM,05-May-2025 10:00 AM,14-May-2025 05:00 PM,05-May-2025 10:00 AM ,14-May-2025 04:00 PM ,05-May-2025 10:00 AM,14-May-2025 05:00 PM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",BID ID NO. 04/01.05.2025,2025_OLIC_113095_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"7,501",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,2,2915505,NETRANANDA MALIK,13-May-2025 12:37 PM,Rejected-Technical,OK,25-Jan-2026 12:07 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC
,,,,,,,,,,,,,,,3,2912653,PABITRA KUMAR ROUT,12-May-2025 10:53 AM,Accepted-AOC,OK,25-Jan-2026 12:16 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
