Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
01-Nov-2025 01:30 PM,07-Nov-2025 11:00 AM,01-Nov-2025 01:30 PM,06-Nov-2025 05:00 PM,01-Nov-2025 01:30 PM ,04-Nov-2025 05:00 PM ,01-Nov-2025 01:30 PM,06-Nov-2025 05:00 PM,Superintending Engineer,"Rural Works Division,Jajpur",CE RW I||RWCIRCLE-KENDRAPARA||RWDIVISION I JAJPUR,Tender Online 05 JJPT of 2025-26,2025_CERWI_120455_35,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAPER COST, EMD, PAN, GSTIN, RC, AFFIDAVIT AND OTHER DOCUMENTS AS PER DTCN","17,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,S/R to RD road to Ragada for 2025-26 (Such as C.C. road repair with overlaying from 2/30 km to 2/80 km (In stretches),S/R to RD road to Ragada for 2025-26 (Such as C.C. road repair with overlaying from 2/30 km to 2/80 km (In stretches),Please refer Tender documents. ,NA ,"16,77,412",Civil Works - Roads,NA ,Tender,90.0,30.0,JAJPUR,755007.0,NA ,NA ,NA ,"RURAL WORKS DIVISION,JAJPUR",No ,No,"6,000",0.0,Nil,Nil,No,AOC,SUPERINTENDING ENGINEER,Internal,"DAO, ESTIMATOR",Swarna Prava Jena,17-Jan-2026 01:03 PM,techsummary_560880.pdf (459.01 KB),SUPERINTENDING ENGINEER,Internal,"DAO,ESTIMATOR",Swarna Prava Jena,19-Jan-2026 03:53 PM,finsummary_560880.pdf (459.01 KB),Finance,7 Nos. of Bidders,Truptimayee Pradhan,10-Nov-2025 04:43 PM,,BOQ Comparative Chart,19-Jan-2026,"INR 1,425,968.03",30.0,Swarna Prava Jena,19-Jan-2026 03:57 PM,05.pdf (459.00 KB),AWARD OF CONTRACT,1,3188733,KSHIROD KUMAR BARIK,06-Nov-2025 01:26 PM,Rejected-AOC,Not Qualify,19-Jan-2026 03:57 PM,1.0,3181425.0,PRAKASH KUMAR DASH,INR,"1,425,968.03",CE RW I||RWCIRCLE-KENDRAPARA||RWDIVISION I JAJPUR,2025_CERWI_120455_35,Tender Online 05 JJPT of 2025-26,S/R to RD road to Ragada for 2025-26 (Such as C.C. road repair with overlaying from 2/30 km to 2/80 km (In stretches),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2,3185553,M/S. JAGANNATH ENTERPRISES,05-Nov-2025 09:17 PM,Rejected-AOC,Not Qualify,19-Jan-2026 03:57 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,3,3183903,M/S. MOHAN ENTERPRISES PROP- MOHAN DEHURI,05-Nov-2025 01:04 PM,Rejected-AOC,Not Qualify,19-Jan-2026 03:57 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,4,3181425,PRAKASH KUMAR DASH,04-Nov-2025 04:23 PM,Accepted-AOC,Qualify,19-Jan-2026 03:57 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,5,3187231,RASHMITA PRADHAN,06-Nov-2025 08:45 AM,Rejected-AOC,Not Qualify,19-Jan-2026 03:57 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,6,3189431,SEKH JAHUR,06-Nov-2025 03:18 PM,Rejected-AOC,Not Qualify,19-Jan-2026 03:57 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,7,3187875,SRIDHAR DEHURI,06-Nov-2025 01:16 PM,Rejected-AOC,Not Qualify,19-Jan-2026 03:57 PM,,,,,,,,,,AOC
