Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,BOS,Narendra Kumar Sitha,04-Jan-2026 08:29 AM,finance_557057.pdf,BOQ Comparative Chart,1.0,3155266.0,BRUNDABAN BHARATI,INR,"632,145.41",CE AND BM IK BASIN BARINIPUT JEYPORE||Upper Kolab Project Bariniput||Upper Kolab Irrigation Division Borigumma,2025_UPIDB_119768_1,SE-UKHWD-06-2025-26(Sl.No.02),Slope protection at heavy filling zones between RD 1100m to 1180m of Anta Distributary.,"Superintending Engineer, UKHW Division, Kolabnagar",Internal,DIVISIONAL ACCOUNTANT AND ESTIMATOR,Narendra Kumar Sitha,04-Jan-2026 09:19 AM,finsummary_557057.pdf (327.58 KB),"Superintending Engineer, UKHW Division, Kolabnagar",Internal,DIVISIONAL ACCOUNTANT AND ESTIMATOR,Narendra Kumar Sitha,04-Jan-2026 08:38 AM,techsummary_557057.pdf (205.16 KB),05-Jan-2026,"INR 632,145.41",90.0,Narendra Kumar Sitha,04-Jan-2026 01:38 PM,WO02.pdf (713.00 KB),Work Order,1,3155266,BRUNDABAN BHARATI,28-Oct-2025 03:20 PM,Accepted-AOC,Qualified in transparent lottery,04-Jan-2026 01:38 PM,AOC,18-Oct-2025 02:00 PM,29-Oct-2025 10:30 AM,18-Oct-2025 02:00 PM,28-Oct-2025 06:00 PM,NA ,NA ,18-Oct-2025 02:00 PM,28-Oct-2025 06:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender cost, EMD, GST Registration Certificate, GSTIN, PAN and Contractor RC",Slope protection at heavy filling zones between RD 1100m to 1180m of Anta Distributary.,Canal Maintenance,As per DTCN ,NA ,"7,43,613",Civil Works - Canal,NA ,Tender,90.0,90.0,JEYPORE,764001.0,NA ,NA ,NA ,"Office of the SE UKHW Division, Kolabnagar,Dist-Ko",No ,No,"SuperintendignEngineer, UKHW Division, Kolabnagar,","Office of the Superintending Engineer, UKHW Division, Kolabnagar,Dist-Koraput, Odisha-764011.",1.0,ICICI BANK,CE AND BM IK BASIN BARINIPUT JEYPORE||Upper Kolab Project Bariniput||Upper Kolab Irrigation Division Borigumma,SE-UKHWD-06-2025-26(Sl.No.02),2025_UPIDB_119768_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"7,500",Yes,fixed,,Nil,Nil,"4,000",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3156184,HIMANSU MISHRA,26-Oct-2025 10:17 PM,Rejected-Finance,Disqualified in transparent lottery,04-Jan-2026 09:19 AM,AOC,,,,,,,,,,,.pdf,"Affidavit, undertaking and any other documents as per DTCN",,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3147143,MADHUSMITA Das,26-Oct-2025 09:14 AM,Rejected-Finance,Disqualified in transparent lottery,04-Jan-2026 09:19 AM,AOC,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3155349,NARENDRA BHARATI,28-Oct-2025 02:52 PM,Rejected-Finance,Disqualified in transparent lottery,04-Jan-2026 09:19 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3163193,RABI KANTA HARIJAN,28-Oct-2025 01:48 PM,Rejected-Finance,Disqualified in transparent lottery,04-Jan-2026 09:19 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3158100,SANTANU KUMAR BEHERA,27-Oct-2025 12:20 PM,Rejected-Finance,Disqualified in transparent lottery,04-Jan-2026 09:19 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
