Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Construction of Paver Road from Satrughana Behera house towards Dr. R.N. Panigrahi house in ward No.6,Construction of Paver Road from Satrughana Behera house towards Dr. R.N. Panigrahi house in ward No.6,Please refer Tender documents. ,NA ,"10,88,269",Civil Works - Others,NA ,Tender,365.0,60.0,Bhadrak Municipality,756100.0,NA ,NA ,NA ,Bhadrak Municipality,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Bid document cost, EMD, GST, Registration Certificate, Affidavit and other documents as per DTC","10,900",Yes,fixed,,Nil,Nil,19-Nov-2024 10:00 AM,29-Nov-2024 11:00 AM,19-Nov-2024 10:00 AM,28-Nov-2024 05:00 PM,NA ,NA ,19-Nov-2024 10:00 AM,28-Nov-2024 05:00 PM,Municipal Bodies||Bhadrak Municipality,BM-BDK-01-2024-25,2024_ORULB_106934_41,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Executive Officer,"Executive Officer, Bhadrak Municipality","6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,AOC,Gulmaki Dalawzi,Internal,Details attached below,Sourav Chakrabarty,20-Jan-2026 05:22 PM,techsummary_516150.pdf (240.28 KB),Gulmaki Dalawzi,Internal,Details attached below,Sourav Chakrabarty,20-Jan-2026 05:26 PM,finsummary_516150.pdf (240.28 KB),Finance,ok,Samir Ranjan Dash,30-Nov-2024 05:53 PM,,BOQ Comparative Chart,20-Jan-2026,"INR 979,551",60.0,Sourav Chakrabarty,20-Jan-2026 05:49 PM,techsummary.pdf (240.00 KB),work order issued,Municipal Bodies||Bhadrak Municipality,2024_ORULB_106934_41,BM-BDK-01-2024-25,Construction of Paver Road from Satrughana Behera house towards Dr. R.N. Panigrahi house in ward No.6,1.0,2661064.0,SADHABANI MALIK(S.C),INR,"979,550.93",1,2670771,Rajesh Kumar Nayak,28-Nov-2024 12:50 PM,Rejected-AOC,Quoted first lowest,20-Jan-2026 05:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2661064,SADHABANI MALIK(S.C),27-Nov-2024 10:53 AM,Accepted-AOC,Quoted first lowest,20-Jan-2026 05:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2667378,SANJEET KUMAR SAMAL,26-Nov-2024 05:42 PM,Rejected-AOC,Quoted second lowest,20-Jan-2026 05:49 PM,AOC
