Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,Bid Opening Summary,Sarita Kumari Charchi,21-Jan-2026 06:46 PM,finance_571349.pdf,BOQ Comparative Chart,1.0,3324522.0,SUSRI MITA PANIGRAHI,INR,"423,664",CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-GANJAM - I,2025_CERWI_123058_1,OT-14/SERWDG-1/25-26,SR to Ghodapada Padapada Nuasahi Dhobabania Road,"Executive Engineer, R.W. Division-I, Ganjam, Berhampur",Internal,"D.A.O, Jr. Engineer(Estr), R.W. Division-I, Ganjam, Berhampur",Sarita Kumari Charchi,21-Jan-2026 06:55 PM,finsummary_571349.pdf (284.64 KB),"Executive Engineer, R.W. Division-I, Ganjam, Berhampur",Internal,"D.A.O, Jr. Engineer(Estr), R.W. Division-I, Ganjam, Berhampur",Sarita Kumari Charchi,21-Jan-2026 06:51 PM,techsummary_571349.pdf (314.00 KB),21-Jan-2026,"INR 423,664",30.0,Sarita Kumari Charchi,21-Jan-2026 06:59 PM,wo.pdf (296.00 KB),137P1/2025-26,1,3324703,AMARNATH DASH,23-Dec-2025 03:45 PM,Rejected-AOC,After drawal of lottery,21-Jan-2026 06:59 PM,AOC,12-Dec-2025 11:00 AM,24-Dec-2025 11:30 AM,12-Dec-2025 11:00 AM,23-Dec-2025 05:00 PM,12-Dec-2025 11:00 AM ,22-Dec-2025 03:00 PM ,12-Dec-2025 11:00 AM,23-Dec-2025 05:00 PM,"5,040",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost, E.M.D., PAN, GSTIN, Affidavit, Contractor R.C. and all other documents as per DTCN",SR to Ghodapada Padapada Nuasahi Dhobabania Road,SR to Ghodapada Padapada Nuasahi Dhobabania Road,NA ,NA ,"5,04,000",Civil Works - Roads,NA ,Tender,90.0,30.0,Berhampur,760010.0,NA ,NA ,NA ,"RURAL WORKS DIVISION NO-I, GANJAM, BERHAMPUR",No ,No,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-GANJAM - I,OT-14/SERWDG-1/25-26,2025_CERWI_123058_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"E.E., R.W. Division No.-I, Ganjam, Berhampur","O/o the S.E., R.W. Division No.-I, In-front of De-paul School, Engineering School Road, Ganjam, Berhampur, 760010","4,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3324723,ASHOK KUMAR PRADHAN,23-Dec-2025 03:58 PM,Rejected-AOC,After drawal of lottery,21-Jan-2026 06:59 PM,AOC,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3324689,JITENDRA KUMAR BEHERA,23-Dec-2025 04:03 PM,Rejected-Technical,Due to GST inactive,21-Jan-2026 06:51 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3324744,MINAKSHI LENKA,23-Dec-2025 04:17 PM,Rejected-AOC,After drawal of lottery,21-Jan-2026 06:59 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3324739,NAYANI MANDAL,23-Dec-2025 03:57 PM,Rejected-AOC,After drawal of lottery,21-Jan-2026 06:59 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3324715,Rajiba Tarei,23-Dec-2025 03:52 PM,Rejected-AOC,After drawal of lottery,21-Jan-2026 06:59 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3324783,RAM KRUSHNA MOHANTY,23-Dec-2025 04:21 PM,Rejected-AOC,After drawal of lottery,21-Jan-2026 06:59 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3324538,Suresh Chandra Panda,23-Dec-2025 02:53 PM,Rejected-AOC,After drawal of lottery,21-Jan-2026 06:59 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3324522,SUSRI MITA PANIGRAHI,23-Dec-2025 02:39 PM,Accepted-AOC,After drawal of lottery,21-Jan-2026 06:59 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
