Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
17-Nov-2025 10:00 AM,28-Nov-2025 05:00 PM,17-Nov-2025 10:00 AM,28-Nov-2025 04:00 PM,NA ,NA ,17-Nov-2025 10:00 AM,28-Nov-2025 04:00 PM,Construction of Paver road from Sushil naik house to Lochan chandi house in Ward No.12,Construction of Paver road from Sushil naik house to Lochan chandi house in Ward No.12,Please refer Tender documents. ,NA ,"4,93,220",Civil Works - Others,NA ,Tender,90.0,30.0,BHAWANIPATNA MUNICIPALITY,766001.0,NA ,NA ,NA ,BHAWANIPATNA MUNICIPALITY,No ,No,1.0,ICICI BANK,"EXECUTIVE OFFICER, BHAWANIPATNA MUNICIPALITY","EXECUTIVE OFFICER, BHAWANIPATNA MUNICIPALITY",Municipal Bodies||Bhawanipatna Municipality,BPM/03/2025-26,2025_ORULB_121362_11,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"5,000",Yes,fixed,,Nil,Nil,"2,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,AOC,Chairperson,Internal,,Pramod Kumar Padhi,10-Jan-2026 08:23 AM,techsummary_564692.pdf (337.33 KB),CP,Internal,,Pramod Kumar Padhi,13-Jan-2026 03:07 PM,finsummary_564692.pdf (337.33 KB),Finance,accepted,Pramod Kumar Padhi,29-Nov-2025 04:07 PM,,BOQ Comparative Chart,1,3256573,BUKHARI FAKIR KHAN,27-Nov-2025 05:08 PM,Accepted-AOC,accepted,13-Jan-2026 03:10 PM,Municipal Bodies||Bhawanipatna Municipality,2025_ORULB_121362_11,BPM/03/2025-26,Construction of Paver road from Sushil naik house to Lochan chandi house in Ward No.12,1.0,3256573.0,BUKHARI FAKIR KHAN,INR,"419,286.92",13-Jan-2026,"INR 419,286.92",30.0,Pramod Kumar Padhi,13-Jan-2026 03:10 PM,pr.pdf (337.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,2,3257807,"CHIRANJIB NAYAK, PROP. OF M/S LAVANYA BEVERAGE INDUSTRY",26-Nov-2025 04:43 PM,Rejected-Finance,L3,13-Jan-2026 03:07 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,3263365,PRABHUPAD PADMARAJ PRADHAN,28-Nov-2025 03:18 PM,Rejected-Finance,L3,13-Jan-2026 03:07 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,3261284,SUBHASHREE PADHI,28-Nov-2025 12:48 PM,Rejected-Finance,L3,13-Jan-2026 03:07 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,3255418,UDAYANATH CHHATRIA,26-Nov-2025 11:10 PM,Rejected-AOC,l2,13-Jan-2026 03:10 PM,,,,,,,,,,,,,,,,AOC
