Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage
06-Jan-2026,"INR 2,017,449",60.0,Lambodar Naik,06-Jan-2026 04:17 PM,41.pdf (374.00 KB),1,3191364,Abhijit Patra,07-Nov-2025 09:29 AM,Rejected-AOC,rejected,06-Jan-2026 04:17 PM,1.0,3194589.0,Santosh Kumar Nayak,INR,"2,017,449",CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BHADRAK-II,2025_CERWI_120110_32,SE/BDK-II/TCN-10/2025-26,S/R to PWD Road to Rukunadeipur road for the year 2025-26 in the District of Bhadrak,Finance,23 bidders,Lambodar Naik,06-Jan-2026 04:06 PM,,BOQ Comparative Chart,Executive Engineer,Internal,,Lambodar Naik,06-Jan-2026 04:13 PM,finsummary_558895.pdf (408.08 KB),Executive Engineer,Internal,,Lambodar Naik,06-Jan-2026 04:10 PM,techsummary_558895.pdf (283.16 KB),AOC,"6,000",0.0,Nil,Nil,No,S/R to PWD Road to Rukunadeipur road for the year 2025-26 in the District of Bhadrak,S/R to PWD Road to Rukunadeipur road for the year 2025-26 in the District of Bhadrak,Please refer Tender documents. ,NA ,"23,73,000",Civil Works - Roads,NA ,Tender,90.0,60.0,Bhadrak,756100.0,NA ,NA ,NA ,"O/o The EE R.W.DIVISION-II,BHADRAK",No ,No,27-Oct-2025 04:00 PM,11-Nov-2025 11:00 AM,27-Oct-2025 04:00 PM,10-Nov-2025 05:00 PM,27-Oct-2025 04:00 PM ,10-Nov-2025 03:00 PM ,27-Oct-2025 04:00 PM,10-Nov-2025 05:00 PM,"O/o EE R.W.DIVISION-II,BHADRAK","O/o EE R.W.DIVISION-II,BHADRAK",CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BHADRAK-II,SE/BDK-II/TCN-10/2025-26,2025_CERWI_120110_32,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"23,730",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST, EMD ,CONTRACTOR REGISTRATION CERTIFICATE,PAN,GSTIN,AFFIDAVIT,ETC",1.0,ICICI BANK,AOC
,,,,,,2,3206310,Abhimanyu Sahoo,10-Nov-2025 12:37 PM,Rejected-AOC,rejected,06-Jan-2026 04:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,2.0,ICICI NEFT/RTGS,AOC
,,,,,,3,3194054,AJAY KUMAR PALITA,07-Nov-2025 02:59 PM,Rejected-AOC,rejected,06-Jan-2026 04:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3199276,BASANTA KUMAR PALITA,09-Nov-2025 07:48 AM,Rejected-AOC,rejected,06-Jan-2026 04:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3207329,BHARAT KUAMR MAHAKUD,10-Nov-2025 02:11 PM,Rejected-AOC,rejected,06-Jan-2026 04:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,3202999,BISWANATH PANDA,09-Nov-2025 06:52 PM,Rejected-AOC,rejected,06-Jan-2026 04:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,7,3192373,BRAHMANANDA SAHOO,07-Nov-2025 10:27 AM,Rejected-AOC,rejected,06-Jan-2026 04:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,8,3194345,Debasis Bal,07-Nov-2025 04:11 PM,Rejected-AOC,rejected,06-Jan-2026 04:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,9,3196473,Deepak Kumar Das,08-Nov-2025 11:50 AM,Rejected-AOC,rejected,06-Jan-2026 04:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,10,3202804,DIBYAJYOTI NAYAK,10-Nov-2025 11:31 AM,Rejected-AOC,rejected,06-Jan-2026 04:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
