Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Finance,Opened,SUNIL MURMU,30-Jun-2025 04:25 PM,finance_542732.pdf,BOQ Comparative Chart,19-Jan-2026,"INR 630,550",60.0,Vikas Mundari,19-Jan-2026 05:01 PM,2750.pdf (713.00 KB),AoC,Municipal Bodies||Sundargarh Municipality,2025_ORULB_114315_25,SNGM-02/2025-26,Construction of drain with Paver block road from Sharma house to Suresh Yadav house Bahidar Gali ward no. 19,1.0,2979530.0,SUNIL TOPPO,INR,"534,364.55",1,2979499,BIENDRA TOPPO,24-Jun-2025 09:00 PM,Rejected-AOC,Not Accepted,19-Jan-2026 05:02 PM,Administrator,Internal,,SUSHANTA PATEL,08-Jan-2026 12:50 PM,techsummary_542732.pdf (599.86 KB),Administrator,Internal,,SUSHANTA PATEL,08-Jan-2026 12:53 PM,finsummary_542732.pdf (599.86 KB),AOC,12-Jun-2025 11:00 AM,30-Jun-2025 11:00 AM,12-Jun-2025 11:00 AM,26-Jun-2025 05:00 PM,NA ,NA ,12-Jun-2025 11:00 AM,26-Jun-2025 05:00 PM,"5,936",Yes,fixed,,Nil,Nil,"4,000",0.0,Nil,Nil,No,1,ICICI BANK,"Executive Officer, Sundargarh Municipality","Executive Officer, Sundargarh Municipality",Construction of drain with Paver block road from Sharma house to Suresh Yadav house Bahidar Gali ward no. 19,Construction of drain with Paver block road from Sharma house to Suresh Yadav house Bahidar Gali ward no. 19,Please refer Tender documents. ,NA ,"5,93,672",Civil Works - Others,NA ,Rate Contract,60.0,NA ,Sundargarh Municipality,770001.0,NA ,NA ,NA ,"Executive Officer, Sundargarh Municipality",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Documents As per DTCN,Municipal Bodies||Sundargarh Municipality,SNGM-02/2025-26,2025_ORULB_114315_25,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,2,2979530,SUNIL TOPPO,24-Jun-2025 09:25 PM,Accepted-AOC,Accepted,19-Jan-2026 05:02 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,AOC
