Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Maintenace and Repair of Tahasil office building at Lathikata,Maintenace and Repair of Tahasil office building at Lathikata,Please refer Tender documents. ,NA ,"3,55,359",Civil Works - Buildings,NA ,Tender,90.0,60.0,ROURKELA,769004.0,NA ,NA ,NA ,"Office of the Executive Engineer,RW Division,Rourk",No ,No,1.0,ICICI BANK,CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh II,Online -EERKL-15 of 2025-26,2025_CERWI_120779_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Affidavit Towards Authenticity of Documents,"Ececutive Engineer, RW Division,Rourkela","Office of the Executive Engineer,RW Division,Rourk","2,000",0.0,Nil,Nil,No,04-Nov-2025 03:00 PM,11-Nov-2025 09:00 AM,04-Nov-2025 03:00 PM,10-Nov-2025 05:00 PM,04-Nov-2025 03:00 PM ,09-Nov-2025 05:00 PM ,04-Nov-2025 03:00 PM,10-Nov-2025 05:00 PM,"3,560",Yes,fixed,,Nil,Nil,AOC,EE/ DAO/ Estimator,Internal,EE/ DAO/ Estimator,Dasharathi Sethy,12-Jan-2026 05:43 PM,finsummary_561756.pdf (579.17 KB),CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh II,2025_CERWI_120779_5,Online -EERKL-15 of 2025-26,Maintenace and Repair of Tahasil office building at Lathikata,1.0,3205917.0,S.K. INFRA PROJECTS,INR,"302,091",Finance,5 bidders applied,Dasharathi Sethy,12-Jan-2026 05:39 PM,,BOQ Comparative Chart,1,3205535,DEEPAK KUMAR THAKUR,10-Nov-2025 11:09 AM,Rejected-AOC,Rejected by the committee,12-Jan-2026 05:46 PM,12-Jan-2026,"INR 302,091",60.0,Dasharathi Sethy,12-Jan-2026 05:46 PM,05.pdf (579.00 KB),Awarded Cost,EE/ DAO/ Estimator,Internal,EE/ DAO/ Estimator,Dasharathi Sethy,12-Jan-2026 05:41 PM,techsummary_561756.pdf (579.17 KB),AOC
,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.pdf,"PAN Card, GSTN, Regestration Certificate another as per DTCN, Contact No.",,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3208132,MONIKA ENTERPRISES,10-Nov-2025 03:33 PM,Rejected-AOC,Rejected by the committee,12-Jan-2026 05:46 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit Regarding norelation certificate,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3199883,SHRABAN KUMAR SAHOO,09-Nov-2025 03:03 PM,Rejected-AOC,Rejected by the committee,12-Jan-2026 05:46 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit Regarding correctness of information,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3205917,S.K. INFRA PROJECTS,10-Nov-2025 11:58 AM,Accepted-AOC,Awarded,12-Jan-2026 05:46 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3207873,SUKADEV SAHOO,10-Nov-2025 02:57 PM,Rejected-AOC,Rejected by the committee,12-Jan-2026 05:46 PM,,,,,,,,,,,,,,AOC
