Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
Divisional Officer,"ROADS AND BUILDINGS DIVISION, RAIRANGPUR","6,000",0.0,Nil,Nil,No,Construction of 1 No. E type quarter for Assistant Engineer at Kuliana (R and B) Section in the District of Mayurbhanj (Ltr no.41378 dt.30.10.2025) (Building work),Construction of 1 No. E type quarter for Assistant Engineer at Kuliana (R and B) Section in the District of Mayurbhanj (Ltr no.41378 dt.30.10.2025) (Building work),NA ,NA ,"40,78,121",Civil Works - Buildings,NA ,Tender,90.0,120.0,Rairangpur,757043.0,NA ,NA ,NA ,"ROADS and BUILDINGS DIVISION, RAIRANGPUR",No ,No,1.0,ICICI BANK,"40,781",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"RC, PAN,GSTIN,VAILD LICENSE, MACHINERIES, AFFIDAVIT AND OTHER DOCUMENTS as per DTCN",29-Nov-2025 12:00 PM,08-Dec-2025 11:00 AM,29-Nov-2025 12:00 PM,06-Dec-2025 04:00 PM,29-Nov-2025 12:00 PM ,06-Dec-2025 04:00 PM ,29-Nov-2025 12:00 PM,06-Dec-2025 04:00 PM,29-Dec-2025 11:00 AM,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-RAIRANGPUR,37.0,2025_EICCL_122209_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Technical,11 nos of bidder are participated in Technical Evalution.,Sumit Saurav Sahu,11-Dec-2025 04:23 PM,,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-RAIRANGPUR,2025_EICCL_122209_1,37.0,Construction of 1 No. E type quarter for Assistant Engineer at Kuliana (R and B) Section in the District of Mayurbhanj (Ltr no.41378 dt.30.10.2025) (Building work),SUMIT SOURAV SAHU,Internal,samiran nandy S amarnath subudhi,S. AMARNATH SUBUDHI,29-Jan-2026 01:18 PM,finsummary_567981.pdf (1273.14 KB),1.0,3282651.0,PANKAJ KUMAR SENAPATI,INR,"3,466,810.561",1,3284407,ARJUN KUMAR DAS,06-Dec-2025 03:01 PM,Rejected-Technical,DISQUALIFIED,22-Dec-2025 05:39 PM,29-Jan-2026,"INR 3,466,810.561",120.0,S. AMARNATH SUBUDHI,29-Jan-2026 01:20 PM,210.pdf (1273.00 KB),SUMIT SOURAV SAHU,Internal,SAMIRAN NANDY AMARNATH SUBUDHI,Sumit Saurav Sahu,22-Dec-2025 05:39 PM,29-Dec-2025 11:00 AM,techsummary_567981.pdf (10634.67 KB),Finance,OPEN,Sumit Saurav Sahu,29-Dec-2025 12:31 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,3283366,DEBABRATA GOCHHAYAT,06-Dec-2025 11:14 AM,Rejected-Technical,DISQUALIFIED,22-Dec-2025 05:39 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,3282651,PANKAJ KUMAR SENAPATI,05-Dec-2025 04:59 PM,Accepted-AOC,LOTTERY WINNER,29-Jan-2026 01:21 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,3282218,RAJKUMAR PRATIHARI,05-Dec-2025 04:34 PM,Rejected-Technical,DISQUALIFIED,22-Dec-2025 05:39 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,3280072,SAMIR KUMAR DANDAPAT,04-Dec-2025 08:50 PM,Rejected-Technical,DISQUALIFIED,22-Dec-2025 05:39 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,6,3280213,SAROJ KUMAR PARIDA,04-Dec-2025 10:24 PM,Rejected-AOC,LOTTERY,29-Jan-2026 01:21 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,7,3279515,SATYABRATA SAHU,04-Dec-2025 05:16 PM,Rejected-Technical,DISQUALIFIED,22-Dec-2025 05:39 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,8,3284198,SATYANARAYAN NATH,06-Dec-2025 01:52 PM,Rejected-Technical,DISQUALIFIED,22-Dec-2025 05:39 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,9,3284239,SHIBA SANKAR DAS,06-Dec-2025 02:08 PM,Rejected-Technical,DISQUALIFIED,22-Dec-2025 05:39 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,10,3282617,SRI HARIHAR KAR,05-Dec-2025 05:03 PM,Rejected-Technical,DISQUALIFIED,22-Dec-2025 05:39 PM,,,,,,,,,,,,,,,,,,,,AOC
