S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
1.0,3076793.0,S R INDUSTRIES,INR,"359,739",Finance,"7Nos Bidder are participate, Tender Under Scrutiny.",Somanath Tripathy,13-Sep-2025 02:03 PM,finance_551398.pdf,BOQ Comparative Chart,"Superintending Engineer Ganjam (R and B) Division No.I, Berhampur",Internal,Sr. DAO and A.E.E Estimator,Somanath Tripathy,12-Jan-2026 12:39 PM,finsummary_551398.pdf (2142.03 KB),EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,2025_EICCL_117661_4,SE RandB Divn No.I-BAM-04/2025-26,"Installation of fire-fighting, manual fire alarm, emergency evaluation fire extinguisher and signage at drug wear house (G plush 2) Building, MKCG, Berhampur","Superintending Engineer Ganjam (R and B) Division No.I, Berhampur",Internal,Sr. DAO and A.E.E Estimator,Somanath Tripathy,12-Jan-2026 12:33 PM,techsummary_551398.pdf (2142.03 KB),12-Jan-2026,"INR 359,739",90.0,Somanath Tripathy,12-Jan-2026 12:46 PM,647.pdf (2142.00 KB),"Contract Awarded to Sri/Smt S/R Industries, Electrical Contractor.",1,3077768,HAREKRUSHNA INDUSTRIES PROP. SURENDRA KUMAR JENA,12-Sep-2025 03:58 PM,Rejected-Technical,Rejected due to not submit proper authorization,12-Jan-2026 12:33 PM,AOC,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,SE RandB Divn No.I-BAM-04/2025-26,2025_EICCL_117661_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost EMD(Online) RC,PAN, GSTIN, Affidavit Other Documents and Forms as per DTCN.",SE R and B Division No I Berhampur,SE R and B Division No I Berhampur,1.0,ICICI BANK,1.0,"DTCN, Modification",Other,,"4,300",Yes,fixed,,Nil,Nil,"Installation of fire-fighting, manual fire alarm, emergency evaluation fire extinguisher and signage at drug wear house (G plush 2) Building, MKCG, Berhampur","Installation of fire-fighting, manual fire alarm, emergency evaluation fire extinguisher and signage at drug wear house (G plush 2) Building, MKCG, Berhampur",Please refer Tender documents. ,NA ,"4,23,173",Electrical Works,NA ,Tender,90.0,90.0,Berhampur,760005.0,NA ,NA ,NA ,SE R and B Division No I Berhampur,No ,No,"2,000",0.0,Nil,Nil,No,04-Sep-2025 06:55 PM,13-Sep-2025 11:30 AM,04-Sep-2025 06:55 PM,12-Sep-2025 04:00 PM,04-Sep-2025 06:55 PM ,12-Sep-2025 04:00 PM ,04-Sep-2025 06:55 PM,12-Sep-2025 04:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3076768,KK SERVICE,11-Sep-2025 06:13 PM,Rejected-AOC,Reject in Lottery,12-Jan-2026 12:46 PM,AOC,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3076721,M/S FIRESTOP SALES AND SERVICES,12-Sep-2025 11:23 AM,Rejected-Technical,Rejected due to not submit proper authorization,12-Jan-2026 12:33 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3072764,M/S OM CONSTRUCTION,10-Sep-2025 06:55 PM,Rejected-Technical,Rejected due to not submit proper authorization,12-Jan-2026 12:33 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3076793,S R INDUSTRIES,11-Sep-2025 06:34 PM,Accepted-AOC,Win in Lottery,12-Jan-2026 12:46 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3076999,TRANSTECH SOLUTION,12-Sep-2025 02:14 AM,Rejected-Technical,Rejected due to not submit proper authorization,12-Jan-2026 12:33 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3076425,UMAFIRE SERVICES PVT. LTD,11-Sep-2025 03:59 PM,Rejected-Technical,Rejected due to not submit proper authorization,12-Jan-2026 12:33 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
