Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage
15-Jan-2026,"INR 1,368,079",90.0,Dhanraj Hanumant Dhamdhere,15-Jan-2026 03:40 PM,Workorder.pdf (480.00 KB),Work Order Issued to L1 Bidder Selected through Lottery,Forest Environment and Climate Change Department||RCCF Rourkela||DFO Keonjhar,2025_DFOKJ_119942_47,FEnCC-DFO(T) KJR-02/2025-26,Construction of RCC Check Dam on Nallah-2 inside Naibuga RF of Champua Range under OMBADC DPR 2022-23,1.0,3209658.0,JAGDEV PANDA,INR,"1,368,079",1,3198309,ANNAPURNA ROUT,10-Nov-2025 03:57 PM,Rejected-Technical,Dis-Qualified,15-Jan-2026 03:34 PM,Finance,BID OPENING SUMMARY,Dhanraj Hanumant Dhamdhere,18-Nov-2025 09:57 PM,finance_559000.pdf,BOQ Comparative Chart,"dhanraj HD, IFS",Internal,"Jyotirmaya Suar, Jr Asst, Narayan Panda, Ic Head Clerk, Ashok Kumar Das, ACF, Sudipta Ku Panda, ACF",Dhanraj Hanumant Dhamdhere,15-Jan-2026 03:36 PM,finsummary_559000.pdf (362.13 KB),"dhanraj HD, IFS",Internal,"Jyotirmaya Suar, Jr Asst, Narayan Panda, Ic Head Clerk, Ashok Kumar Das, ACF, Sudipta Ku Panda, ACF",Dhanraj Hanumant Dhamdhere,15-Jan-2026 03:34 PM,techsummary_559000.pdf (496.24 KB),AOC,Forest Environment and Climate Change Department||RCCF Rourkela||DFO Keonjhar,FEnCC-DFO(T) KJR-02/2025-26,2025_DFOKJ_119942_47,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,DFO Keonjhar,AT-PO-DIST- KEONJHAR-758001,29-Oct-2025 10:00 AM,12-Nov-2025 11:30 AM,29-Oct-2025 10:00 AM,11-Nov-2025 05:00 PM,29-Oct-2025 10:00 AM ,11-Nov-2025 05:00 PM ,29-Oct-2025 10:00 AM,11-Nov-2025 05:00 PM,"13,700",Yes,fixed,,Nil,Nil,Construction of RCC Check Dam on Nallah-2 inside Naibuga RF of Champua Range under OMBADC DPR 2022-23,Construction of RCC Check Dam on Nallah-2 inside Naibuga RF of Champua Range under OMBADC DPR 2022-23,Please refer Tender documents. ,NA ,"13,63,826",Civil Works - Water Works,NA ,Tender,120.0,90.0,Nallah-2 inside Naibuga RF of Champua Range,758041.0,NA ,NA ,NA ,"Office of the Divisional Forest Officer, Keonjhar",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost, EMD, PAN, GST, ContractorRegistration Certificate and Other Documents as per DTCN","6,000",Nil,Nil,No,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,2,3209658,JAGDEV PANDA,10-Nov-2025 07:25 PM,Accepted-AOC,Accepted,15-Jan-2026 03:40 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,3,3211850,JIBAN JYOTI BEJ,11-Nov-2025 12:00 PM,Rejected-AOC,Rejected,15-Jan-2026 03:40 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
