S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,Executive Engineer,"At-Ankura,Po-Karanjia,Dist-Mayurbhanj",New Installation and Energisation including power supply work of SARUBIL-III and SARUBIL-IV LIP under SUKRULI block in Mayurbhanj District,New Construction of Head works Distribution System and energization including Power supply work of SARUBIL-III and SARUBIL-IV LIP under SUKRULI block in Mayurbhanj District,Please refer Tender documents ,NA ,"66,97,726",Civil Works - Lift Irrigation Schemes,NA ,Tender,180.0,NA ,Karanjia,757037.0,NA ,NA ,NA ,Karanjia,No ,No,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Karanjia,BID ID NO.23 EELID (KJA/2025-26) DATE. 09.10.2025,2025_OLIC_119374_24,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,13-Oct-2025 11:00 AM,28-Oct-2025 11:00 AM,13-Oct-2025 11:00 AM,27-Oct-2025 05:00 PM,13-Oct-2025 11:00 AM ,23-Oct-2025 05:00 PM ,13-Oct-2025 11:00 AM,27-Oct-2025 05:00 PM,20-Nov-2025 11:00 AM,"66,977",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Tender paper Cost,EMD,GSTIN,PAN,Affidavit,Civil and HT License,Joint Venture Agreement","11,800",0.0,Nil,Nil,No,AOC,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Karanjia,2025_OLIC_119374_24,BID ID NO.23 EELID (KJA/2025-26) DATE. 09.10.2025,New Installation and Energisation including power supply work of SARUBIL-III and SARUBIL-IV LIP under SUKRULI block in Mayurbhanj District,Technical,Bid Opening Summary,BIKRAMADITYA PANIGRAHY,12-Nov-2025 01:30 PM,technical_555596.pdf,Bikramaditya,Internal,"Bikramaditya, Kamala, Abhimanyu, Bibhu Prakash, Abhijeet",BIKRAMADITYA PANIGRAHY,06-Dec-2025 04:47 PM,finsummary_555596.pdf (306.52 KB),1.0,3148601.0,MANORANJAN BHOL,INR,"6,697,056",1,3148729,GOPAL KRISHNA DASH,26-Oct-2025 12:14 PM,Rejected-AOC,Not Qualified,30-Jan-2026 06:42 PM,15-Dec-2025,"INR 6,697,056",120.0,BIKRAMADITYA PANIGRAHY,30-Jan-2026 06:41 PM,Sarubil_IIIAndSarubil_IV.pdf (621.00 KB),Award of Contract,Bikramaditya,Internal,"Bikramaditya, Kamala, Abhimanyu, Bibhu Prakash, Abhijeet",BIKRAMADITYA PANIGRAHY,19-Nov-2025 12:12 PM,20-Nov-2025 11:00 AM,techsummary_555596.pdf (2518.79 KB),Finance,Financial Bid opening Summary,BIKRAMADITYA PANIGRAHY,06-Dec-2025 12:33 PM,finance_555596.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,3158101,KALANDI CHARAN JENA,27-Oct-2025 12:49 PM,Rejected-Technical,Work Exp not Submitted,19-Nov-2025 12:12 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,3148601,MANORANJAN BHOL,26-Oct-2025 02:24 PM,Accepted-AOC,Awarded,30-Jan-2026 06:42 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,3155417,PRITAM KHILLAR,27-Oct-2025 04:12 PM,Rejected-AOC,Not Qualified,30-Jan-2026 06:42 PM,,,,,,,,,,,,,,,,,,,,,AOC
