S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage
1.0,2890329.0,Quantum Global Infratech Limited,INR,"17,432,937",Manajitha Ratha,Internal,,Manajita Rath,12-Jan-2026 12:15 PM,finsummary_536453.pdf (653.76 KB),Municipal Bodies||Gopalpur NAC,2025_ORULB_112461_1,GPN-NAC-01/2025-26,Providing outsourcing Services for Sanitation Maintenance Work for Area under Gopalpur NAC,Technical,Technical Bid Opening,Manajita Rath,18-Jul-2025 05:42 PM,,Finance,Six Bidders are Participated,Manajita Rath,12-Jan-2026 12:01 PM,,BOQ Comparative Chart,Manajita Ratha,Internal,,Manajita Rath,18-Jul-2025 09:16 PM,19-Jul-2025 10:00 AM,techsummary_536453.pdf (100.97 KB),12-Jan-2026,"INR 17,432,937",270.0,Manajita Rath,12-Jan-2026 12:38 PM,Agreement.pdf (964.00 KB),1,2890000,BIMLA ENTERPRISES,22-Apr-2025 02:43 PM,Rejected-AOC,Reject,12-Jan-2026 12:38 PM,AOC,Municipal Bodies||Gopalpur NAC,GPN-NAC-01/2025-26,2025_ORULB_112461_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Executive Officer, Gopalpur NAC","Executive Officer, Gopalpur NAC",1.0,ICICI BANK,15-Apr-2025 10:00 AM,23-Apr-2025 11:00 AM,15-Apr-2025 10:00 AM,22-Apr-2025 05:00 PM,NA ,NA ,15-Apr-2025 10:00 AM,22-Apr-2025 05:00 PM,19-Jul-2025 10:00 AM,"10,000",0.0,Nil,Nil,No,Providing outsourcing Services for Sanitation Maintenance Work for Area under Gopalpur NAC,Providing outsourcing Services for Sanitation Maintenance Work for Area under Gopalpur NAC,Please refer Tender documents. ,NA ,"1,77,15,624",Civil Works - Others,NA ,Tender,270.0,NA ,Gopalpur,760010.0,NA ,NA ,NA ,"Executive Officer, Gopalpur NAC",No ,No,"1,77,156",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Affidavit, RC, GST, PAN and all other Document as per DTCN",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2889961,G.MANJU SERVICES PRIVATE LIMITED,21-Apr-2025 05:40 PM,Rejected-Finance,Reject,12-Jan-2026 12:15 PM,AOC,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2890038,Green Circle Environment Pvt. Ltd.,22-Apr-2025 03:54 PM,Rejected-AOC,Reject,12-Jan-2026 12:38 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2890444,NISCHINT MULTISERVICE PVT. LTD.,22-Apr-2025 12:17 PM,Rejected-Technical,EMD not Submit,18-Jul-2025 09:16 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2887215,PMR CONSORTIUM,22-Apr-2025 04:03 PM,Rejected-AOC,Reject,12-Jan-2026 12:38 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2890329,Quantum Global Infratech Limited,21-Apr-2025 07:14 PM,Accepted-AOC,Accept,12-Jan-2026 12:38 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2890909,SURENDRA BARIK INFRASERVICE PRIVATE LIMITED,21-Apr-2025 09:36 PM,Rejected-AOC,Reject,12-Jan-2026 12:38 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
