Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,Tender open by technical committee held on dt.03.11.2025,Priyadarshini Balsamanta,14-Nov-2025 10:37 PM,finance_557403.pdf,BOQ Comparative Chart,1,3157474,AMLAN JYOTI PRAHARAJ,01-Nov-2025 09:05 AM,Rejected-AOC,Not selected in lottery,12-Jan-2026 08:48 AM,1.0,3154294.0,NIRANJAN KHUNTIA,INR,"571,484.56",CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-CUTTACK,2025_CERWI_119906_15,RWD CTC-08/2025-26,S/R to Majhikhanda-Bilasuni Road for the year 2025-26,12-Jan-2026,"INR 571,484.56",30.0,Priyadarshini Balsamanta,12-Jan-2026 08:48 AM,WO.pdf (899.00 KB),"S.E, R.W.Division, Cuttack",Internal,"DAO-I and A.E. Estimator of R.W.Division, Cuttack",Priyadarshini Balsamanta,12-Jan-2026 08:39 AM,techsummary_557403.pdf (2213.03 KB),"S.E, R.W.Division, Cuttack",Internal,"DAO-I and A.E. Estimator of R.W.Division, Cuttack",Priyadarshini Balsamanta,12-Jan-2026 08:43 AM,finsummary_557403.pdf (2213.03 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper cost, GSTIN, EMD, PAN, Affidavit,correctness and No relation certificate",1.0,ICICI BANK,22-Oct-2025 12:00 PM,03-Nov-2025 11:00 AM,22-Oct-2025 12:00 PM,01-Nov-2025 05:00 PM,22-Oct-2025 12:00 PM ,31-Oct-2025 05:00 PM ,22-Oct-2025 12:00 PM,01-Nov-2025 05:00 PM,S/R to Majhikhanda-Bilasuni Road for the year 2025-26,S/R to Majhikhanda-Bilasuni Road for the year 2025-26,Refer tender documents ,NA ,"6,72,256",Civil Works - Roads,NA ,Tender,90.0,30.0,"S.E, R.W.Division, Cuttack",753004.0,NA ,NA ,NA ,"O/o the S.E, R.W.Division, Cuttack",No ,No,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-CUTTACK,RWD CTC-08/2025-26,2025_CERWI_119906_15,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,723",Yes,percentage,1.0%,Nil,Nil,"S.E, R.W.Division, Cuttack","At.-REO Colony, P.O.-Nayabazar, Dist.-Cuttack","4,000",0.0,Nil,Nil,No,AOC
,,,,,,2,3166358,ASHOK KUMAR PATRA,29-Oct-2025 04:18 PM,Rejected-AOC,Not selected in lottery,12-Jan-2026 08:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,3169908,BISWANATH TRIPATHY,01-Nov-2025 12:30 PM,Rejected-AOC,Not selected in lottery,12-Jan-2026 08:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3159083,BRUSHA KETU SAMAL,27-Oct-2025 08:58 PM,Rejected-AOC,Not selected in lottery,12-Jan-2026 08:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3172255,CHINMAYEE SAHOO,01-Nov-2025 03:51 PM,Rejected-AOC,Not selected in lottery,12-Jan-2026 08:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,3154577,DIPTIRANJAN SWAIN,26-Oct-2025 06:39 PM,Rejected-AOC,Not selected in lottery,12-Jan-2026 08:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,7,3170556,JASMINE ENTERPRISES,31-Oct-2025 06:31 PM,Rejected-AOC,Not selected in lottery,12-Jan-2026 08:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,8,3172583,Jhunilata Biswal,01-Nov-2025 04:32 PM,Rejected-AOC,Not selected in lottery,12-Jan-2026 08:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,9,3166294,JITUNA SAHOO,29-Oct-2025 04:01 PM,Rejected-AOC,Not selected in lottery,12-Jan-2026 08:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,10,3170951,LOKANATH BARIK,01-Nov-2025 02:01 PM,Rejected-AOC,Not selected in lottery,12-Jan-2026 08:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
