EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"28,125",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN",1.0,ICICI BANK,Construction of Paver Block road from Ravi Das house to Chhotulal house Ward No-4,Construction of Paver Block road from Ravi Das house to Chhotulal house Ward No-4,Please refer Tender documents. ,NA ,"28,12,542",Civil Works - Others,NA ,Tender,120.0,90.0,SAMBALPUR MUNICIPAL CORPORATION,768006.0,NA ,NA ,NA ,SAMBALPUR MUNICIPAL CORPORATION,No ,No,Municipal Bodies||Sambalpur Municipal Corporation,34/SMC_SBP/2024-25,2025_ORULB_111712_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"COMMISSIONER, SMC","SAMBALPUR MUNICIPAL CORPORATION, DURGAPALI, SAMBALPUR, 768006",21-Mar-2025 11:00 AM,03-Apr-2025 11:00 AM,21-Mar-2025 11:00 AM,02-Apr-2025 05:00 PM,NA ,NA ,21-Mar-2025 11:00 AM,02-Apr-2025 05:00 PM,"6,000",0.0,Nil,Nil,No,AOC,Municipal Bodies||Sambalpur Municipal Corporation,2025_ORULB_111712_3,34/SMC_SBP/2024-25,Construction of Paver Block road from Ravi Das house to Chhotulal house Ward No-4,"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Rehan Khatri,16-Jan-2026 11:55 AM,finsummary_533689.pdf (534.61 KB),Finance,TENDER OPENED,Vedbhushan .,10-Apr-2025 09:20 AM,finance_533689.pdf,BOQ Comparative Chart,1.0,2874647.0,S T INFRA,INR,"2,812,542.14",1,2874646,RABINDRA KUMAR DANSANA,02-Apr-2025 01:36 PM,Rejected-Technical,UNSUCCESSFUL,16-Jan-2026 11:50 AM,16-Jan-2026,"INR 2,812,542.14",90.0,Rehan Khatri,16-Jan-2026 11:58 AM,34SMC3.pdf (535.00 KB),successful,"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Rehan Khatri,16-Jan-2026 11:50 AM,techsummary_533689.pdf (534.61 KB),AOC
,,,,,,,,.xls,BILL OF QUANTITY,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2873852,RAMESH CHANDRA PANIGRAHI,31-Mar-2025 10:47 PM,Rejected-Technical,UNSUCCESSFUL,16-Jan-2026 11:50 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2874647,S T INFRA,02-Apr-2025 02:01 PM,Accepted-AOC,successful,16-Jan-2026 11:58 AM,,,,,,,,,,,,,,AOC
