S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,Executive Officer,"O/O Executive Officer, Angul Municipality",29-Jul-2025 10:00 AM,11-Aug-2025 11:00 AM,29-Jul-2025 10:00 AM,08-Aug-2025 05:00 PM,NA ,NA ,29-Jul-2025 10:00 AM,08-Aug-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender cost, EMD online, RC,GSTIN,PAN,Affidavit and other document as per DTCN","4,000",0.0,Nil,Nil,No,Construction of drain from Adv. Rabindra Prasad house 6th lane to Dr. Bala babu house 7th lane Amlapada in ward No.21,Construction of drain from Adv. Rabindra Prasad house 6th lane to Dr. Bala babu house 7th lane Amlapada in ward No.21,Please refer Tender documents. ,NA ,"9,56,072",Civil Works - Others,NA ,Tender,90.0,60.0,Angul,759122.0,NA ,NA ,NA ,"O/O Executive Officer, Angul Municipality",No ,No,"9,600",Yes,fixed,,Nil,Nil,Municipal Bodies||Angul Municipality,EO/AGLM-07/2025-26,2025_ORULB_116179_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,"Akshya Kumar Samant, Chairperson",Internal,"Sri Akshya Kumar Samant,Chairperson,Angul Municipality,Sri Satya Prakash Tripathy, E.O.,Angul Municipality,Sri Harihar Naik,ATO, Angul,Sri Asit Kumar Nayak, M.E,Angul Municipality",Satya Prakash Tripathy,07-Jan-2026 12:56 PM,finsummary_547691.pdf (678.54 KB),Municipal Bodies||Angul Municipality,2025_ORULB_116179_4,EO/AGLM-07/2025-26,Construction of drain from Adv. Rabindra Prasad house 6th lane to Dr. Bala babu house 7th lane Amlapada in ward No.21,1.0,3018859.0,SUDAMA BHOI,INR,"812,756",Finance,"Out of 8 nos bidders, one bidder Sri Bhagirathi Majhi is rejected due to incorrect work name mentioned in affidavit.",Satya Prakash Tripathy,12-Aug-2025 11:55 AM,,BOQ Comparative Chart,15-Jan-2026,"INR 956,071.62",60.0,Satya Prakash Tripathy,15-Jan-2026 12:49 PM,AOC.pdf (1106.00 KB),Date of agreement 28.10.2025 Date of completion 28.12.2025,1,3025216,ABHISHEK MISHRA,05-Aug-2025 10:50 PM,Rejected-AOC,Lottery looser,15-Jan-2026 12:49 PM,"Akshya Kumar Samant, Chairperson",Internal,"Sri Akshya Kumar Samant,Chairperson,Angul Municipality,Sri Satya Prakash Tripathy, E.O.,Angul Municipality,Sri Harihar Naik,ATO, Angul,Sri Asit Kumar Nayak, M.E,Angul Municipality",Satya Prakash Tripathy,31-Dec-2025 01:20 PM,techsummary_547691.pdf (635.38 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3027950,AJIT PRASAD DWIVEDY,08-Aug-2025 08:36 AM,Rejected-AOC,Lottery looser,15-Jan-2026 12:49 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3028104,BHAGIRATHI MAJHI,08-Aug-2025 02:15 PM,Not Admitted-Fee/PreQual/Technical/Finance,Others-Incorrect affidavit uploaded,12-Aug-2025 11:55 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3019847,DIBYARANJAN NAIK,01-Aug-2025 02:24 AM,Rejected-AOC,Lottery looser,15-Jan-2026 12:49 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3028293,OMM CONSTRUCTION PROP AMAR NAIK (SC),08-Aug-2025 01:02 PM,Rejected-AOC,Lottery looser,15-Jan-2026 12:49 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3027485,SMT. PRATIMA BEHERA,07-Aug-2025 07:30 PM,Rejected-AOC,Lottery looser,15-Jan-2026 12:49 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3028478,SNEHALATA DASH (SC),08-Aug-2025 04:30 PM,Rejected-AOC,Lottery looser,15-Jan-2026 12:49 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3018859,SUDAMA BHOI,31-Jul-2025 09:15 AM,Accepted-AOC,Lottery winner,15-Jan-2026 12:49 PM,,,,,,,AOC
