Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
S/R to R.I. office cum residence at Tato for the Year 2025-26,S/R to R.I. office cum residence at Tato for the Year 2025-26,Please refer Tender documents. ,NA ,"1,25,990",Civil Works - Buildings,NA ,Tender,90.0,30.0,Karanjia,757037.0,NA ,NA ,NA ,"O/o SE RW Division, Karanjia",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,PAN,GSTIN and all Affidavits as per DTCN",600.0,0.0,Nil,Nil,No,1.0,ICICI BANK,"1,260",Yes,percentage,1.0%,Nil,Nil,Executive Engineer,"O/o SE RW Division, Karanjia Executive Engineer",31-Oct-2025 11:00 AM,11-Nov-2025 11:00 AM,31-Oct-2025 11:00 AM,10-Nov-2025 05:00 PM,31-Oct-2025 11:00 AM ,10-Nov-2025 01:00 PM ,31-Oct-2025 11:00 AM,10-Nov-2025 05:00 PM,CE RW I||RWCIRCLE-BARIPADA||RW Division Karanjia,RWDKNJ-04/2025-26,2025_CERWI_120389_12,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,Sushil Kumar Nayak,Internal,,Sushil Kumar Nayak,16-Jan-2026 07:18 PM,finsummary_560267.pdf (1849.67 KB),Sushil Kumar Nayak,Internal,,Sushil Kumar Nayak,16-Jan-2026 07:09 PM,techsummary_560267.pdf (447.74 KB),CE RW I||RWCIRCLE-BARIPADA||RW Division Karanjia,2025_CERWI_120389_12,RWDKNJ-04/2025-26,S/R to R.I. office cum residence at Tato for the Year 2025-26,1.0,3197739.0,Arupananda Sethy,INR,"107,104",1,3207339,ANKIT NAIK,10-Nov-2025 02:13 PM,Rejected-AOC,Disqualified,16-Jan-2026 07:32 PM,16-Jan-2026,"INR 107,104",30.0,Sushil Kumar Nayak,16-Jan-2026 07:32 PM,T3.pdf (747.00 KB),Finance,opened,Sushil Kumar Nayak,16-Jan-2026 07:03 PM,finance_560267.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3197739,Arupananda Sethy,08-Nov-2025 04:04 PM,Accepted-AOC,Qualified,16-Jan-2026 07:32 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3198182,BHOLANATH NAIK,10-Nov-2025 01:56 AM,Rejected-AOC,Disqualified,16-Jan-2026 07:32 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3204235,BULU KUMAR MAHAPATRA,10-Nov-2025 12:21 AM,Rejected-AOC,Disqualified,16-Jan-2026 07:32 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3208445,CHANDRA SEKHAR MOHANTA,10-Nov-2025 04:00 PM,Rejected-AOC,Disqualified,16-Jan-2026 07:32 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3198912,DUKHABANDHU SETHY,08-Nov-2025 07:35 PM,Rejected-AOC,Disqualified,16-Jan-2026 07:32 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,3207793,KALINGAKETAN NAIK,10-Nov-2025 03:03 PM,Rejected-AOC,Disqualified,16-Jan-2026 07:32 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,3203664,LALTU MOHANTA,09-Nov-2025 09:54 PM,Rejected-AOC,Disqualified,16-Jan-2026 07:32 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,9,3208529,MAA JAGADHATRI LCCS LTD,10-Nov-2025 04:11 PM,Rejected-AOC,Disqualified,16-Jan-2026 07:32 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,10,3201877,NAYANA SAHOO,09-Nov-2025 03:11 PM,Rejected-AOC,Disqualified,16-Jan-2026 07:32 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,11,3170855,PRAKASH GHADEI,31-Oct-2025 08:21 PM,Rejected-AOC,Disqualified,16-Jan-2026 07:32 PM,,,,,,,,,,,,,AOC
