Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
SE RWD Udala,SE RWD Udala,1.0,Date Corrigendum,Date,,"12,610",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,CE RW I||RWCIRCLE-BARIPADA||RW Division Udala,01(Onilne)/RWD/UDALA/2025-26,2025_CERWI_120111_41,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper Cost, EMD, RC, PAN, GSTIN, Affidavits and other required documents as per DTCN.",SR to Balidiha to Gendagadia Road for the year 2025-26.,SR to Balidiha to Gendagadia Road for the year 2025-26.,Please refer Tender documents. ,NA ,"12,61,000",Civil Works - Roads,NA ,Tender,90.0,30.0,"SERW Division, Udala",757041.0,NA ,NA ,NA ,Office of the SE RWD Udala,No ,No,28-Oct-2025 01:00 PM,06-Nov-2025 05:30 PM,28-Oct-2025 01:00 PM,06-Nov-2025 05:00 PM,28-Oct-2025 01:00 PM ,06-Nov-2025 03:00 PM ,28-Oct-2025 01:00 PM,06-Nov-2025 05:00 PM,AOC,SE RWD Udala,Internal,,Haripriya Behera,20-Jan-2026 07:12 AM,techsummary_558641.pdf (1149.51 KB),SE RWD Udala,Internal,,Haripriya Behera,20-Jan-2026 07:17 AM,finsummary_558641.pdf (1149.51 KB),Finance,20 Nos of bidders admitted,Haripriya Behera,20-Jan-2026 07:08 AM,,BOQ Comparative Chart,20-Jan-2026,"INR 1,071,630",30.0,Haripriya Behera,20-Jan-2026 07:21 AM,No41A.pdf (694.00 KB),1,3169267,BABITA PATRA,01-Nov-2025 09:57 AM,Rejected-AOC,L1,20-Jan-2026 07:21 AM,1.0,3180422.0,NILAMBAR MOHAPATRA,INR,"1,071,630",CE RW I||RWCIRCLE-BARIPADA||RW Division Udala,2025_CERWI_120111_41,01(Onilne)/RWD/UDALA/2025-26,SR to Balidiha to Gendagadia Road for the year 2025-26.,AOC
,,2.0,Revised DTCN,Other,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,3171502,BHABESH NAYAK,06-Nov-2025 10:49 AM,Rejected-AOC,L1,20-Jan-2026 07:21 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,3179439,BISHESWAR ROUT,04-Nov-2025 07:21 AM,Rejected-AOC,L1,20-Jan-2026 07:21 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,3176064,INDUREKHA JENA,06-Nov-2025 04:38 AM,Rejected-AOC,L1,20-Jan-2026 07:21 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,3165205,MANAS KUMAR PRUSTY,31-Oct-2025 04:47 PM,Rejected-AOC,L1,20-Jan-2026 07:21 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,3179925,MANAS RANJAN BARIK,04-Nov-2025 03:09 PM,Rejected-AOC,L1,20-Jan-2026 07:21 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7,3185339,MANORANJAN UPADHAYAYA,06-Nov-2025 01:58 PM,Rejected-AOC,L1,20-Jan-2026 07:21 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,8,3179952,NIHARIKA BARIK,06-Nov-2025 07:09 AM,Rejected-AOC,L1,20-Jan-2026 07:21 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,9,3180422,NILAMBAR MOHAPATRA,04-Nov-2025 08:37 PM,Accepted-AOC,L1,20-Jan-2026 07:21 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,10,3166621,PRADIPTA KISHORE DAS,05-Nov-2025 05:38 PM,Rejected-AOC,L1,20-Jan-2026 07:21 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,11,3173595,PRAMOD KUMAR CHOUDHURY,03-Nov-2025 07:34 PM,Rejected-AOC,L1,20-Jan-2026 07:21 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,12,3175584,PRAMOD KUMAR GIRI,04-Nov-2025 05:55 PM,Rejected-AOC,L1,20-Jan-2026 07:21 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,13,3165185,RANJEETA PRUSTY,31-Oct-2025 10:45 AM,Rejected-AOC,L1,20-Jan-2026 07:21 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,14,3173656,SABITA CHOUDHURY,02-Nov-2025 11:56 AM,Rejected-AOC,L1,20-Jan-2026 07:21 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,15,3181196,SANJAY KUMAR PUHAN,06-Nov-2025 02:45 PM,Rejected-AOC,L1,20-Jan-2026 07:21 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,16,3186242,SANJUKTA ROUT,05-Nov-2025 08:24 PM,Rejected-AOC,L1,20-Jan-2026 07:21 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,17,3169525,SASMITA MOHANTY,03-Nov-2025 09:59 PM,Rejected-AOC,L1,20-Jan-2026 07:21 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,18,3173529,SRI MRUTYUNJAY SAHU,02-Nov-2025 10:54 AM,Rejected-AOC,L1,20-Jan-2026 07:21 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,19,3182045,SUBHASISH PATI,04-Nov-2025 08:42 PM,Rejected-AOC,L1,20-Jan-2026 07:21 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,20,3169708,URMILA DAS,05-Nov-2025 04:49 PM,Rejected-AOC,L1,20-Jan-2026 07:21 AM,,,,,,,,,,AOC
