S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,05-Dec-2025 10:00 AM,16-Dec-2025 11:30 AM,05-Dec-2025 10:00 AM,15-Dec-2025 05:00 PM,NA ,NA ,05-Dec-2025 10:00 AM,15-Dec-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,Documents as per DTCN,Municipal Bodies||Birmitrapur Municipality,EO/BRMP/02/2025-26,2025_ORULB_122534_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"EXECUTIVE OFFICER, BIRMITRAPUR MUNICIPALITY","EXECUTIVE OFFICER, BIRMITRAPUR MUNICIPALITY","5,939",Yes,fixed,,Nil,Nil,"4,000",0.0,Nil,Nil,No,Paver Road Backside of bank colony in W. no-10,Paver Road Backside of bank colony in W. no-10,Please refer Tender documents. ,NA ,"5,93,880",Civil Works - Others,NA ,Rate Contract,180.0,60.0,BIRMITRAPUR MUNICIPALITY,770033.0,NA ,NA ,NA ,"O/O EXECUTIVE OFFICER,BIRMITRAPUR MUNICIPALITY",No ,No,AOC,Chairperson,Internal,,RAKSHEE HARIJAN,27-Jan-2026 06:31 PM,finsummary_569303.pdf (321.07 KB),Municipal Bodies||Birmitrapur Municipality,2025_ORULB_122534_4,EO/BRMP/02/2025-26,Paver Road Backside of bank colony in W. no-10,1.0,3304077.0,ARJUN SINGHI,INR,"504,858.16",Finance,open,RAKSHEE HARIJAN,29-Dec-2025 05:32 PM,finance_569303.pdf,BOQ Comparative Chart,1,3304077,ARJUN SINGHI,15-Dec-2025 03:36 PM,Accepted-AOC,Win Lottery,27-Jan-2026 06:35 PM,27-Jan-2026,"INR 504,858.16",60.0,RAKSHEE HARIJAN,27-Jan-2026 06:35 PM,157.pdf (1256.00 KB),Chairperson,Internal,,RAKSHEE HARIJAN,27-Jan-2026 06:29 PM,techsummary_569303.pdf (321.06 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3300760,MOHAMMAD FAHIM AKHTAR,14-Dec-2025 11:21 AM,Rejected-AOC,Not Win Lottery,27-Jan-2026 06:35 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3304262,SURESH AGARWAL,15-Dec-2025 04:11 PM,Rejected-AOC,Not Win Lottery,27-Jan-2026 06:35 PM,,,,,,,,,,,,,AOC
