Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"6,000",Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender paper cost,EMD,PAN,GST,Contractor registration certificate n other document as per DTCN",Forest Environment and Climate Change Department||PCCF Kendu Leaf||CCF Cuttack||DFO Keonjhar KL,FEnCC-DFO(KL)KJR-02/2025-26,2025_DFKJK_123371_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,DFO (KL) Keonjhar,"At-Judia, PO-Keonjhar Bazar, Dist-Keonjhar, PIN-758002",Construction of New Forester Quarter at Dhenkikote under Keonjhar (K.L) Range,Construction of New Forester Quarter at Dhenkikote under Keonjhar (K.L) Range,Please refer Tender documents ,NA ,"21,71,365",Civil Works - Buildings,NA ,Tender,120.0,90.0,"Dhenkikote, Keonjhar",758029.0,NA ,NA ,NA ,DFO (KL) Keonjhar Division,No ,No,20-Dec-2025 10:00 AM,03-Jan-2026 11:30 AM,20-Dec-2025 10:00 AM,02-Jan-2026 05:00 PM,20-Dec-2025 10:00 AM ,02-Jan-2026 05:00 PM ,20-Dec-2025 10:00 AM,02-Jan-2026 05:00 PM,"21,800",Yes,fixed,,Nil,Nil,AOC,"Dhanraj HD, IFS",Internal,"Sunil Kumar Pattanaik, Sr. Asst., Rabindra Kumar Singh, Sr.Asst., Sambit Mohanty, Superintending Engineer, Swagatika Sahoo, SDFO, Keonjhar KL Division, Poonam Hira Hansda, ACF, Keonjhar KL Division.",Dhamdhere Dhanraj Hanumant,17-Jan-2026 06:04 PM,finsummary_572071.pdf (535.92 KB),Forest Environment and Climate Change Department||PCCF Kendu Leaf||CCF Cuttack||DFO Keonjhar KL,2025_DFKJK_123371_1,FEnCC-DFO(KL)KJR-02/2025-26,Construction of New Forester Quarter at Dhenkikote under Keonjhar (K.L) Range,1.0,3342495.0,PRAVU KALYAN PAHI,INR,"2,178,135",Finance,BOQ Chart Summary,Sunil Kumar Pattanaik,03-Jan-2026 12:03 PM,finance_572071.pdf,BOQ Comparative Chart,1,3342260,BISHNU PRASAD BEHERA,02-Jan-2026 12:22 PM,Rejected-AOC,REJECTED,17-Jan-2026 06:15 PM,17-Jan-2026,"INR 2,178,135",90.0,Dhamdhere Dhanraj Hanumant,17-Jan-2026 06:14 PM,178wo.pdf (51.00 KB),"Dhanraj HD, IFS",Internal,"Sunil Kumar Pattanaik, Sr. Asst., Rabindra Kumar Singh, Sr.Asst., Sambit Mohanty, Superintending Engineer, Swagatika Sahoo, SDFO, Keonjhar KL Division, Poonam Hira Hansda, ACF, Keonjhar KL Division.",Dhamdhere Dhanraj Hanumant,17-Jan-2026 05:55 PM,techsummary_572071.pdf (580.44 KB),AOC
,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3328551,BISMAY KUMAR SAHOO,25-Dec-2025 09:27 PM,Rejected-AOC,REJECTED,17-Jan-2026 06:15 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3342512,Himanshu Shekhar Deo,02-Jan-2026 02:52 PM,Rejected-AOC,REJECTED,17-Jan-2026 06:15 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3342374,KANAKALATA SETHI,02-Jan-2026 03:44 PM,Rejected-AOC,REJECTED,17-Jan-2026 06:15 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3338653,Mamata Mayee Mishra,29-Dec-2025 09:17 PM,Rejected-AOC,REJECTED,17-Jan-2026 06:15 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3338622,PRADEEP KUMAR MISHRA,29-Dec-2025 09:08 PM,Rejected-AOC,REJECTED,17-Jan-2026 06:15 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,3326012,PRAKASH GHADEI,24-Dec-2025 01:48 PM,Rejected-AOC,REJECTED,17-Jan-2026 06:15 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,3342495,PRAVU KALYAN PAHI,02-Jan-2026 02:26 PM,Accepted-AOC,ACCEPTED,17-Jan-2026 06:15 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,9,3331504,ROJALINE GIRI,27-Dec-2025 01:48 PM,Rejected-AOC,REJECTED,17-Jan-2026 06:15 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,10,3342454,SASMITA DAS,02-Jan-2026 02:01 PM,Rejected-AOC,REJECTED,17-Jan-2026 06:15 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,11,3330536,SUBHASHREE SAHOO,26-Dec-2025 06:36 PM,Rejected-AOC,REJECTED,17-Jan-2026 06:15 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,12,3342396,SUBRAT KUMAR SETHY,02-Jan-2026 01:42 PM,Rejected-AOC,REJECTED,17-Jan-2026 06:15 PM,,,,,,,,,,,,,AOC
