S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage
1.0,3252017.0,KULAMANI MAJHI,INR,"1,141,985",Finance,All Bidders are accepted,Madhusmita Dalei,22-Dec-2025 03:56 PM,finance_563696.pdf,BOQ Comparative Chart,EE,Internal,EE DAO Estimator,Madhusmita Dalei,22-Dec-2025 04:03 PM,finsummary_563696.pdf (677.56 KB),CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-BOUDH,2025_CERWI_121146_8,Online Tender05/SERW Division Boudh 2025-26,L150 NH-224 to Tanjan fromCh 0/00 to 1/00 KM for the year 2025-26,EE,Internal,EE DAO Estimator,Madhusmita Dalei,22-Dec-2025 03:59 PM,techsummary_563696.pdf (677.56 KB),1,3247060,ARUP MEHER,22-Nov-2025 08:21 PM,Rejected-Finance,Kulamani Majhi win the lottery system,22-Dec-2025 04:03 PM,13-Jan-2026,"INR 1,141,985",60.0,Madhusmita Dalei,13-Jan-2026 10:29 AM,46.pdf (587.00 KB),He is submitted EMD at the time of agreement,AOC,"13,450",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,13-Nov-2025 12:00 PM,26-Nov-2025 11:00 AM,13-Nov-2025 12:00 PM,25-Nov-2025 05:00 PM,13-Nov-2025 12:00 PM ,24-Nov-2025 05:00 PM ,13-Nov-2025 12:00 PM,25-Nov-2025 05:00 PM,L150 NH-224 to Tanjan fromCh 0/00 to 1/00 KM for the year 2025-26,L150 NH-224 to Tanjan fromCh 0/00 to 1/00 KM for the year 2025-26,Please refer DTCN ,NA ,"13,43,354",Civil Works - Roads,NA ,Tender,90.0,60.0,O/o SERWDivision Boudh,762014.0,NA ,NA ,NA ,O/o SERWDivision Boudh,No ,No,EERW Division Boudh,O/o SERwDivision Boudh,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-BOUDH,Online Tender05/SERW Division Boudh 2025-26,2025_CERWI_121146_8,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration certificate ,PAN,GSTINand affidavit towards paper cost and EMD other documents as per D",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3252017,KULAMANI MAJHI,24-Nov-2025 08:35 PM,Accepted-AOC,He is submitted EMD at the time of agreement,13-Jan-2026 10:29 AM,,,,,,,,AOC,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3249981,Pramod Kumar Pradhan,24-Nov-2025 12:00 PM,Rejected-Finance,Kulamani Majhi win the lottery system,22-Dec-2025 04:03 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,NIT,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3252375,RAJESH KARNA,25-Nov-2025 01:06 AM,Rejected-Finance,Kulamani Majhi win the lottery system,22-Dec-2025 04:03 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Valid Phone Number and e mail iD are mandatory,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3252460,RANJIT KUMAR KARNA,25-Nov-2025 12:26 AM,Rejected-Finance,Kulamani Majhi win the lottery system,22-Dec-2025 04:03 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3253695,SASMITA DANTA,25-Nov-2025 04:02 PM,Rejected-Finance,Kulamani Majhi win the lottery system,22-Dec-2025 04:03 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3254519,Shimanchal Pradhan,25-Nov-2025 03:20 PM,Rejected-Finance,Kulamani Majhi win the lottery system,22-Dec-2025 04:03 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3252629,UCHIT KUMAR DANGA,25-Nov-2025 04:20 PM,Rejected-Finance,Kulamani Majhi win the lottery system,22-Dec-2025 04:03 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
