S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,ST and SC Development Deptt||ITDA Paralakhemundi,ITDAPKD/04/2025-26,2025_STSCD_117654_38,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"12,609",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,Construction of New Toilet Complex at Jeeba under Gumma Block,Construction of New Toilet Complex at Jeeba under Gumma Block,Please refer Tender documents. ,NA ,"12,60,893",Civil Works - Others,TOILET ,Tender,90.0,180.0,JEEBA,761201.0,NA ,NA ,NA ,"o/o Project AdminiProject strator, Paralakhemundi,",No ,No,"Project Administrator, Paralakhemundi,Gajapati","Project Administrator, Paralakhemundi,Gajapati",12-Sep-2025 10:00 AM,23-Sep-2025 11:00 AM,12-Sep-2025 10:00 AM,22-Sep-2025 05:30 PM,NA ,NA ,12-Sep-2025 10:00 AM,22-Sep-2025 05:30 PM,"6,000",0.0,Nil,Nil,No,AOC,PAITDA,Internal,paitda,Anhuman Mahapatra,21-Jan-2026 06:57 PM,finsummary_551608.pdf (601.47 KB),"PA,ITDA",Internal,paitda,Anhuman Mahapatra,21-Jan-2026 06:54 PM,techsummary_551608.pdf (601.47 KB),ST and SC Development Deptt||ITDA Paralakhemundi,2025_STSCD_117654_38,ITDAPKD/04/2025-26,Construction of New Toilet Complex at Jeeba under Gumma Block,1.0,3087838.0,MIRTIPATI MILKA RANI,INR,"1,071,885",1,3092418,ALLU GEETHALAKSHMI,22-Sep-2025 08:26 AM,Rejected-Technical,unsuccessful bidder,21-Jan-2026 06:54 PM,21-Jan-2026,"INR 1,071,885",180.0,Anhuman Mahapatra,21-Jan-2026 07:01 PM,38jeeba.pdf (601.00 KB),L1 BIDDER WIN BY LOTTARY WORK AWARDED TO MIRTIPATI MILKA RANI,Finance,L1 BIDDER WIN BY LOTTARY WORK AWARDED TO MIRTIPATI MILKA RANI,Anhuman Mahapatra,21-Jan-2026 06:43 PM,finance_551608.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3093501,BINNALA VIJAYA BABU,22-Sep-2025 10:27 AM,Rejected-Technical,Unsuccessful bidder,21-Jan-2026 06:54 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3092408,DARAPU CHAKRAVARHI,22-Sep-2025 08:54 AM,Rejected-Technical,unsuccessful bidder,21-Jan-2026 06:54 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3087838,MIRTIPATI MILKA RANI,19-Sep-2025 01:12 PM,Accepted-AOC,L1 BIDDER WIN BY LOTTARY WORK AWARDED TO MIRTIPATI MILKA RANI,21-Jan-2026 07:01 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3093176,Partharaj Palo,22-Sep-2025 05:00 PM,Rejected-Technical,Unsuccessful bidder,21-Jan-2026 06:54 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3095479,PRADEEP KUMAR SWAIN,22-Sep-2025 04:58 PM,Rejected-Technical,Unsuccessful bidder,21-Jan-2026 06:54 PM,,,,,,,,,,,,,,AOC
