Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
24-Oct-2025 05:00 PM,04-Nov-2025 11:00 AM,24-Oct-2025 05:00 PM,03-Nov-2025 05:00 PM,24-Oct-2025 05:00 PM ,03-Nov-2025 03:00 PM ,24-Oct-2025 05:00 PM,03-Nov-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"P Cost, EMD Online, RC, PAN, Valid GSTIN, Affidavit, No relation certificate and other as per DTCN",S/R to Kalajhatia- Faguna (B) Road for the year 2025-26.,S/R to Kalajhatia- Faguna (B) Road for the year 2025-26.,Please refer Tender documents. ,NA ,"16,81,306",Civil Works - Roads,NA ,Tender,90.0,30.0,Balasore,756001.0,NA ,NA ,NA ,"O/o the SERW Division-II, Balasore",No ,No,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,1.0,Add DTCN and Corrigendum,Other,,CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BALASORE,E-TCN No.06 of 2025-26,2025_CERWI_119918_56,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"SERW Division-II, Balasore","O/o the SERW Division-II, Balasore","16,813",Yes,percentage,1.0%,Nil,Nil,AOC,"superintending Engineer,R.W.Division-II,Balasore",Internal,,Amir Kumar Sethy,26-Jan-2026 08:41 PM,techsummary_557885.pdf (197.96 KB),"superintending Engineer,R.W.Division-II,Balasore",Internal,,Amir Kumar Sethy,26-Jan-2026 08:46 PM,finsummary_557885.pdf (197.96 KB),Finance,All documents are downloading and go to next process,Sujata Behera,09-Dec-2025 04:15 PM,finance_557885.pdf,BOQ Comparative Chart,1.0,3171547.0,ANANTA PRASAD BARIK,INR,"1,429,278.32",CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BALASORE,2025_CERWI_119918_56,E-TCN No.06 of 2025-26,S/R to Kalajhatia- Faguna (B) Road for the year 2025-26.,1,3172892,AJIT KUMAR SWAIN,01-Nov-2025 06:31 PM,Rejected-AOC,Rejected,26-Jan-2026 08:51 PM,26-Jan-2026,"INR 1,429,278.32",30.0,Amir Kumar Sethy,26-Jan-2026 08:51 PM,119918_56AOC.pdf (424.00 KB),AOC
,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3171547,ANANTA PRASAD BARIK,02-Nov-2025 02:49 PM,Accepted-AOC,Awarded through lottery winner vide Agrt No.148 P1 of 2025-26,26-Jan-2026 08:51 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3172444,DEEPAK KUMAR NAYAK,01-Nov-2025 03:48 PM,Rejected-AOC,Rejected,26-Jan-2026 08:51 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3173213,GOBINDA CHANDRA SWAIN,01-Nov-2025 08:25 PM,Rejected-AOC,Rejected,26-Jan-2026 08:51 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3172279,GOURANGA CHANDRA NAYAK,02-Nov-2025 12:38 PM,Rejected-AOC,Rejected,26-Jan-2026 08:51 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3170191,Ipsita Nanda,31-Oct-2025 05:01 PM,Rejected-AOC,Rejected,26-Jan-2026 08:51 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3163784,JADU SINGH,28-Oct-2025 03:20 PM,Rejected-AOC,Rejected,26-Jan-2026 08:51 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3164845,JYOTSNARANI KANUNGO,30-Oct-2025 01:43 PM,Rejected-AOC,Rejected,26-Jan-2026 08:51 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3170705,MANARANJAN DAS,02-Nov-2025 06:35 PM,Rejected-AOC,Rejected,26-Jan-2026 08:51 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3172496,MANJULATA NAYAK,02-Nov-2025 02:04 PM,Rejected-AOC,Rejected,26-Jan-2026 08:51 PM,,,,,,,AOC
