S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,3288688.0,"SAMBIT DAS, PROP.- M/S URANUS AND VENUS",INR,"4,315,967.82",Finance,Total two nos. of bidders have participated in sucessfully,Laxman Behera,09-Dec-2025 05:46 PM,,BOQ Comparative Chart,"Managing Director, SERIFED",Internal,"Secretary SERIFED, Assistant Engineer Civil, Accounts In-Charge, Junior Engineer Civil, Office Assistant Engg. Cell",Laxman Behera,05-Jan-2026 05:43 PM,finsummary_568640.pdf (694.04 KB),Odisha Cooperative Tasar and Silk Federation LTD,2025_SERIF_122366_3,VI-11(08)/SERIFED/2025-26/2061,Renovation of Showhouse Building at SIDAC Gandamunda Bhubaneswar,"Managing Director, SERIFED",Internal,"Secretary SERIFED, Assistant Engineer Civil, Accounts In-Charge, Junior Engineer Civil, Office Assistant Engg. Cell",Laxman Behera,05-Jan-2026 05:41 PM,techsummary_568640.pdf (694.04 KB),08-Jan-2026,"INR 4,315,967.8",120.0,Laxman Behera,08-Jan-2026 05:08 PM,AOCSHOWHOUSE.pdf (628.00 KB),L1 1st Lowest Rate Quoted,1.0,3289252.0,DHIREN KUMAR MAHARANA,08-Dec-2025 03:04 PM,Rejected-AOC,L2 2nd Lowest Rate Quoted,08-Jan-2026 05:08 PM,AOC,02-Dec-2025 10:00 AM,09-Dec-2025 11:30 AM,02-Dec-2025 10:00 AM,08-Dec-2025 05:00 PM,NA ,NA ,02-Dec-2025 10:00 AM,08-Dec-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, GSTIN, AFFIDAVIT, PAN, GST AND IT RETURN","7,080",Nil,Nil,No,"Managing Director, SERIFED","Office of the Managing Director, SERIFED, Saheed Nagar, Bhubaneswar-751007","44,439",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,Renovation of Showhouse Building at SIDAC Gandamunda Bhubaneswar,Renovation of Showhouse Building at SIDAC Gandamunda Bhubaneswar,Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,90.0,120.0,"Gandamunda, Bhubaneswar",751020.0,NA ,NA ,NA ,"SERIFED, Bhubaneswar",No ,No,Odisha Cooperative Tasar and Silk Federation LTD,VI-11(08)/SERIFED/2025-26/2061,2025_SERIF_122366_3,Yes,Open Tender,Item Rate,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3288688.0,"SAMBIT DAS, PROP.- M/S URANUS AND VENUS",08-Dec-2025 02:06 PM,Accepted-AOC,L1 1st Lowest Rate Quoted,08-Jan-2026 05:08 PM,AOC,,,,,,,,,,,.pdf,All other documents as per DTCN and Tender Criterion,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
