Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Tender Stage
Finance,All documents download and go to technical evaluation,Sujata Behera,07-Dec-2025 07:02 PM,finance_557569.pdf,BOQ Comparative Chart,1.0,3169602.0,SIBASIS MALLICK,INR,"571,495.85",CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BALASORE,2025_CERWI_119918_12,E-TCN No.06 of 2025-26,S/R to Balikhand to Chakradharpur Road for the year 2025-26.,1,3174999,BISWANATH PANDA,03-Nov-2025 09:16 AM,Rejected-AOC,Rejected,08-Jan-2026 12:55 PM,08-Jan-2026,"INR 571,495.85",30.0,Amir Kumar Sethy,08-Jan-2026 12:55 PM,119918_12AOC.pdf (413.00 KB),"superintending Engineer,R.W.Division-II,Balasore",Internal,,Amir Kumar Sethy,08-Jan-2026 12:46 PM,techsummary_557569.pdf (191.91 KB),"superintending Engineer,R.W.Division-II,Balasore",Internal,,Amir Kumar Sethy,08-Jan-2026 12:51 PM,finsummary_557569.pdf (191.91 KB),AOC,"4,000",0.0,Nil,Nil,No,24-Oct-2025 05:00 PM,04-Nov-2025 11:00 AM,24-Oct-2025 05:00 PM,03-Nov-2025 05:00 PM,24-Oct-2025 05:00 PM ,03-Nov-2025 03:00 PM ,24-Oct-2025 05:00 PM,03-Nov-2025 05:00 PM,1.0,ICICI BANK,"SERW Division-II, Balasore","O/o the SERW Division-II, Balasore","6,723",Yes,percentage,1.0%,Nil,Nil,CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BALASORE,E-TCN No.06 of 2025-26,2025_CERWI_119918_12,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,S/R to Balikhand to Chakradharpur Road for the year 2025-26.,S/R to Balikhand to Chakradharpur Road for the year 2025-26.,Please refer Tender documents. ,NA ,"6,72,269",Civil Works - Roads,NA ,Tender,90.0,30.0,Balasore,756001.0,NA ,NA ,NA ,"O/o the SERW Division-II, Balasore",No ,No,1.0,Add DTCN and Corrigendum,Other,,1.0,Fee/PreQual/Technical/Finance,.pdf,"P Cost, EMD Online, RC, PAN, Valid GSTIN, Affidavit, No relation certificate and other as per DTCN",AOC
,,,,,,,,,,,,,,,2,3172283,GOURANGA CHANDRA NAYAK,02-Nov-2025 12:35 PM,Rejected-AOC,Rejected,08-Jan-2026 12:55 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,AOC
,,,,,,,,,,,,,,,3,3164196,JADU SINGH,28-Oct-2025 05:08 PM,Rejected-AOC,Rejected,08-Jan-2026 12:55 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,3164642,JYOTSNARANI KANUNGO,30-Oct-2025 12:32 PM,Rejected-AOC,Rejected,08-Jan-2026 12:55 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,3169499,LELIN MOHANTY,01-Nov-2025 12:31 PM,Rejected-AOC,Rejected,08-Jan-2026 12:55 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,3172504,MANJULATA NAYAK,02-Nov-2025 01:55 PM,Rejected-AOC,Rejected,08-Jan-2026 12:55 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,7,3171797,RANJITA DASH,01-Nov-2025 12:50 PM,Rejected-AOC,Rejected,08-Jan-2026 12:55 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,8,3169602,SIBASIS MALLICK,01-Nov-2025 04:21 PM,Accepted-AOC,Awarded through lottery winner vide Agrt No.147 P1 of 2025-26,08-Jan-2026 12:55 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,9,3171741,SUSANTA KUMAR UPADHYAYA,02-Nov-2025 12:31 PM,Rejected-AOC,Rejected,08-Jan-2026 12:55 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
