S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,ICICI BANK,"CE-BM,BSB Basin,Laxmiposi","42/ 23-24 of CEBM, SBB, Laxmiposi",2024_CEBML_101577_3,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"CE and BM, S and B Basin, Laxmiposi","Office of the CE and BM, S and B Basin, Laxmiposi",22-Feb-2024 02:00 PM,12-Mar-2024 11:00 AM,22-Feb-2024 02:00 PM,11-Mar-2024 05:00 PM,22-Feb-2024 02:00 PM ,09-Mar-2024 05:00 PM ,22-Feb-2024 02:45 PM,11-Mar-2024 05:00 PM,22-Apr-2025 10:00 AM,"11,01,800",Yes,fixed,,Nil,Nil,"10,000",0.0,Nil,Nil,No,C.Raising and strengthening of Alumada to Kalabadhi saline embankment.,C.Raising and strengthening of Alumada to Kalabadhi saline embankment.,As per Technical bid ,NA ,"11,01,72,171",Civil Works - Others,NA ,Tender,90.0,548.0,Balasore,756001.0,NA ,NA ,NA ,"Office of the CE and BM, S and B Basin, Laxmiposi",No ,No,1.0,Fee/PreQual/Technical,.pdf,"EMD, GST, PAN, Contractors R.C., Affidavit, no relationship with Department",AOC,Smt Anu Garg,External,"Er C S Padhi, Er S Mohanty, Er L Gouda, Er C R Bhuyan, Mr D K Beshra, Mr S K Mohanty, Mrs S Sahoo",Chitta Ranjan Bhuyan,05-Jan-2026 04:46 PM,finsummary_495656.pdf (1281.72 KB),Technical,The Technical bid documents of the above bidder have been downloaded from web site on 12.03.2024,Ramakanta Mohapatra,02-Apr-2024 12:41 PM,technical_495656.pdf,"CE-BM,BSB Basin,Laxmiposi",2024_CEBML_101577_3,"42/ 23-24 of CEBM, SBB, Laxmiposi",C.Raising and strengthening of Alumada to Kalabadhi saline embankment.,1.0,2473422.0,LAXMINARAYAN MALLICK,INR,"93,657,362",1,2472367,ACP CONSTRUCTION,09-Mar-2024 06:26 PM,Rejected-Technical,"As per approval of Technical bid Lr No.8495 dt.27.03.2025 of Govt of Odisha, DoWR",21-Apr-2025 10:55 AM,05-Jan-2026,"INR 93,657,362",548.0,Chitta Ranjan Bhuyan,05-Jan-2026 04:58 PM,Laxminarayanmallick.pdf (1152.00 KB),"The work is awarded to Sri Laxminarayan Mallick vide Memo No.2608/WE dt.10.12.25 of SE, BID, Balasore",Finance,The Financial Bid document of above bidders have been successfully downloaded.,Ramakanta Mohapatra,23-Apr-2025 12:53 PM,finance_495656.pdf,BOQ Comparative Chart,Smt Anu Garg Additional Chief Secretary to Govt DOWR,External,"Er C S Padhi, Er B K Samal, Er L Gouda, Er S K Nayak, Mr N R Panda, Mr B Mallick, Mr.M Dash",Ramakanta Mohapatra,21-Apr-2025 10:55 AM,22-Apr-2025 10:00 AM,techsummary_495656.pdf (3582.64 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Any other documents as per DTCN.,AOC,,,,,,,,,,,,,,,,,,,,,2,2469706,Atanu Kumar Paul,11-Mar-2024 03:07 PM,Rejected-Finance,As per approval of financial bid vide Lr No. 31536 dated 12.11.2025 of DoWR,05-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,3,2473422,LAXMINARAYAN MALLICK,11-Mar-2024 12:27 PM,Accepted-AOC,Awarded,05-Jan-2026 04:59 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,2473014,SARAT KUMAR SAMAL,11-Mar-2024 11:58 AM,Rejected-Finance,As per approval of financial bid vide Lr No. 31536 dated 12.11.2025 of DoWR,05-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,2471389,SIBA PRASAD PARIDA,11-Mar-2024 12:21 PM,Rejected-Finance,As per approval of financial bid vide Lr No. 31536 dated 12.11.2025 of DoWR,05-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,6,2459924,SRIJAGANNATH CONSTRUCTION,28-Feb-2024 02:59 PM,Rejected-Finance,As per approval of financial bid vide Lr No. 31536 dated 12.11.2025 of DoWR,05-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,,,,,,AOC
