Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor R.C, Affidavit, NRC, undertakings, GSTIN, PAN and any other documents as per SBD/DTCN",1,ICICI BANK,Block Development Officer,"Panchayat Samiti, Tirtol","6,000",Nil,Nil,No,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jagatsinghpur||TIRTOL Block,NOTICE NO.BDO-TPS-02 of 2025-26,2025_PRBTO_112775_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,24-Apr-2025 10:00 AM,07-May-2025 11:00 AM,24-Apr-2025 10:00 AM,06-May-2025 05:30 PM,NA ,NA ,24-Apr-2025 10:00 AM,06-May-2025 05:30 PM,"21,800",Yes,fixed,,Nil,Nil,Construction of GPLF Building with Market Complex of GPLF of Kanimula G.P.,Civil Building Work,Please refer Tender documents. ,NA ,"21,76,757",Civil Works - Buildings,NA ,Tender,90.0,180.0,Tirtol,754136.0,NA ,NA ,NA ,"O/o the Panchayat Samiti, Tirtol",No ,No,AOC,Block Development Officer,Internal,,GIRIJASANKAR MALLICK,19-Jul-2025 05:34 PM,finsummary_537432.pdf (293.79 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jagatsinghpur||TIRTOL Block,2025_PRBTO_112775_5,NOTICE NO.BDO-TPS-02 of 2025-26,Construction of GPLF Building with Market Complex of GPLF of Kanimula G.P.,1.0,2906792.0,SANDIP KUMAR MOHANTY,INR,"1,850,461",Finance,"The opening of the Technical and Financial Bid, it is found that 2 nos. of bidder has been participated in the above said work",GIRIJASANKAR MALLICK,08-May-2025 09:33 AM,,BOQ Comparative Chart,14-Jan-2026,"INR 1,850,461",180.0,GIRIJASANKAR MALLICK,14-Jan-2026 11:57 AM,Kanimula.pdf (294.00 KB),1,2906792,SANDIP KUMAR MOHANTY,05-May-2025 08:56 PM,Accepted-AOC,The Work Order has been issued in the favour of the successful agency,14-Jan-2026 11:57 AM,Block Development Officer,Internal,,GIRIJASANKAR MALLICK,18-Jul-2025 01:37 PM,techsummary_537432.pdf (293.79 KB),AOC
,,.xls,Bill of Quantity,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2904606,SURAJ SWAIN,03-May-2025 05:31 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jul-2025 05:34 PM,,,,,,,AOC
