S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage
1.0,3221518.0,JAGAJJIBAN SETH,13-Nov-2025 02:40 PM,Accepted-AOC,QUALIFIED BIDDER,05-Jan-2026 12:47 PM,Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_120017_30,16/OPHWC/2025-26,"Const. of Out Post Building at Badambada, Nowrangpur",1.0,3221518.0,JAGAJJIBAN SETH,INR,"7,000,539",05-Jan-2026,"INR 7,000,539",180.0,ANANDA CHANDRA PANDA,05-Jan-2026 12:47 PM,BADANBADA.pdf (80.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 02.01.2026,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,ANANDA CHANDRA PANDA,08-Dec-2025 05:25 PM,09-Dec-2025 10:30 AM,techsummary_559917.pdf (308.83 KB),Finance,FINANCIAL BID OPEN AND COMAPARITVE GENERATED,LAXMIPRIYA NAYAK,09-Dec-2025 12:00 PM,,BOQ Comparative Chart,AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,ANANDA CHANDRA PANDA,05-Jan-2026 12:44 PM,finsummary_559917.pdf (354.17 KB),Technical,1 no. of bidder is participated,MONALISHA PADHY,14-Nov-2025 04:33 PM,,AOC,Orissa State Police Housing and Welfare Corporation Ltd,16/OPHWC/2025-26,2025_OSPHW_120017_30,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",0.0,Nil,Nil,No,1.0,ICICI BANK,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,"Const. of Out Post Building at Badambada, Nowrangpur",Building Work,Please refer Tender documents. ,NA ,"71,14,369",Civil Works - Buildings,NA ,Tender,90.0,180.0,Nowrangpur,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,"71,100",Yes,fixed,,Nil,Nil,30-Oct-2025 03:55 PM,14-Nov-2025 10:30 AM,30-Oct-2025 03:55 PM,13-Nov-2025 05:00 PM,NA ,NA ,30-Oct-2025 03:55 PM,13-Nov-2025 05:00 PM,09-Dec-2025 10:30 AM,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,AOC
