Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
17-Nov-2025 09:00 AM,24-Nov-2025 11:30 AM,17-Nov-2025 09:00 AM,22-Nov-2025 05:30 PM,17-Nov-2025 09:00 AM ,21-Nov-2025 05:30 PM ,17-Nov-2025 09:00 AM,22-Nov-2025 05:30 PM,08-Dec-2025 05:40 PM,1.0,Fee/PreQual/Technical,.pdf,"Online Tender Paper Cost, EMD, GSTIN, PAN, Reg. Certificate, Affidavit etc",Divisional Officer,"RURAL WORKS DIVISION, ANANDPUR","Constrction of 4 nos Additional Class Room Building and 3 nos Toilet of Kushaleswar Anchalika Mahavidyalaya, Rekutia for the year 2025-26","Constrction of 4 nos Additional Class Room Building and 3 nos Toilet of Kushaleswar Anchalika Mahavidyalaya, Rekutia for the year 2025-26",Please refer tender documents ,NA ,"86,31,783",Civil Works - Buildings,NA ,Tender,90.0,270.0,Salapada,758020.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, ANANDPUR",No ,No,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"86,318",Yes,fixed,,Nil,Nil,1.0,Date,Date,,CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-ANANDAPUR,12/ACE/RW/AND/2024-25,2025_CERWI_121385_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,1,3245975,ASHIS KUMAR ROUT,22-Nov-2025 01:55 PM,Rejected-AOC,Not win in lottery process,04-Jan-2026 09:59 AM,23-Dec-2025,"INR 8,631,783",270.0,Tusar Kanti Behera,04-Jan-2026 09:58 AM,AoCRekutia.pdf (195.00 KB),Er. Tusar Kanti Behera,Internal,,Tusar Kanti Behera,08-Dec-2025 05:38 PM,08-Dec-2025 05:40 PM,techsummary_564745.pdf (219.93 KB),Finance,6 bidders are qualified,Tusar Kanti Behera,08-Dec-2025 06:31 PM,,BOQ Comparative Chart,CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-ANANDAPUR,2025_CERWI_121385_1,12/ACE/RW/AND/2024-25,"Constrction of 4 nos Additional Class Room Building and 3 nos Toilet of Kushaleswar Anchalika Mahavidyalaya, Rekutia for the year 2025-26",Technical,6 bidders bid the tender,Tusar Kanti Behera,03-Dec-2025 09:58 AM,,Er. Tusar Kanti Behera,Internal,,Tusar Kanti Behera,08-Dec-2025 06:46 PM,finsummary_564745.pdf (219.92 KB),1.0,3246128.0,SUVRANSHU SAHOO,INR,"7,337,879",AOC
,,,,,,,,,,,.pdf,Machineries and all other Documents as Per DTCN,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,3246366,CHANDAN KUMAR BEHERA,22-Nov-2025 02:22 PM,Rejected-AOC,Not win in lottery process,04-Jan-2026 09:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3246286,LALATENDU NAYAK,22-Nov-2025 01:34 PM,Rejected-AOC,Not win in lottery process,04-Jan-2026 09:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3246656,Nishikanta Swain,22-Nov-2025 05:24 PM,Rejected-AOC,Not win in lottery process,04-Jan-2026 09:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3239954,SUSANTA KUMAR BAL,20-Nov-2025 07:39 PM,Rejected-AOC,Not win in lottery process,04-Jan-2026 09:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3246128,SUVRANSHU SAHOO,22-Nov-2025 01:02 PM,Accepted-AOC,Won the bid in lottery process,04-Jan-2026 09:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
