S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,3296180.0,MIHIR KUMAR SADANGI,INR,"576,138",Finance,Tender opened,Debashis Mandal,13-Dec-2025 06:49 PM,,BOQ Comparative Chart,EE,Internal,,Jelin Sheela Kerkatta,17-Jan-2026 01:26 PM,finsummary_569771.pdf (606.59 KB),CE RW I||RWCIRCLE-SUNABEDA||RW Division Jeypore,2025_CERWI_122677_1,Online-03/2025-26,"RD Road to Baktajodi_Road_SDBC, WMM, Surface dressing, Earth work, road signage_0/000 to 0/450",EE,Internal,,Jelin Sheela Kerkatta,17-Jan-2026 01:24 PM,techsummary_569771.pdf (606.59 KB),17-Jan-2026,"INR 576,138",60.0,Jelin Sheela Kerkatta,17-Jan-2026 01:28 PM,Baktojodi.pdf (607.00 KB),Work awarded to Sri.Mihir Kumar Sadangi,1,3297498,ANAND KUMAR HOTA,12-Dec-2025 01:26 PM,Rejected-Finance,Disqualified,17-Jan-2026 01:26 PM,AOC,Divisional Officer,"RURAL WORKS DIVISION, JEYPORE",1.0,Online TCN-03/2025-26,Other,,"6,777",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"DTCN, TCN, PAN, GST, Affidavit, License ect","RD Road to Baktajodi_Road_SDBC, WMM, Surface dressing, Earth work, road signage_0/000 to 0/450","RD Road to Baktajodi_Road_SDBC, WMM, Surface dressing, Earth work, road signage_0/000 to 0/450",NA ,NA ,"6,77,729",Civil Works - Roads,NA ,Tender,90.0,60.0,Koraput,764001.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, JEYPORE",No ,No,"4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,06-Dec-2025 10:00 AM,13-Dec-2025 10:00 AM,06-Dec-2025 10:00 AM,12-Dec-2025 05:00 PM,06-Dec-2025 10:00 AM ,11-Dec-2025 01:30 PM ,06-Dec-2025 10:00 AM,12-Dec-2025 05:00 PM,CE RW I||RWCIRCLE-SUNABEDA||RW Division Jeypore,Online-03/2025-26,2025_CERWI_122677_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3297060,ANUKULA CHANDRA PATTNAIK,12-Dec-2025 12:16 PM,Rejected-Finance,Disqualified,17-Jan-2026 01:26 PM,AOC,,,,,,,,,,,,,,,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3295915,DAMBRU DHAR NAYAK,11-Dec-2025 05:49 PM,Rejected-Finance,Disqualified,17-Jan-2026 01:26 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3295486,M.BHAGYA LAXMI,11-Dec-2025 02:39 PM,Rejected-Finance,Disqualified,17-Jan-2026 01:26 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3296180,MIHIR KUMAR SADANGI,11-Dec-2025 07:59 PM,Accepted-AOC,Qualified,17-Jan-2026 01:28 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3293751,PRASANNA KUMAR PANDA,10-Dec-2025 05:41 PM,Rejected-Finance,Disqualified,17-Jan-2026 01:26 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3296444,SANJAY KUMAR JAIN,12-Dec-2025 09:49 AM,Rejected-Finance,Disqualified,17-Jan-2026 01:26 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3295184,SNEHALATA HOTA,11-Dec-2025 02:37 PM,Rejected-Finance,Disqualified,17-Jan-2026 01:26 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
