Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
17-Jan-2026,"INR 1,096,805",30.0,Durga Madhaba Padhi,17-Jan-2026 12:43 AM,FF_MUNIGUDA_WO.pdf (523.00 KB),"Work is awarded to Sri M/R Harekrushna Industries through transparent lottery system,Vid Work order No- 6507, Dt 19.12.2025 of R and B Division -II ,Rayagada",1,3116123,HAREKRUSHNA INDUSTRIES PROP. SURENDRA KUMAR JENA,08-Oct-2025 03:41 PM,Accepted-AOC,First Lowest and awarded through transparent lottery system,17-Jan-2026 12:43 AM,1.0,3116123.0,HAREKRUSHNA INDUSTRIES PROP. SURENDRA KUMAR JENA,INR,"1,096,805",EIC-CIVIL||SERNB-CIRCLE-RAYAGADA||EERNB-DIVN-RAYAGADA NEW,2025_EICCL_118168_12,RC(RANDB) RGD NO. II/ 08 /2025-26,"Supply, Installation, Testing and commissioning of Fire Fighting system at Hospital Building at CHC Muniguda",Finance,Tender Opened,Durga Madhaba Padhi,17-Jan-2026 12:22 AM,finance_552928.pdf,BOQ Comparative Chart,SE No-II Rayagada,Internal,"SE,DAO,Estimator",Durga Madhaba Padhi,17-Jan-2026 12:31 AM,finsummary_552928.pdf (403.13 KB),SE No-II Rayagada,Internal,"SE,DAO,Estimator",Durga Madhaba Padhi,17-Jan-2026 12:25 AM,techsummary_552928.pdf (403.13 KB),AOC,22-Sep-2025 04:30 PM,09-Oct-2025 11:00 AM,22-Sep-2025 04:30 PM,08-Oct-2025 05:00 PM,NA ,NA ,22-Sep-2025 04:30 PM,08-Oct-2025 05:00 PM,1.0,ICICI BANK,EIC-CIVIL||SERNB-CIRCLE-RAYAGADA||EERNB-DIVN-RAYAGADA NEW,RC(RANDB) RGD NO. II/ 08 /2025-26,2025_EICCL_118168_12,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Cost of Tender paper,EMD,PAN,GST,Affidavit,other documents as per DTCN","13,000",Yes,fixed,,Nil,Nil,SE R and B Division No-II,Office of SE R and B Division No-II,"Supply, Installation, Testing and commissioning of Fire Fighting system at Hospital Building at CHC Muniguda",Fire and Safety,Please refer tender document ,NA ,"12,90,207",Fire & Safety,NA ,Tender,90.0,30.0,Muniguda,765020.0,NA ,NA ,NA ,Office of SE R and B Division No-II,No ,No,"6,000",0.0,Nil,Nil,No,AOC
,,,,,,,2,3114586,M/S FIRESTOP SALES AND SERVICES,08-Oct-2025 12:23 PM,Rejected-AOC,First Lowest,17-Jan-2026 12:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.xls,Bill of Quatity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,3115008,M/S JAGANNATH FIRE SERVICES,08-Oct-2025 09:13 AM,Rejected-AOC,First Lowest,17-Jan-2026 12:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,4,3115473,TRANSTECH SOLUTION,08-Oct-2025 12:48 PM,Rejected-AOC,First Lowest,17-Jan-2026 12:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,5,3114201,VACRON TECHNOLOGY PRIVATE LIMITED,07-Oct-2025 02:28 PM,Rejected-AOC,First Lowest,17-Jan-2026 12:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
