EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"1,78,500",Yes,fixed,,Nil,Nil,Orissa State Police Housing and Welfare Corporation Ltd,17/OPHWC/2025-26,2025_OSPHW_120725_8,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,04-Nov-2025 05:00 PM,19-Nov-2025 10:30 AM,04-Nov-2025 05:00 PM,18-Nov-2025 05:00 PM,NA ,NA ,04-Nov-2025 05:00 PM,18-Nov-2025 05:00 PM,22-Dec-2025 10:30 AM,"Constn. of 6 Nos. F type Qtrs. at Kuanpal FS, Cuttack",Building Work,Please refer Tender documents. ,NA ,"1,78,49,771",Civil Works - Buildings,NA ,Tender,90.0,365.0,CUTTACK,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,"11,800",0.0,Nil,Nil,No,1.0,ICICI BANK,AOC,1,3235733,ASSUTOSH MALLICK,18-Nov-2025 04:10 PM,Rejected-Finance,DUE TO L1 BIDDER BUT L2 BIDDER IS SC BIDDER GET WORK AT L1 RATE,15-Jan-2026 05:08 PM,15-Jan-2026,"INR 16,046,944",365.0,ANANDA CHANDRA PANDA,15-Jan-2026 05:11 PM,KUANPAL.pdf (371.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 13.01.2026,Finance,Financial bid opened,MONALISHA PADHY,22-Dec-2025 10:48 AM,,BOQ Comparative Chart,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,ANANDA CHANDRA PANDA,20-Dec-2025 05:35 PM,22-Dec-2025 10:30 AM,techsummary_561587.pdf (381.52 KB),AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,ANANDA CHANDRA PANDA,15-Jan-2026 05:08 PM,finsummary_561587.pdf (370.68 KB),Technical,5 Nos. of bidders have been participated,MONALISHA PADHY,20-Nov-2025 12:13 PM,,Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_120725_8,17/OPHWC/2025-26,"Constn. of 6 Nos. F type Qtrs. at Kuanpal FS, Cuttack",1.0,3233780.0,Sarat Malik,INR,"16,046,944",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,2,3235666,RAJESH PRAHARAJ,18-Nov-2025 03:57 PM,Rejected-Technical,Non submission of similar nature of work as per DTCN Cl. No. 11 and 110 (k).,20-Dec-2025 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,AOC,3,3233780,Sarat Malik,17-Nov-2025 08:50 PM,Accepted-AOC,QUALIFIED BIDDER,15-Jan-2026 05:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3235416,SUBRAT NAIK,18-Nov-2025 02:38 PM,Rejected-Technical,Non securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m).,20-Dec-2025 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3235822,TAPAS KUMAR JENA,18-Nov-2025 04:37 PM,Rejected-Technical,Non securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m).,20-Dec-2025 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
