Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
"4,000",0.0,Nil,Nil,No,"Periodical Maintenance of Nahara Mahadev temple to W.B. border via Khuruntia M.E. school, Balim G.P. office road for the year 2025-26.",Road Works,Please refer Tender documents. ,NA ,"6,97,544",Civil Works - Roads,NA ,Tender,90.0,90.0,Jaleswar,756086.0,NA ,NA ,NA ,"Rural Works Division, Jaleswar",No ,No,13-Nov-2025 03:00 PM,20-Nov-2025 11:00 AM,13-Nov-2025 03:00 PM,19-Nov-2025 05:00 PM,13-Nov-2025 03:00 PM ,18-Nov-2025 05:00 PM ,13-Nov-2025 03:00 PM,19-Nov-2025 05:00 PM,1.0,ICICI BANK,"Superintending Engineer, R.W. Division, Jaleswar","At/Po- Chalanti, Via- Jaleswar",CE RW I||RWCIRCLE-BALASORE||RWDIVISION-JALESWAR,SE/RW/Jls- 10/2025-26,2025_CERWI_121178_47,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,975",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"T.P. cost, EMD declaration, R.C., GST, PAN, Adhar, Affidavit etc as per DTCN",AOC,Er Soubhagya Kumar Das,Internal,,Soubhagya Kumar Das,30-Nov-2025 06:22 PM,techsummary_564001.pdf (481.74 KB),Er. Saubhagya Kumar Das,Internal,,Nirupama Sankhua,27-Jan-2026 03:31 PM,finsummary_564001.pdf (608.95 KB),Finance,All bidders have qualified,Soubhagya Kumar Das,30-Nov-2025 06:17 PM,,BOQ Comparative Chart,CE RW I||RWCIRCLE-BALASORE||RWDIVISION-JALESWAR,2025_CERWI_121178_47,SE/RW/Jls- 10/2025-26,"Periodical Maintenance of Nahara Mahadev temple to W.B. border via Khuruntia M.E. school, Balim G.P. office road for the year 2025-26.",1.0,3226120.0,RASMITA SINGH,INR,"592,982",1,3237508,ANUPAMA SINGHA,19-Nov-2025 03:36 PM,Rejected-Finance,The bidder has not selected through the lottery system.,27-Jan-2026 03:31 PM,27-Jan-2026,"INR 697,544",90.0,Nirupama Sankhua,27-Jan-2026 03:37 PM,naharamahadevworkorder.pdf (626.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3227080,MONALISHA ENTERPRISE,17-Nov-2025 06:57 PM,Rejected-Finance,The bidder has not selected through the lottery system.,27-Jan-2026 03:31 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3236658,NILIRANI MUKHI,18-Nov-2025 10:24 PM,Rejected-Finance,The bidder has not selected through the lottery system.,27-Jan-2026 03:31 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3238805,PRATIMA CHAND,19-Nov-2025 04:38 PM,Rejected-Finance,The bidder has not selected through the lottery system.,27-Jan-2026 03:31 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3227525,RAMANIKANTA CONSTRUCTION,17-Nov-2025 01:17 PM,Rejected-Finance,The bidder has not selected through the lottery system.,27-Jan-2026 03:31 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3226120,RASMITA SINGH,15-Nov-2025 12:34 AM,Accepted-AOC,The work order has issued to the agency.,27-Jan-2026 03:38 PM,,,,,,,AOC
