Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
EIC-CIVIL||EIC-CIVIL,CE-BRIDGES-19/2024-25,2025_EICCL_111057_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender Cost, Bid Security, GSTIN, PAN, RC and Affidavit",1.0,ICICI BANK,Construction of H. L. Bridge over Chhatisha Nallah at Chainage 4.760km on Old Cuttack Sambalpur Road in the District of Cuttack under State Plan for the year 2024-25,Construction of H. L. Bridge over Chhatisha Nallah at Chainage 4.760km on Old Cuttack Sambalpur Road in the District of Cuttack under State Plan for the year 2024-25,Please refer Tender documents. ,NA ,"15,23,47,258",Civil Works - Bridges,NA ,Tender,90.0,730.0,In the District of Cuttack,751001.0,NA ,NA ,NA ,"Nirman Soudha, O/o EIC (Civil), Odisha, Bhubaneswa",No ,No,"15,23,500",Yes,fixed,,Nil,Nil,"Chief Engineer, Bridges, Odisha","Nirman Soudha, O/o EIC (Civil), Odisha, Bhubaneswar",01-Mar-2025 10:00 AM,20-Mar-2025 11:30 AM,01-Mar-2025 10:00 AM,19-Mar-2025 05:00 PM,01-Mar-2025 10:00 AM ,18-Mar-2025 05:00 PM ,01-Mar-2025 10:00 AM,19-Mar-2025 05:00 PM,11-Apr-2025 11:30 AM,"10,000",0.0,Nil,Nil,No,AOC,Technical,Five bidders participated in this tender,Mamatamayee Pradhan,20-Mar-2025 08:36 PM,,EIC-CIVIL||EIC-CIVIL,2025_EICCL_111057_1,CE-BRIDGES-19/2024-25,Construction of H. L. Bridge over Chhatisha Nallah at Chainage 4.760km on Old Cuttack Sambalpur Road in the District of Cuttack under State Plan for the year 2024-25,"The Commissioner-cum-Secretary to Government, WD",Internal,"The CE, BRIDGES, Odisha, FA-cum-Special Secretary to Government, WD",Mamatamayee Pradhan,25-Jun-2025 10:22 PM,finsummary_531816.pdf (2057.46 KB),1.0,2862227.0,C P MOHANTY AND ASSOCIATES,INR,"136,975,419.67",1,2853804,CHAKADOLA CONSTRUCTION (P) LTD,18-Mar-2025 06:19 PM,Rejected-Finance,3rd lowest bidder,25-Jun-2025 10:22 PM,12-Jan-2026,"INR 136,975,420",730.0,Arabinda Tripathy,12-Jan-2026 09:22 PM,AOC_CHHATISHA.pdf (13474.00 KB),"Agreement No.338 P1 of 2025-26 of S.E, Charbatia R and B Division, Choudwar","Er. Ashok Kumar Giri, EIC (Civil-cum-Roads), Odisha",Internal,"Er. D. C. Behera, CE, Bridges, Odisha, Er. D. Kaibarta, ACE, Bridges, Sri M. K. Sharma, DAO",Durga Charan Behera,10-Apr-2025 01:42 PM,11-Apr-2025 11:30 AM,techsummary_531816.pdf (3095.20 KB),Finance,Five qualified bidders participated in this tender and C P MOHANTY AND ASSOCIATES stands 1st lowest,Mamatamayee Pradhan,11-Apr-2025 12:36 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,.pdf,Machineries and work experience,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,2862216,CMRGS INFRASTRUCTURE PROJECTS LIMITED,19-Mar-2025 04:35 PM,Rejected-Finance,5th lowest bidder,25-Jun-2025 10:22 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Other related documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,2862227,C P MOHANTY AND ASSOCIATES,19-Mar-2025 04:12 PM,Accepted-AOC,1st lowest bidder,12-Jan-2026 09:22 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,2861980,DAMODAR PATTNAIK,19-Mar-2025 07:19 AM,Rejected-AOC,2nd lowest bidder,12-Jan-2026 09:22 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,2862340,M/S SHUBAN CONSTRUCTIONS,19-Mar-2025 03:41 PM,Rejected-Finance,4th lowest bidder,25-Jun-2025 10:22 PM,,,,,,,,,,,,,,,,,,,,,AOC
