Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
DFO (KL) Keonjhar,"AT-Judia, PO-Keonjhar Bazar, Dist-Keonjhar-758002",Forest Environment and Climate Change Department||PCCF Kendu Leaf||CCF Cuttack||DFO Keonjhar KL,FEnCC-DFO(KL)KJR-03/2025-26,2025_DFKJK_123506_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,22-Dec-2025 10:00 AM,03-Jan-2026 11:30 AM,22-Dec-2025 10:00 AM,02-Jan-2026 05:00 PM,22-Dec-2025 10:00 AM ,02-Jan-2026 05:00 PM ,22-Dec-2025 10:00 AM,02-Jan-2026 05:00 PM,08-Jan-2026 10:00 AM,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, PAN, GST, Contractor Registration Certificate n Other Documents as per DTCN","59,300",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",Nil,Nil,No,Construction of Range Office Cum Residence at Asana of Bangriposi (K.L) Range,Construction of Range Office Cum Residence at Asana of Bangriposi (K.L) Range,Please refer Tender Documents ,NA ,"59,21,489",Civil Works - Buildings,NA ,Tender,120.0,90.0,"AT- Asana, Bangriposi KL Range",757032.0,NA ,NA ,NA ,"DFO (KL) Division, Judia, Keonjhar",No ,No,AOC,"HD Dhanraj, IFS",Internal,"Sunil Kumar Pattanaik, Sr. Asst., Rabindra Kumar Singh,Sr.Asst., Sambit Mohanty, Superintending Engineer,Swagatika Sahoo, SDFO, Keonjhar KL Division, Poonam Hira Hansda, ACF, Keonjhar KL Division",Dhamdhere Dhanraj Hanumant,20-Jan-2026 03:51 PM,finsummary_572354.pdf (46.18 KB),Forest Environment and Climate Change Department||PCCF Kendu Leaf||CCF Cuttack||DFO Keonjhar KL,2025_DFKJK_123506_1,FEnCC-DFO(KL)KJR-03/2025-26,Construction of Range Office Cum Residence at Asana of Bangriposi (K.L) Range,Technical,tender open,Poonam Hira Hansda,07-Jan-2026 01:15 PM,,1.0,3342415.0,SARBESWAR MOHANTA,INR,"5,940,025",20-Jan-2026,"INR 5,940,025",90.0,Dhamdhere Dhanraj Hanumant,20-Jan-2026 04:10 PM,WO.pdf (51.00 KB),AOC,1,3342335,AMARENDRA MOHANTA,02-Jan-2026 03:13 PM,Rejected-AOC,REJECTED,20-Jan-2026 04:10 PM,Finance,BOQ Chart,Sunil Kumar Pattanaik,08-Jan-2026 11:04 AM,finance_572354.pdf,BOQ Comparative Chart,"Dhanraj HD, IFS",Internal,"Sunil Kumar Pattanaik, Sr, Asst.,Rabindra kumar singh,Sr.Asst., Sambit Mohanty, Superintending Engineer, Swagatika Sahoo, SDFO, Keonjhar KL Division, Poonam Hira Hansda, ACF, Keonjhar KL Division",Poonam Hira Hansda,07-Jan-2026 01:23 PM,08-Jan-2026 10:00 AM,techsummary_572354.pdf (61.20 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3342399,DAITARI MOHANTA,02-Jan-2026 01:20 PM,Rejected-AOC,REJECTED,20-Jan-2026 04:10 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3341728,PANKAJ KUMAR GIRI,01-Jan-2026 01:15 PM,Rejected-Technical,Dis Qualified,07-Jan-2026 01:23 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3341551,RAJKUMARI NAIK,31-Dec-2025 09:40 PM,Rejected-AOC,REJECTED,20-Jan-2026 04:10 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3342415,SARBESWAR MOHANTA,02-Jan-2026 01:39 PM,Accepted-AOC,ACCEPTED,20-Jan-2026 04:10 PM,,,,,,,,,,,,,,AOC
