Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,PAN,GST,EPF ,Affidavits and all Other document as per DTCN",Construction of Community Toilet near ME School in W.No.-21,Construction of Community Toilet near ME School in W.No.-21,Please refer Tender documents. ,NA ,"12,30,000",Civil Works - Others,NA ,Tender,30.0,NA ,"EXECUTIVE OFFICER,JATNI MUNICIPALITY",752050.0,NA ,NA ,NA ,"EXECUTIVE OFFICER,JATNI MUNICIPALITY",No ,No,"EXECUTIVE OFFICER,JATNI MUNICIPALITY","EXECUTIVE OFFICER,JATNI MUNICIPALITY",1,ICICI BANK,07-Feb-2025 12:00 PM,19-Feb-2025 11:00 AM,07-Feb-2025 12:00 PM,17-Feb-2025 05:00 PM,NA ,NA ,07-Feb-2025 12:00 PM,17-Feb-2025 05:00 PM,"12,300",Yes,percentage,1.0%,Nil,Nil,Municipal Bodies||Jatni Municipal Council,EO/JMC/081/2024-25,2025_ORULB_110158_28,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,chairperson,Internal,,Anuradha Pradhan,16-Jan-2026 11:49 AM,techsummary_529089.pdf (1518.33 KB),chairperson,Internal,,Anuradha Pradhan,16-Jan-2026 11:54 AM,finsummary_529089.pdf (1518.33 KB),Finance,two bidders are participated,Anuradha Pradhan,02-Jul-2025 04:06 PM,finance_529089.pdf,BOQ Comparative Chart,1,2819591,DIGAMBER SWAIN,15-Feb-2025 04:36 PM,Rejected-Finance,excess,16-Jan-2026 11:54 AM,1.0,2819259.0,PRAMOD KUMAR RANSINGH,INR,"1,231,182",Municipal Bodies||Jatni Municipal Council,2025_ORULB_110158_28,EO/JMC/081/2024-25,Construction of Community Toilet near ME School in W.No.-21,16-Jan-2026,"INR 1,231,182",30.0,Anuradha Pradhan,16-Jan-2026 11:58 AM,2831.pdf (1518.00 KB),AOC
,,,,,,,.xls,emd,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,2819259,PRAMOD KUMAR RANSINGH,15-Feb-2025 01:54 PM,Accepted-AOC,work order issued,16-Jan-2026 11:58 AM,,,,,,,,,,,,,,,,AOC
