Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage
EE,Internal,DAO Estimator,BIJAY KUMAR TARAI,20-Dec-2025 10:39 PM,22-Dec-2025 09:00 AM,techsummary_567044.pdf (110.49 KB),Finance,Opened,BIJAY KUMAR TARAI,22-Dec-2025 09:59 PM,,BOQ Comparative Chart,18-Jan-2026,"INR 3,432,933.03",90.0,BIJAY KUMAR TARAI,18-Jan-2026 09:37 AM,Tech.pdf (60.00 KB),Awarded,1,3276947,Pinaki Mishra,04-Dec-2025 03:40 AM,Rejected-Finance,L2 Bidder,18-Jan-2026 09:34 AM,1.0,3273333.0,Soven Mohanty,INR,"3,421,947.64",Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Dhenkanal,2025_OLIC_121931_17,EEDKL(OLIC)-03/2025-26,installation and Energisation of Parbatia-I L.I.P under Dhenkanal Block in Dhenkanal District.,Technical,opened,PRATYUSA KUMAR MALLA,09-Dec-2025 10:33 AM,,EE,Internal,DAo estimator,BIJAY KUMAR TARAI,18-Jan-2026 09:34 AM,finsummary_567044.pdf (60.04 KB),AOC,"35,908",Yes,fixed,,Nil,Nil,"7,080",0.0,Nil,Nil,No,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Dhenkanal,EEDKL(OLIC)-03/2025-26,2025_OLIC_121931_17,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,26-Nov-2025 09:40 AM,05-Dec-2025 11:00 AM,26-Nov-2025 09:40 AM,04-Dec-2025 05:00 PM,NA ,NA ,26-Nov-2025 09:40 AM,04-Dec-2025 05:00 PM,22-Dec-2025 09:00 AM,installation and Energisation of Parbatia-I L.I.P under Dhenkanal Block in Dhenkanal District.,installation and Energisation of Parbatia-I L.I.P under Dhenkanal Block in Dhenkanal District.,Please refer Tender documents. ,NA ,"34,32,933",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,Dhenkanal,759001.0,NA ,NA ,NA ,"EE, LI Division, Dhenkanal",No ,No,"EE, LI Division, Dhenkanal","EE, LI Division, Dhenkanal",1,ICICI BANK,1,Fee/PreQual/Technical,.pdf,"Paper Cost, EMD in online mode, RC, PAN, GST, Affidavit and others as per DTCN",AOC
,,,,,,,,,,,,,,,,,,,,2,3273333,Soven Mohanty,04-Dec-2025 06:12 AM,Accepted-AOC,Awarded,18-Jan-2026 09:38 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,2,Finance,.xls,BOQ,AOC
