Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
31-Jan-2026,"INR 1,339,119",90.0,Dhanraj Hanumant Dhamdhere,31-Jan-2026 07:10 PM,Work.pdf (547.00 KB),Work order issue to l1 bidder Selected through lottery,Forest Environment and Climate Change Department||RCCF Rourkela||DFO Keonjhar,2025_DFOKJ_119942_55,FEnCC-DFO(T) KJR-02/2025-26,"Construction of RCC Check Dam at Balibandha Section, Laxmiposi RF of Champua Range under SSWLCP CAMPA APO 2025-26",1.0,3213339.0,MRUTYUNJAYA SAHOO,INR,"1,339,119",1,3198335,ANNAPURNA ROUT,10-Nov-2025 03:00 AM,Rejected-Technical,Dis-Qualified,31-Jan-2026 06:54 PM,Finance,BID OPEING SUMMARY,Dhanraj Hanumant Dhamdhere,18-Nov-2025 10:49 PM,finance_559023.pdf,BOQ Comparative Chart,"dhanraj HD, IFS",Internal,"Jyotirmaya Suar, Jr Asst, Narayan Panda, Ic Head Clerk, Ashok Kumar Das, ACF, Sudipta Ku Panda, ACF",Dhanraj Hanumant Dhamdhere,31-Jan-2026 06:59 PM,finsummary_559023.pdf (402.41 KB),"dhanraj HD, IFS",Internal,"Jyotirmaya Suar, Jr Asst, Narayan Panda, Ic Head Clerk, Ashok Kumar Das, ACF, Sudipta Ku Panda, ACF",Dhanraj Hanumant Dhamdhere,31-Jan-2026 06:54 PM,techsummary_559023.pdf (964.70 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost, EMD, PAN, GST, ContractorRegistration Certificate and Other Documents as per DTCN","Construction of RCC Check Dam at Balibandha Section, Laxmiposi RF of Champua Range under SSWLCP CAMPA APO 2025-26","Construction of RCC Check Dam at Balibandha Section, Laxmiposi RF of Champua Range under SSWLCP CAMPA APO 2025-26",Please refer Tender documents. ,NA ,"13,34,956",Civil Works - Water Works,NA ,Tender,120.0,90.0,Laxmiposi RF of Champua Range,758041.0,NA ,NA ,NA ,"Office of the Divisional Forest Officer, Keonjhar",No ,No,DFO Keonjhar,AT-PO-DIST- KEONJHAR-758001,Forest Environment and Climate Change Department||RCCF Rourkela||DFO Keonjhar,FEnCC-DFO(T) KJR-02/2025-26,2025_DFOKJ_119942_55,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,29-Oct-2025 10:00 AM,12-Nov-2025 11:30 AM,29-Oct-2025 10:00 AM,11-Nov-2025 05:00 PM,29-Oct-2025 10:00 AM ,11-Nov-2025 05:00 PM ,29-Oct-2025 10:00 AM,11-Nov-2025 05:00 PM,"13,400",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,2,3190192,BISHNUPRASAD JENA,06-Nov-2025 05:03 PM,Rejected-AOC,not selected,31-Jan-2026 07:10 PM,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,AOC
,,,,,,,,,,,,,,,,3,3210167,JAGDEV PANDA,11-Nov-2025 06:48 AM,Rejected-AOC,not selected,31-Jan-2026 07:10 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,3213420,MANASI PATTNAIK,11-Nov-2025 03:05 PM,Rejected-AOC,not selected,31-Jan-2026 07:10 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,3213339,MRUTYUNJAYA SAHOO,11-Nov-2025 03:01 PM,Accepted-AOC,selected,31-Jan-2026 07:10 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,6,3189622,SAGARIKA GIRI,06-Nov-2025 03:34 PM,Rejected-AOC,not selected,31-Jan-2026 07:10 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,7,3213948,SAMARJIT PATTNAIK,11-Nov-2025 04:20 PM,Rejected-AOC,not selected,31-Jan-2026 07:10 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,8,3210734,SAROJINI JENA,11-Nov-2025 03:28 AM,Rejected-AOC,not selected,31-Jan-2026 07:10 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
