Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"Superintending Engineer, Nimapara Irrigation Division, Nimapara",Internal,"S.E, Nimapara Irrigation Division, Nimapara, DAO, Nimapara Irr. Division, AEE (Estimator),Nimapara Irr.Division, Nimapara",BISHAL KESHARI SINGH,20-Dec-2025 06:46 PM,techsummary_561124.pdf (45.30 KB),22-Jan-2026,"INR 1,686,694",120.0,Pritam Pothal,22-Jan-2026 08:00 PM,NID135.pdf (988.00 KB),"L1 bid of Sri SUBHADRA RAUL selected through transparent lottery system accepted by the S.E., Nimapara Irrigation Division for award of contract.",1,3230829,BATA KRUSHNA PATRA,17-Nov-2025 12:22 PM,Rejected-Finance,Not won in the transparent Lottery,20-Dec-2025 06:55 PM,1.0,3229654.0,SUBHADRA RAUL,INR,"1,686,694",Finance,All the bids are downloaded successfully.,SATYENDRA PARIDA,18-Nov-2025 01:16 PM,finance_561124.pdf,BOQ Comparative Chart,"Superintending Engineer, Nimapara Irrigation Division, Nimapara",Internal,"S.E, Nimapara Irrigation Division, Nimapara, DAO, Nimapara Irr. Division, AEE (Estimator),Nimapara Irr.Division, Nimapara",BISHAL KESHARI SINGH,20-Dec-2025 06:55 PM,finsummary_561124.pdf (1107.68 KB),"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada",2025_CELBB_120601_2,e-Procurement Notice No.- 04 of 2025-26,NID-135- Construction VRB over Baharana Minor at RD 4.70Km. near Taladanda.,AOC,03-Nov-2025 11:00 AM,18-Nov-2025 11:00 AM,03-Nov-2025 11:00 AM,17-Nov-2025 05:30 PM,03-Nov-2025 11:00 AM ,10-Nov-2025 05:30 PM ,03-Nov-2025 11:00 AM,17-Nov-2025 05:30 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,GSTIN PAN Contractor R.C Affidavits undertakings N.R.C. and any other document as per SBD/DTCN,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"Superintending Engineer., Nimapara Irr Divn.","Office of the Superintending Engineer Nimapara Irrigation Division, Nimapara Puri Odisha","CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada",e-Procurement Notice No.- 04 of 2025-26,2025_CELBB_120601_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"16,900",Yes,fixed,,Nil,Nil,NID-135- Construction VRB over Baharana Minor at RD 4.70Km. near Taladanda.,Construction VRB over Baharana Minor at RD 4.70Km. near Taladanda.,Please refer Tender Documents ,NA ,"16,86,694",Civil Works - Canal,Canal ,Tender,90.0,120.0,Nimapara,752106.0,NA ,NA ,NA ,"S.E., Nimapara Irr Divn. Nimapara",No ,No,AOC
,,,,,,,,,,,,,2,3232939,DEBASMITA KHANDUAL,17-Nov-2025 04:45 PM,Rejected-Finance,Not won in the transparent Lottery,20-Dec-2025 06:55 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,.xls,BOQ,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,3,3231692,DEEPAK KUMAR MOHANTY,17-Nov-2025 12:59 PM,Rejected-Finance,Not won in the transparent Lottery,20-Dec-2025 06:55 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,3228262,"MAA DAKHINAKALI SUPPLIER, PROP-AKSHAY KUMAR MAHARATHA",15-Nov-2025 08:53 PM,Rejected-Finance,Not won in the transparent Lottery,20-Dec-2025 06:55 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,3230470,NIRANJAN SWAIN,17-Nov-2025 01:40 PM,Rejected-Finance,Not won in the transparent Lottery,20-Dec-2025 06:55 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,6,3229654,SUBHADRA RAUL,16-Nov-2025 04:50 PM,Accepted-AOC,"L1 bid of Sri SUBHADRA RAUL selected through transparent lottery system accepted by the S.E., Nimapara Irrigation Division for award of contract.",22-Jan-2026 08:00 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
