S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,CE RW I||RWCIRCLE-ANGUL||RWDIVISION-DHENKANAL,Online DKL 05/2025-26,2025_CERWI_119061_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Cost of Tender Paper, RC, PAN, GSTIN, Affidavit &amp; other documents as per DTCN","68,491",Yes,fixed,,Nil,Nil,10-Oct-2025 11:30 AM,27-Oct-2025 11:00 AM,10-Oct-2025 11:30 AM,24-Oct-2025 05:00 PM,10-Oct-2025 11:30 AM ,23-Oct-2025 04:00 PM ,10-Oct-2025 11:30 AM,24-Oct-2025 05:00 PM,21-Nov-2025 11:00 AM,Divisional Officer,"RURAL WORKS DIVISION, DHENKANAL",Construction of R.I. Office cum Residence at Deogaon in respect of Kapilash R.I. Circle in the District of Dhenkanal building,Construction of R.I. Office cum Residence at Deogaon in respect of Kapilash R.I. Circle in the District of Dhenkanal building,NA ,NA ,"68,49,099",Civil Works - Buildings,NA ,Tender,90.0,240.0,Dhenkanal,759001.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, DHENKANAL",No ,No,AOC,14-Jan-2026,"INR 6,849,098.56",240.0,Sonali Sucharita Rout,14-Jan-2026 11:51 AM,TenderComm1.pdf (42.00 KB),Awarded,1,3142433,Alok Kumar Baral,22-Oct-2025 01:08 PM,Rejected-Finance,Not Winner,14-Jan-2026 11:46 AM,Finance,Opened,Sonali Sucharita Rout,24-Nov-2025 06:08 PM,,BOQ Comparative Chart,SE,Internal,"DAO, AEE, Estimator",Sonali Sucharita Rout,18-Nov-2025 01:00 PM,21-Nov-2025 11:00 AM,techsummary_554946.pdf (1318.08 KB),SE,Internal,DAO estimator,Sonali Sucharita Rout,14-Jan-2026 11:46 AM,finsummary_554946.pdf (41.94 KB),Technical,Total 23 nos of bidders were found,Sonali Sucharita Rout,27-Oct-2025 04:27 PM,technical_554946.pdf,CE RW I||RWCIRCLE-ANGUL||RWDIVISION-DHENKANAL,2025_CERWI_119061_1,Online DKL 05/2025-26,Construction of R.I. Office cum Residence at Deogaon in respect of Kapilash R.I. Circle in the District of Dhenkanal building,1.0,3141124.0,Smruti Ranjan swain,INR,"5,822,418.686",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Only Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,3124258,Anshuman Swain,12-Oct-2025 02:15 PM,Rejected-Finance,Not Winner,14-Jan-2026 11:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3147097,ASHIS KUMAR MOHANTY,23-Oct-2025 10:12 PM,Rejected-Finance,Not Winner,14-Jan-2026 11:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3145062,Ashok Kumar Guru,23-Oct-2025 06:55 PM,Rejected-Finance,Not Winner,14-Jan-2026 11:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3127703,BIKRAM SATAPATHY,14-Oct-2025 02:04 PM,Rejected-Finance,Not Winner,14-Jan-2026 11:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,3148402,HARISANKAR SAHOO,24-Oct-2025 01:47 PM,Rejected-Finance,Not Winner,14-Jan-2026 11:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,3148765,Liizarani Baral,24-Oct-2025 03:39 PM,Rejected-Finance,Not Winner,14-Jan-2026 11:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8,3137688,M/S RAJ SOHELI CONSTRUCTIONS,20-Oct-2025 12:35 PM,Rejected-Finance,Not Winner,14-Jan-2026 11:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9,3148226,NIRANJAN DALEI,24-Oct-2025 04:18 PM,Rejected-Finance,Not Winner,14-Jan-2026 11:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10,3139601,Prabhat Kumar Sahoo,21-Oct-2025 01:24 PM,Rejected-Finance,Not Winner,14-Jan-2026 11:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
