EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"67,182",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"PAPER COST,EMD,LICENSE COPY,HT LICENSE,PAN,GSTIN,AFFIDAVIT,JOINT VENTURE AND OTHER AS PER DTCN",Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,e-Procurement BID ID No. 05 EELID (KJR/2025-26),2025_OLIC_120279_44,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Executive Engineer, L.I. Division, Keonjhar","At/Po- Dhrupada, Via- Raisuan, Dist- Keonjhar","11,800",0.0,Nil,Nil,No,1.0,ICICI BANK,1.0,NIT Corriggendum,Other,,01-Nov-2025 10:00 AM,11-Nov-2025 10:00 AM,01-Nov-2025 10:00 AM,10-Nov-2025 05:00 PM,01-Nov-2025 10:00 AM ,06-Nov-2025 05:00 PM ,01-Nov-2025 10:00 AM,10-Nov-2025 05:00 PM,10-Dec-2025 10:00 AM,"Installation and energisation of Agiria-VI, VII and VIII Tubewell L.I. Project under Hatadihi block in Keonjhar district","Installation and energisation of Agiria-VI, VII and VIII Tubewell L.I. Project under Hatadihi block in Keonjhar district",Please refer Tender documents. ,NA ,,Civil Works - Lift Irrigation Schemes,NA ,Tender,180.0,120.0,Keonjhar,758001.0,NA ,NA ,NA ,"Office of the E.E., L.I. Division, Keonjhar",No ,No,AOC,10-Jan-2026,"INR 6,047,120",120.0,BADAL CHANDRA CHOUDHURY,17-Jan-2026 02:40 PM,P44.pdf (2234.00 KB),1,3202793,BIPIN BEHARI MAJHI,09-Nov-2025 06:17 PM,Rejected-Finance,Unsuccess bidder,09-Jan-2026 03:02 PM,Executive Engineer,Internal,,BADAL CHANDRA CHOUDHURY,09-Dec-2025 12:04 PM,10-Dec-2025 10:00 AM,techsummary_559819.pdf (547.07 KB),Finance,Financial bid opened for 4 nos. bidders,BADAL CHANDRA CHOUDHURY,15-Dec-2025 12:57 PM,,BOQ Comparative Chart,Technical,"Out of five nos. bidders participated in this tender, four nos. admitted and one no. not admitted.",BADAL CHANDRA CHOUDHURY,03-Dec-2025 04:13 PM,,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,2025_OLIC_120279_44,e-Procurement BID ID No. 05 EELID (KJR/2025-26),"Installation and energisation of Agiria-VI, VII and VIII Tubewell L.I. Project under Hatadihi block in Keonjhar district",Executive Engineer,Internal,,BADAL CHANDRA CHOUDHURY,09-Jan-2026 03:02 PM,finsummary_559819.pdf (547.07 KB),1.0,3208133.0,RANJAN KUMAR PANDA,INR,"6,047,120",AOC
,,,,,,2.0,Finance,.xls,BILL OF QUANTITIES,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,3206031,DINESH KUMAR AGARWALA,10-Nov-2025 12:28 PM,Rejected-Finance,Unsuccess bidder,09-Jan-2026 03:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,3207545,ICON BUILDERS,10-Nov-2025 02:39 PM,Not Admitted-Fee/PreQual/Technical,"Others-As per the request letter of the bidder, the bid is hereby not admitted.",03-Dec-2025 04:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,3197976,MANOJ KUMAR MALLICK,08-Nov-2025 04:50 PM,Rejected-Finance,Unsuccess bidder,09-Jan-2026 03:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,3208133,RANJAN KUMAR PANDA,10-Nov-2025 04:08 PM,Accepted-AOC,WO issued,17-Jan-2026 02:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
