S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1,2631810,Electrosteel Castings Limited,20-Nov-2024 08:06 PM,Rejected-AOC,Rejected as per OPWD code,30-Jan-2026 12:45 PM,Technical,Opening summary,Indrajit Sahu,22-Nov-2024 04:40 PM,technical_514745.pdf,Finance,Bid has opened,Indrajit Sahu,20-Dec-2024 05:41 PM,finance_514745.pdf,BOQ Comparative Chart,30-Jan-2026,"INR 77,740,712",90.0,Indrajit Sahu,30-Jan-2026 12:45 PM,wo.pdf (1399.00 KB),L1 bidder has respond,Additional Chief Engineer,Internal,"Additional Chief Engineer, Divisional Accounts Officer, SE Estimator",Indrajit Sahu,30-Jan-2026 12:40 PM,finsummary_514745.pdf (97.19 KB),Superintending Engineer,Internal,"Superintending Engineer, Divisional Accounts officer, EE Estimator",Indrajit Sahu,20-Dec-2024 01:33 PM,20-Dec-2024 03:00 PM,techsummary_514745.pdf (66.51 KB),PHEO||PH Circle Bhawanipatna||PH Division Balangir,2024_PHEO_106506_1,SEPHBGR 11/2024-25,Procurement of DI pipe for the work Laying of DI pipe line from Intake to Dedgaon and CWR to Zonal reservoir in connection with the work Augmentation of water supply system along with ancillary work for Kantabanji Town Amrut 2.0,1.0,2643628.0,Tata Steel Limited,INR,"71,522,237.16",AOC,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Tender paper cost, EMD, PAN, GSTIN, Contractor registration certificate, Experience certificate, etc",PHEO||PH Circle Bhawanipatna||PH Division Balangir,SEPHBGR 11/2024-25,2024_PHEO_106506_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,Superintending Engineer,"Superintending Engineer, P.H. Division, Balangir","10,000",0.0,Nil,Nil,No,06-Nov-2024 01:35 PM,22-Nov-2024 11:00 AM,06-Nov-2024 01:35 PM,21-Nov-2024 05:00 PM,06-Nov-2024 01:35 PM ,18-Nov-2024 05:00 PM ,06-Nov-2024 01:35 PM,21-Nov-2024 05:00 PM,20-Dec-2024 03:00 PM,"7,77,407",Yes,percentage,1.0%,Nil,Nil,Procurement of DI pipe for the work Laying of DI pipe line from Intake to Dedgaon and CWR to Zonal reservoir in connection with the work Augmentation of water supply system along with ancillary work for Kantabanji Town Amrut 2.0,Procurement of DI pipe for the work Laying of DI pipe line from Intake to Dedgaon and CWR to Zonal reservoir in connection with the work Augmentation of water supply system along with ancillary work for Kantabanji Town Amrut 2.0,Please refer DTCN ,NA ,"7,77,40,712",Civil Works - Water Works,NA ,Tender,120.0,90.0,Kantabanji NAC,767039.0,NA ,NA ,NA ,"Superintending Engineer, P.H. Division, Balangir",No ,No,AOC
2,2625258,JINDAL SAW LIMITED,21-Nov-2024 10:55 AM,Rejected-AOC,Rejected as per OPWD code,30-Jan-2026 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,2643628,Tata Steel Limited,21-Nov-2024 04:22 PM,Accepted-AOC,Awarded as per OPWD code,30-Jan-2026 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
