EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"2,64,400",Yes,fixed,,Nil,Nil,Orissa State Police Housing and Welfare Corporation Ltd,15/OPHWC/2025-26,2025_OSPHW_119443_10,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",14-Oct-2025 06:55 PM,10-Nov-2025 10:30 AM,14-Oct-2025 06:55 PM,07-Nov-2025 05:00 PM,NA ,NA ,14-Oct-2025 06:55 PM,07-Nov-2025 05:00 PM,09-Dec-2025 10:30 AM,"Constn. of Jaipatna PS, Kalahandi",Building Work,Please refer Tender documents. ,NA ,"2,64,43,772",Civil Works - Buildings,NA ,Tender,90.0,365.0,Kalahandi,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,EXTENSION OF DATE AND TIME,Date,,"11,800",0.0,Nil,Nil,No,1.0,ICICI BANK,AOC,Technical,7 Nos. of bidders have been participated,LAXMIPRIYA NAYAK,10-Nov-2025 01:38 PM,,AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,28-Jan-2026 04:28 PM,finsummary_555929.pdf (384.76 KB),Finance,FINANCIAL BID OPEN AND COMAPRATIVE GENERATED,LAXMIPRIYA NAYAK,09-Dec-2025 11:27 AM,,BOQ Comparative Chart,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,ANANDA CHANDRA PANDA,08-Dec-2025 04:51 PM,09-Dec-2025 10:30 AM,techsummary_555929.pdf (372.04 KB),28-Jan-2026,"INR 22,479,850",365.0,Bikram Keshari Malla,28-Jan-2026 04:33 PM,JAIPATNA.pdf (80.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 21.01.2026,1,3170721,ABHIMANYU NAIK,31-Oct-2025 11:50 PM,Rejected-Finance,DUE TO L4 BIDDER,28-Jan-2026 04:28 PM,1.0,3169473.0,KASHINATH MOHARANA,INR,"22,479,850",Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_119443_10,15/OPHWC/2025-26,"Constn. of Jaipatna PS, Kalahandi",AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3170179,Dhiraj Kumar Agrawal,01-Nov-2025 12:12 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,08-Dec-2025 04:51 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3183263,DIPAK KUMAR NAYAK,05-Nov-2025 10:42 AM,Rejected-Finance,DUE TO L3 BIDDER,28-Jan-2026 04:28 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3169473,KASHINATH MOHARANA,31-Oct-2025 04:28 PM,Accepted-AOC,QUALIFIED BIDDER,28-Jan-2026 04:33 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3172286,Laxmi Chand Mittal,01-Nov-2025 03:10 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,08-Dec-2025 04:51 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3143484,Pramod Kumar Das,31-Oct-2025 04:11 PM,Rejected-Finance,DUE TO L2 BIDDER,28-Jan-2026 04:28 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3167380,SRIKANTA PRADHAN,01-Nov-2025 12:45 AM,Rejected-Finance,DUE TO L1 BIDDER BUT UNSUCCESSFUL IN TRANSPARENT LOTTERY SYSTEM,28-Jan-2026 04:28 PM,,,,,,,,,,AOC
