Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
01-Nov-2025 05:00 PM,12-Nov-2025 11:00 AM,01-Nov-2025 05:00 PM,11-Nov-2025 05:00 PM,01-Nov-2025 05:00 PM ,10-Nov-2025 04:00 PM ,01-Nov-2025 05:00 PM,11-Nov-2025 05:00 PM,600.0,0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,TENDER PAPER COST EMD PAN GST CERTIFICATE VALID CONTRACT LICENCE AFFIDAVIT AS PER DTCN ETC,"1,680",Yes,fixed,,Nil,Nil,CE RW I||RWCIRCLE-BALANGIR||RWDIVISION-SONEPUR,BI No.Tender Online SNPR-07 of 2025-26.,2025_CERWI_120518_43,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,S/R to RI Office at Sindhol.,S/R Buildings Work,Please refer Tender documents. ,NA ,"1,68,000",Civil Works - Buildings,NA ,Tender,90.0,120.0,Sonepur,767017.0,NA ,NA ,NA ,"O/o the S E, R.W. Division, Sonepur",No ,No,"Executive Engineer, R W Div., Sonepur","O/o the S E, R.W. Division, Sonepur",1.0,ICICI BANK,AOC,Er Subhrata Meher,Internal,,Subhrata Meher,08-Jan-2026 07:52 PM,techsummary_561020.pdf (359.71 KB),Er Subhrata Meher,Internal,,Subhrata Meher,08-Jan-2026 07:54 PM,finsummary_561020.pdf (359.71 KB),Finance,14 Bidders,Subhrata Meher,21-Nov-2025 01:29 PM,,BOQ Comparative Chart,1.0,3187817.0,SANJUKTA BHOI,INR,"142,861",CE RW I||RWCIRCLE-BALANGIR||RWDIVISION-SONEPUR,2025_CERWI_120518_43,BI No.Tender Online SNPR-07 of 2025-26.,S/R to RI Office at Sindhol.,1,3179917,ANANDA KUMAR PANDA,11-Nov-2025 02:00 AM,Rejected-AOC,Rejected,08-Jan-2026 07:58 PM,08-Jan-2026,"INR 142,861",60.0,Subhrata Meher,08-Jan-2026 07:58 PM,Result.pdf (485.00 KB),AOC
,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3213044,Arabinda Nayak,11-Nov-2025 02:27 PM,Rejected-AOC,Rejected,08-Jan-2026 07:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3173865,ASHOK KUMAR PANIGRAHI,09-Nov-2025 03:58 PM,Rejected-AOC,Rejected,08-Jan-2026 07:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3201261,DILIP KUMAR PANDA,09-Nov-2025 04:42 PM,Rejected-AOC,Rejected,08-Jan-2026 07:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3210382,Kunal Pradhan,10-Nov-2025 10:56 PM,Rejected-AOC,Rejected,08-Jan-2026 07:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3204655,Nalini Meher,10-Nov-2025 11:17 PM,Rejected-AOC,Rejected,08-Jan-2026 07:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3201659,NARADA DANDASENA,09-Nov-2025 02:08 PM,Rejected-AOC,Rejected,08-Jan-2026 07:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3178786,PADMAN KUMAR PANDA,11-Nov-2025 09:31 AM,Rejected-AOC,Rejected,08-Jan-2026 07:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3194143,RANJULATA PANDA,11-Nov-2025 11:13 AM,Rejected-AOC,Rejected,08-Jan-2026 07:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3210806,SANATAN NAYAK,11-Nov-2025 06:44 AM,Rejected-AOC,Rejected,08-Jan-2026 07:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3203753,SANJEEB KUMAR SAHU,09-Nov-2025 08:52 PM,Rejected-AOC,Rejected,08-Jan-2026 07:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3187817,SANJUKTA BHOI,11-Nov-2025 04:41 PM,Accepted-AOC,Work awarded in regular lottery system,08-Jan-2026 07:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3178679,SNEHALATA BEHERA,11-Nov-2025 02:52 PM,Rejected-AOC,Rejected,08-Jan-2026 07:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3212602,Uma Bhoi,11-Nov-2025 01:17 PM,Rejected-AOC,Rejected,08-Jan-2026 07:58 PM,,,,,,,AOC
