Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,Financial Bid opening,HEMANTA MARANDI,27-Nov-2025 04:15 PM,finance_562053.pdf,BOQ Comparative Chart,Sri Arun Kumar Jyotrimaya,Internal,"Sri Arun Kumar Jyotrimaya, Superintending Engineer as Chairperson, Ashwani Mishra,DAO, Hemanta Kumar Marandi,AEE Estimator I/C,Samir Kumar Behera,JE Estimator",HEMANTA MARANDI,26-Nov-2025 04:30 PM,27-Nov-2025 11:00 AM,techsummary_562053.pdf (450.17 KB),1,3217518,Chandrabhanu Padhan,14-Nov-2025 11:58 PM,Rejected-AOC,Rejected,06-Jan-2026 09:57 AM,16-Dec-2025,"INR 4,936,399",120.0,ARUN KUMAR JYOTRIMAYA,06-Jan-2026 09:56 AM,38Mulbandhan.pdf (748.00 KB),"The Work is awarded to Sri Kamal Lochan Naik ""B"" (S.C.) Class Contractor vide Agtt. No.38P1/2025-26.The D.O.C and Completion as dt.16/12/2025 and 15/04/2026 for contract amount Rs.4936399.00 With GST",1.0,3239380.0,KAMAL LOCHAN NAIK,INR,"4,936,399",Sri Arun Kumar Jyotrimaya,Internal,"Sri Arun Kumar Jyotrimaya, Superintending Engineer as Chairperson,Ashwani Mishra,DAO,Hemanta Kumar Marandi,AEE EstimatorI/C,Samir Kumar Behera,JE Estimator",Samir Kumar Behera,16-Dec-2025 08:14 PM,finsummary_562053.pdf (189.07 KB),"CE,Minor Irrigation,BBSR||Balangir Minor Irrigation Circle Balangir||MI Division Padampur",2025_CEMIB_120796_3,SEMIDPDP_03_2025_26,Improvement to Service Road of Mulabandhan M.I.P approach road from RD 00 to RD 1000m in Sohela Block of Bargarh District under CAPEX for the year 2024-25.,Technical,"Sri Arun Kumar Jyotrimaya,Superintending Engineer as Chairperson,Ashwani Mishra,DAO, Hemanta Kumar Marandi,AEE Estimator I/C,Samir Kumar Behera,JE Estimator",HEMANTA MARANDI,22-Nov-2025 07:44 PM,technical_562053.pdf,AOC,1.0,ICICI BANK,"58,100",Yes,fixed,,Nil,Nil,06-Nov-2025 11:00 AM,21-Nov-2025 11:00 AM,06-Nov-2025 11:00 AM,20-Nov-2025 05:00 PM,NA ,NA ,06-Nov-2025 11:00 AM,20-Nov-2025 05:00 PM,27-Nov-2025 11:00 AM,"CE,Minor Irrigation,BBSR||Balangir Minor Irrigation Circle Balangir||MI Division Padampur",SEMIDPDP_03_2025_26,2025_CEMIB_120796_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Improvement to Service Road of Mulabandhan M.I.P approach road from RD 00 to RD 1000m in Sohela Block of Bargarh District under CAPEX for the year 2024-25.,Improvement to Service Road of Mulabandhan M.I.P approach road from RD 00 to RD 1000m in Sohela Block of Bargarh District under CAPEX for the year 2024-25.,As per DTCN ,NA ,"58,06,845",Civil Works - Others,NA ,Tender,90.0,120.0,Sohela Block,768033.0,NA ,NA ,NA ,"O/o The Superintending Engineer, MI Division, Pada",No ,No,"Superintending Engineer, MI Division, Padampur","O/o The Superintending Engineer, MI Division, Padampur, PIN- 768036",1.0,Fee/PreQual/Technical,.pdf,"Contractor RC, Orginal affidavits, GSTIN, NRC, EMD, PAN and if any other documents as per DTCN","10,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,2,3239380,KAMAL LOCHAN NAIK,20-Nov-2025 08:24 AM,Accepted-AOC,Accepted,06-Jan-2026 09:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,AOC
,,,,,,,,,,,,,3,3241401,SAMBIT KUMAR BEHERA,20-Nov-2025 01:41 PM,Rejected-AOC,Rejected,06-Jan-2026 09:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,3239738,SHANKAR MEHER(S.T),19-Nov-2025 09:58 PM,Rejected-AOC,Rejected,06-Jan-2026 09:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
