Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage
Finance,Total No. of 5 nos bidder accepted for financial evaluation process.,Umesh Chandra Bhoi,16-Dec-2025 10:29 AM,,BOQ Comparative Chart,ARUN KUMAR PANDEY,Internal,1-VINIT KUMAR 2-UMESH CHANDRA BHOI 3-HAIMABATI SA,Arun Kumar Pandey,12-Dec-2025 03:57 PM,16-Dec-2025 09:00 AM,techsummary_568763.pdf (333.13 KB),13-Jan-2026,"INR 7,132,090",60.0,Arun Kumar Pandey,13-Jan-2026 11:35 AM,AOCBANDUTIKRATOGHULIPALI.pdf (432.00 KB),1,3292301,Ashish Kumar Nanda,10-Dec-2025 03:44 PM,Rejected-AOC,5TH LOWEST,13-Jan-2026 11:35 AM,1.0,3292550.0,M/S SIFAN KUMAR DASH,INR,"7,132,090",ARUN KUMAR PANDEY,Internal,1-VINIT KUMAR 2-UMESH CHANDRA BHOI 3-HAIMABATI SA,Arun Kumar Pandey,13-Jan-2026 11:32 AM,finsummary_568763.pdf (431.51 KB),Technical,Total No. of 5 nos bidder accepted for technical evaluation process.,Arun Kumar Pandey,11-Dec-2025 11:55 AM,,EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BARGARH,2025_EICCL_122413_3,IFB-SE PWD-19 OF 2025-26,Widening and Strengthening of road from Bandutikra Chowk to Ghulipali Chowk from 0.00 KM to 0.77KM for the year 2025-26,AOC,O/O THE SUPERINTENDING ENGINEER (R AND B) DIVISION,"O/O THE SUPERINTENDING ENGINEER (R AND B) DIVISION BARGARH, AT-NEAR GOVT BUS STAND INFRONT OF WOMENS COLLEGE BARGARH",1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, EMD, Bid Declaration Form, GSTIN, PAN, EPF, ESI, Affidavit and other DOC as per DTCN",EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BARGARH,IFB-SE PWD-19 OF 2025-26,2025_EICCL_122413_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,02-Dec-2025 12:00 PM,11-Dec-2025 11:30 AM,02-Dec-2025 12:00 PM,10-Dec-2025 05:00 PM,02-Dec-2025 12:00 PM ,10-Dec-2025 05:00 PM ,02-Dec-2025 12:00 PM,10-Dec-2025 05:00 PM,16-Dec-2025 09:00 AM,Widening and Strengthening of road from Bandutikra Chowk to Ghulipali Chowk from 0.00 KM to 0.77KM for the year 2025-26,ROAD WORK (CIVIL),PLEASE REFER THE TENDER DOCUMENTS ,NA ,"83,89,708",Civil Works - Roads,NA ,Tender,90.0,60.0,BARGARH,768028.0,NA ,NA ,NA ,O/O THE SUPERINTENDING ENGINEER (R AND B) DIVISION,No ,No,"83,897",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,2,3293151,KAMAL LOCHAN NAIK,10-Dec-2025 02:15 PM,Rejected-AOC,2ND LOWEST,13-Jan-2026 11:35 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,3,3292550,M/S SIFAN KUMAR DASH,09-Dec-2025 11:02 PM,Accepted-AOC,1ST LOWEST,13-Jan-2026 11:35 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,4,3293301,PRAMITA BEHERA,10-Dec-2025 02:50 PM,Rejected-AOC,4TH LOWEST,13-Jan-2026 11:35 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,5,3290238,PRINCE KUMAR GUPTA,08-Dec-2025 07:40 PM,Rejected-AOC,3RD LOWEST,13-Jan-2026 11:35 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
