Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"PANCARD, GST, CONTRACTOR REGISTRATION, LICENSE, AFFIDAVIT ETC.","PWD Road to MV-63_Road_Pot hole repair,Both side berm,Road singage,hot applied thermoplastic_0/000 to 8/200","PWD Road to MV-63_Road_Pot hole repair,Both side berm,Road singage,hot applied thermoplastic_0/000 to 8/200",NA ,NA ,"16,35,395",Civil Works - Roads,NA ,Tender,90.0,60.0,Malkangiri,764048.0,NA ,NA ,NA ,"RURAL WORKS DIVISION NO.II, MALKANGIRI",No ,No,Divisional Officer,"RURAL WORKS DIVISION NO.II, MALKANGIRI",1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,06-Nov-2025 11:00 AM,13-Nov-2025 11:00 AM,06-Nov-2025 11:00 AM,12-Nov-2025 05:30 PM,06-Nov-2025 11:00 AM ,11-Nov-2025 03:00 PM ,06-Nov-2025 11:00 AM,12-Nov-2025 05:30 PM,CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-MALKANGIRI - II,07/2025-26,2025_CERWI_120813_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"16,360",Yes,fixed,,Nil,Nil,AOC,"SE RWD-II, MKG",Internal,"Superintending Engineer, DAO, Estimator",Jangya Narayan Gouda,17-Jan-2026 07:50 PM,finsummary_561912.pdf (275.28 KB),CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-MALKANGIRI - II,2025_CERWI_120813_1,07/2025-26,"PWD Road to MV-63_Road_Pot hole repair,Both side berm,Road singage,hot applied thermoplastic_0/000 to 8/200",1.0,3214325.0,SUKUMAR MANDAL,INR,"1,390,250",Finance,AOC for Agreement Details,Jangya Narayan Gouda,17-Jan-2026 07:41 PM,finance_561912.pdf,BOQ Comparative Chart,1,3215675,ARUP KUMAR HALDAR,12-Nov-2025 11:43 AM,Rejected-AOC,Un-Successful,17-Jan-2026 07:55 PM,17-Jan-2026,"INR 1,390,250",60.0,Jangya Narayan Gouda,17-Jan-2026 07:55 PM,AGTPWDRoadtoMV63SukumarMandal.pdf (275.00 KB),AOC for Agreement Details,"SE RWD-II, MKG",Internal,"Superintending Engineer, DAO, Estimator",Jangya Narayan Gouda,17-Jan-2026 07:44 PM,techsummary_561912.pdf (275.28 KB),AOC
,,.xls,Boq,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3212531,BADAL MAHAJAN,11-Nov-2025 01:28 PM,Rejected-AOC,Un-Successful,17-Jan-2026 07:55 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3213482,Bhabesh Dhali,11-Nov-2025 03:16 PM,Rejected-AOC,Un-Successful,17-Jan-2026 07:55 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3215426,Bibekananda Biswas,11-Nov-2025 11:09 PM,Rejected-AOC,Un-Successful,17-Jan-2026 07:55 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3205355,CHAMELI BISWAS,10-Nov-2025 02:27 PM,Rejected-AOC,Un-Successful,17-Jan-2026 07:55 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3215394,CHAMPA RANI BISWAS,11-Nov-2025 10:18 PM,Rejected-AOC,Un-Successful,17-Jan-2026 07:55 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,3213153,DILIP KUMAR PARIDA,11-Nov-2025 03:02 PM,Rejected-AOC,Un-Successful,17-Jan-2026 07:55 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,3215726,KAMALESH DAS,12-Nov-2025 09:49 AM,Rejected-AOC,Un-Successful,17-Jan-2026 07:55 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,9,3216525,"M/S BULU CONSTRUCTION AND CO, PROP. AMAR BAUL(S.C)",12-Nov-2025 12:27 PM,Rejected-AOC,Un-Successful,17-Jan-2026 07:55 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,10,3216629,NITAI CHANDRA BISWAS,12-Nov-2025 12:50 PM,Rejected-AOC,Un-Successful,17-Jan-2026 07:55 PM,,,,,,,,,,,,,,AOC
