Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
20-Dec-2025 05:30 PM,07-Jan-2026 05:00 PM,20-Dec-2025 05:30 PM,06-Jan-2026 05:00 PM,NA ,NA ,20-Dec-2025 05:30 PM,06-Jan-2026 05:00 PM,Construction of 04 Ministerial Staff Quarters,Construction of four Ministerial Staff Quarters two quarters per floor in G plus one configuration at Athmallik KL Range Athmallik town,Please refer Tender documents. ,NA ,"39,00,000",Civil Works - Buildings,Ministerial Staff Quarters ,Tender,18.0,75.0,Athmallik town Forest Colony,759125.0,NA ,NA ,NA ,O/O the DFO (KL) Athmallik Division,No ,No,Forest Environment and Climate Change Department||PCCF Kendu Leaf||CCF Cuttack||DFO Athamalik KL,DFO(KL) ALK-03 (online) 2025-26,2025_DFAMK_123599_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,DFO (KL) Athmallik,"Office of the Divisional Forest Officer, Athmallik (KL) Division, Athmallik","6,000",Nil,Nil,No,1.0,ICICI BANK,"39,000",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"All Annexure with Check List, Tender Fee, EMD, GSTIN, PAN, Affidavit, Other Key Documents.",AOC,Sri Biswaranjan Behera,Internal,"Sri Jasobanta Dalei, Sri Ashis Ranjan Mohaoatra",Santosh Kumar Koppula,16-Jan-2026 12:12 PM,finsummary_572657.pdf (908.42 KB),Forest Environment and Climate Change Department||PCCF Kendu Leaf||CCF Cuttack||DFO Athamalik KL,2025_DFAMK_123599_1,DFO(KL) ALK-03 (online) 2025-26,Construction of 04 Ministerial Staff Quarters,1.0,3323968.0,LAXMINARAYAN STEEL AND HARDWARE PROP. SANJULATA MEHER,INR,"3,228,030",Finance,Admitted,Santosh Kumar Koppula,08-Jan-2026 03:26 PM,finance_572657.pdf,BOQ Comparative Chart,16-Jan-2026,"INR 3,900,000",75.0,Santosh Kumar Koppula,16-Jan-2026 12:25 PM,Finalresultministerialqtr.pdf (796.00 KB),1,3334716,ARABINDA SAHOO,28-Dec-2025 08:28 PM,Rejected-Finance,Due to L2,16-Jan-2026 12:12 PM,Sri Biswaranjan Behera,Internal,"Sri Jasobanta Dalei, Sri Ashis Ranjan Mohapatra",Santosh Kumar Koppula,08-Jan-2026 05:11 PM,techsummary_572657.pdf (1573.29 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3346422,ASHOK KUMAR MAHAKUD,06-Jan-2026 01:08 PM,Rejected-Finance,Due to L2,16-Jan-2026 12:12 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3342897,CHINMAYA PRADHAN,06-Jan-2026 02:05 PM,Rejected-Finance,Lottery Loser,16-Jan-2026 12:12 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3336621,Gyanendra Dhar,03-Jan-2026 08:06 PM,Rejected-Finance,Due to L2,16-Jan-2026 12:12 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3323968,LAXMINARAYAN STEEL AND HARDWARE PROP. SANJULATA MEHER,23-Dec-2025 09:20 AM,Accepted-AOC,L1,16-Jan-2026 12:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3346694,Munalal Agrawalla,06-Jan-2026 02:22 PM,Rejected-Finance,Due to L2,16-Jan-2026 12:12 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3344279,SUBODH KUMAR MAHAKUD,04-Jan-2026 08:25 PM,Rejected-Finance,Due to L2,16-Jan-2026 12:12 PM,,,,,,,AOC
