Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"Constn. of 30 Men Barrack at Brahmanigaon PS, Kandhamal",Building Work,Please refer Tender documents. ,NA ,"1,25,94,922",Civil Works - Buildings,NA ,Tender,90.0,300.0,Kandhamal,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,04-Nov-2025 05:00 PM,19-Nov-2025 10:30 AM,04-Nov-2025 05:00 PM,18-Nov-2025 05:00 PM,NA ,NA ,04-Nov-2025 05:00 PM,18-Nov-2025 05:00 PM,22-Dec-2025 10:30 AM,"11,800",0.0,Nil,Nil,No,Orissa State Police Housing and Welfare Corporation Ltd,17/OPHWC/2025-26,2025_OSPHW_120725_10,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,"1,25,900",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",1.0,ICICI BANK,AOC,AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,ANANDA CHANDRA PANDA,17-Jan-2026 05:07 PM,finsummary_561596.pdf (403.57 KB),Technical,2 Nos. of bidders have been participated,MONALISHA PADHY,20-Nov-2025 12:22 PM,,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,ANANDA CHANDRA PANDA,20-Dec-2025 05:39 PM,22-Dec-2025 10:30 AM,techsummary_561596.pdf (316.70 KB),Finance,Financial bid opened,MONALISHA PADHY,22-Dec-2025 10:51 AM,,BOQ Comparative Chart,Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_120725_10,17/OPHWC/2025-26,"Constn. of 30 Men Barrack at Brahmanigaon PS, Kandhamal",1.0,3234717.0,pratik pranaya patra,INR,"11,336,690",1.0,3230527.0,MILAN KUMAR LENKA,17-Nov-2025 09:27 AM,Rejected-Finance,DUE TO L2 BIDDER,17-Jan-2026 05:07 PM,17-Jan-2026,"INR 11,336,690",300.0,ANANDA CHANDRA PANDA,17-Jan-2026 05:10 PM,KANDHAMAL.pdf (82.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 16.01.2026,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3234717.0,pratik pranaya patra,18-Nov-2025 12:13 PM,Accepted-AOC,QUALIFIED BIDDER,17-Jan-2026 05:10 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
