Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
31-May-2025 02:00 PM,17-Jun-2025 11:00 AM,31-May-2025 02:00 PM,16-Jun-2025 05:00 PM,NA ,NA ,31-May-2025 02:00 PM,16-Jun-2025 05:00 PM,02-Aug-2025 11:00 AM,1.0,ICICI BANK,"52,500",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT,EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EE RnB Division Cuttack-II,SE CTC (RnB)-II -05 of 2025-26,2025_EICCL_114052_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,S.E CUTTACK RANDB DIV II,S.E CUTTACK RANDB DIV II OMP SQUARE CUTTACK,Construction of D Type Quarter for Sub Treasury Officer Banki for the year 2025-26,Construction of D Type Quarter for Sub Treasury Officer Banki for the year 2025-26,AS PER DTCN ,NA ,,Civil Works - Buildings,NA ,Tender,90.0,180.0,BANKI,754008.0,NA ,NA ,NA ,S.E CUTTACK RANDB DIV II,No ,No,AOC,1,2968498,BALABHADRA ROUT,16-Jun-2025 01:52 PM,Rejected-AOC,L,29-Jan-2026 06:27 PM,29-Jan-2026,"INR 5,265,624",180.0,Jyoti Ranjan Pati,29-Jan-2026 06:27 PM,AOC.pdf (586.00 KB),Finance,Bid Summary,Jyoti Ranjan Pati,29-Jan-2026 06:17 PM,finance_541719.pdf,BOQ Comparative Chart,SE,Internal,SE DAO 1 AEE AE Ester,Jyoti Ranjan Pati,01-Aug-2025 11:48 AM,02-Aug-2025 11:00 AM,techsummary_541719.pdf (154.78 KB),S.E,Internal,S.E DAO 1 AEE AE,Jyoti Ranjan Pati,29-Jan-2026 06:21 PM,finsummary_541719.pdf (252.15 KB),Technical,SUMMARY,Jyoti Ranjan Pati,01-Aug-2025 11:43 AM,technical_541719.pdf,EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EE RnB Division Cuttack-II,2025_EICCL_114052_2,SE CTC (RnB)-II -05 of 2025-26,Construction of D Type Quarter for Sub Treasury Officer Banki for the year 2025-26,1.0,2969407.0,PRASANNA KUMAR BEHERA,INR,"5,249,256.76",AOC
,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2967244,JITENDRA SAHOO,15-Jun-2025 11:14 AM,Rejected-AOC,L,29-Jan-2026 06:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2968716,laxmipriya mohapatra,16-Jun-2025 01:04 PM,Rejected-AOC,L,29-Jan-2026 06:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2969407,PRASANNA KUMAR BEHERA,16-Jun-2025 03:52 PM,Accepted-AOC,W,29-Jan-2026 06:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2969242,PRASANNA KUMAR RANA,16-Jun-2025 04:41 PM,Rejected-AOC,L,29-Jan-2026 06:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2951613,SUBIR KUMAR MALLICK,04-Jun-2025 06:35 PM,Rejected-AOC,L,29-Jan-2026 06:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
