Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"ADDL.CHIEF ENGINEER, MECHANICAL CIRCLE,BHUBANESWAR","O/O THE ADDL.CHIEF ENGINEER, MECHANICAL CIRCLE,BHUBANESWAR, DELTA SQUARE",1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, GST, PAN, AFFIDAVIT AND ALL OTHER DOCUMENTS AS PER DTCN",Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Berhampur,ACEM/MDB-37/2025-26,2025_CEMWR_119035_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Supply, Fabrication Transportation and Erection of Gates and Hoists for Lohapur to Tarakaj (DC No-2) under Doab-VII at Deuli at RD 1800m under Drainage Division, Shree Vihar, Puri for the year of 2025-26.","Supply, Fabrication Transportation and Erection of Gates and Hoists for Lohapur to Tarakaj (DC No-2) under Doab-VII at Deuli at RD 1800m under Drainage Division, Shree Vihar, Puri for the year of 2025-26.",Please refer Tender documents. ,NA ,"14,39,255",Mechanical Works,NA ,Tender,90.0,60.0,"Deuli, Shree Vihar, Puri",752003.0,NA ,NA ,NA ,BHUBANESWAR,No ,No,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"14,400",No,fixed,,Nil,Nil,10-Oct-2025 10:00 AM,23-Oct-2025 12:00 PM,10-Oct-2025 10:00 AM,22-Oct-2025 05:30 PM,10-Oct-2025 10:00 AM ,22-Oct-2025 05:30 PM ,10-Oct-2025 10:00 AM,22-Oct-2025 05:30 PM,AOC,Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Berhampur,2025_CEMWR_119035_1,ACEM/MDB-37/2025-26,"Supply, Fabrication Transportation and Erection of Gates and Hoists for Lohapur to Tarakaj (DC No-2) under Doab-VII at Deuli at RD 1800m under Drainage Division, Shree Vihar, Puri for the year of 2025-26.","ADDL. CHIEF ENGINEER, MECHANICAL CIRCLE, BHUBANESWAR",Internal,,KISHORE KUMAR BEHERA,09-Jan-2026 12:13 PM,finsummary_554911.pdf (399.58 KB),Finance,ALL BID DOCUMENTS ARE DOWNLOADED,KISHORE KUMAR BEHERA,23-Oct-2025 04:25 PM,,BOQ Comparative Chart,1.0,3134717.0,BANASHREE BHUYAN,INR,"1,223,510.65",09-Jan-2026,"INR 1,223,510.65",60.0,KISHORE KUMAR BEHERA,09-Jan-2026 04:20 PM,mdb37aoc.pdf (660.00 KB),1,3135755,"ACHYUTA NANDA SWAIN ,PROPRIETOR M/S. ADITYA ENTERPRISER.",21-Oct-2025 12:34 PM,Rejected-Finance,LOOSER OF THE LOTTERY,09-Jan-2026 12:13 PM,"ADDL.CHIEF ENGINEER, MECHANICAL CIRCLE,BHUBANESWAR",Internal,,KISHORE KUMAR BEHERA,15-Nov-2025 04:57 PM,techsummary_554911.pdf (684.44 KB),AOC
,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3134717,BANASHREE BHUYAN,22-Oct-2025 01:22 PM,Accepted-AOC,WINNER OF THE LOTTERY,09-Jan-2026 04:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3129490,LAXMIDHRA BHUYAN,22-Oct-2025 11:53 AM,Rejected-Finance,LOOSER OF THE LOTTERY,09-Jan-2026 12:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3128404,M/s. ASHIRBAD INDUSTRIES Prp. PRAKASH CHANDRA LENKA,21-Oct-2025 08:00 PM,Rejected-Finance,LOOSER OF THE LOTTERY,09-Jan-2026 12:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3128386,M/s. BHAGABATI INDUSTRIES Prop. NIRANJAN PANDA,21-Oct-2025 07:29 PM,Rejected-Finance,LOOSER OF THE LOTTERY,09-Jan-2026 12:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3142642,M/S JAGANNATH AGRICULTURAL IMPLEMENTS WORKSHOP,22-Oct-2025 02:56 PM,Rejected-Finance,LOOSER OF THE LOTTERY,09-Jan-2026 12:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3140844,M/S KALINGA METAL PRODUCT (PROP. SMT BASANTILATA MOHANTY,21-Oct-2025 11:26 PM,Rejected-Finance,LOOSER OF THE LOTTERY,09-Jan-2026 12:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3140756,"M/S MOHANTY INDUSTRIAL ENTERPRISERS -PROPRIETOR ,MALAYA KUMAR MOHANTY",21-Oct-2025 10:34 PM,Rejected-Finance,LOOSER OF THE LOTTERY,09-Jan-2026 12:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3134825,POOJARINI ENTERPRISERS,22-Oct-2025 03:37 PM,Rejected-Finance,LOOSER OF THE LOTTERY,09-Jan-2026 12:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3138522,SABYASACHI BARAL,22-Oct-2025 12:16 PM,Rejected-Technical,Non Responsive,15-Nov-2025 04:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3140003,Sarkar Engineering Works,21-Oct-2025 02:57 PM,Rejected-Finance,LOOSER OF THE LOTTERY,09-Jan-2026 12:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3128332,SPS INDUSTRY,21-Oct-2025 05:41 PM,Rejected-Finance,LOOSER OF THE LOTTERY,09-Jan-2026 12:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3128353,SUSHIL KUMAR DAS,21-Oct-2025 05:39 PM,Rejected-Finance,LOOSER OF THE LOTTERY,09-Jan-2026 12:13 PM,,,,,,,AOC
