Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
"Executive Engineer,L.I.Division,Berhampur",Internal,"Estimator,L.I.Division,Berhampur,Divisional Accountant,L.I.Division,Berhampur",AJAY KUMAR MAHAKUD,13-Oct-2025 12:20 PM,techsummary_521895.pdf (71.72 KB),1.0,2728278.0,Judhistira Dalai,04-Jan-2025 01:13 PM,Accepted-AOC,Accept,15-Jan-2026 06:08 PM,15-Jan-2026,"INR 1,694,510",120.0,AJAY KUMAR MAHAKUD,15-Jan-2026 06:08 PM,Package37.pdf (775.00 KB),Awarded,Finance,Two Bidder are Admitted,Sibarama Panda,07-Jan-2025 11:42 AM,,BOQ Comparative Chart,1.0,2728278.0,Judhistira Dalai,INR,"1,436,025.03",Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Berhampur,2024_OLIC_108640_37,01/2024-25 OLIC (BAM),Khalingi-V T/W,"Executive Engineer,L.I.Division,Berhampur",Internal,"Estimator,L.I.Division,Berhampur,Divisional Accountant,L.I.Division,Berhampur",AJAY KUMAR MAHAKUD,15-Jan-2026 06:05 PM,finsummary_521895.pdf (71.72 KB),AOC,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Berhampur,01/2024-25 OLIC (BAM),2024_OLIC_108640_37,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Copy of Registration Certificate, PAN, GSTIN, Cost of Bid Online,EMD and JV Details as per DTCN",Khalingi-V T/W,Installation and Energisation of L.I. Project.,Please refer Tender documents. ,NA ,"14,36,000",Civil Works - Lift Irrigation Schemes,Lift Irrigation Projects ,Tender,365.0,120.0,Khalingi under Sanakhemundi Block,760006.0,NA ,NA ,NA ,"O/o Executive Engineer, L.I. Division, Berhampur",No ,No,"7,080",0.0,Nil,Nil,No,1.0,ICICI BANK,"14,360",Yes,percentage,1.0%,Nil,Nil,"Executive Engineer, L.I. Division, Berhampur","O/o the Executive Engineer, L.I. Division, Berhampur, At-1st Gate, Berhampur Po- Panigrahy Pentho, Ganjam Odisha, Pin-760006",26-Dec-2024 11:00 AM,06-Jan-2025 12:00 PM,26-Dec-2024 11:00 AM,04-Jan-2025 05:00 PM,26-Dec-2024 11:00 AM ,03-Jan-2025 05:00 PM ,26-Dec-2024 11:00 AM,04-Jan-2025 05:00 PM,AOC
,,,,,,2.0,2728795.0,KALAKAR PRUSTY,04-Jan-2025 02:54 PM,Rejected-AOC,Reject,15-Jan-2026 06:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,.pdf,"Affidavit, Registration Documents of JV, Forms- A to G etc as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
