S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,Periodical Maintenance to Nuagaon to Hatikucha road from ch 1/040 to 1/440 Km for the year 2025- 26.,Periodical Maintenance to Nuagaon to Hatikucha road from ch 1/040 to 1/440 Km for the year 2025- 26.,Please refer Tender documents. ,NA ,"5,08,000",Civil Works - Roads,NA ,Tender,90.0,30.0,KEONJHAR,758001.0,NA ,NA ,NA ,"R.W DIVISION-I,KEONJHAR",No ,No,CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-KEONJHAR,NCB 07 OF 2025-26,2025_CERWI_120667_9,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,RC PAN GST AFFIDAVIT AND AS PER ANNEXURE,SUPERINTENDING ENGINEER,"At-Gambharia Po- DD College Near Diary Farm. O/o the SE R.W Division-I, Keonjhar","4,000",0.0,Nil,Nil,No,"5,080",Yes,percentage,1.0%,Nil,Nil,03-Nov-2025 01:00 PM,14-Nov-2025 11:00 AM,03-Nov-2025 01:00 PM,13-Nov-2025 05:00 PM,03-Nov-2025 01:00 PM ,12-Nov-2025 05:00 PM ,03-Nov-2025 01:00 PM,13-Nov-2025 05:00 PM,AOC,31-Dec-2025,"INR 507,937",30.0,Kapileswar Singh,22-Jan-2026 01:56 PM,Nuagaon_Hatikucha.pdf (301.00 KB),1,3220396,KUNDAN KUMAR SETHY,13-Nov-2025 11:23 AM,Rejected-AOC,Reject,22-Jan-2026 01:56 PM,superintending engineer,Internal,,Sanjukta Marndi,29-Dec-2025 04:30 PM,techsummary_561380.pdf (788.63 KB),CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-KEONJHAR,2025_CERWI_120667_9,NCB 07 OF 2025-26,Periodical Maintenance to Nuagaon to Hatikucha road from ch 1/040 to 1/440 Km for the year 2025- 26.,superintending engineer,Internal,,Sanjukta Marndi,29-Dec-2025 04:39 PM,finsummary_561380.pdf (788.63 KB),Finance,cover1,Sanjukta Marndi,29-Dec-2025 04:26 PM,finance_561380.pdf,BOQ Comparative Chart,1.0,3219223.0,PRASANTA KUMAR SAHU,INR,"431,797",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,3219223,PRASANTA KUMAR SAHU,12-Nov-2025 08:47 PM,Accepted-AOC,Accept,22-Jan-2026 01:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,3219387,SAGARIKA DAS,12-Nov-2025 09:36 PM,Rejected-AOC,Reject,22-Jan-2026 01:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,3218380,SATYABRATA SAHOO,12-Nov-2025 05:37 PM,Rejected-AOC,Reject,22-Jan-2026 01:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
