EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"6,300",Yes,fixed,,Nil,Nil,"DFO, Gh. South Division","O/o the DFO, Gh.South Division, Bhanjanagar",Forest Environment and Climate Change Department||RCCF Berhampur||DFO Ghumsur South,GH(S)-BNJ-F.E and C.C-01/2025-26/6327 dtd. 25.11.2025,2025_DFOGS_122326_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"4,000",Nil,Nil,No,Creation of Water Body at Chaulakhai under Badagada Range,Water Resource Management works,Please refer tender documents ,NA ,"6,27,475",Civil Works - Water Works,NA ,Tender,90.0,90.0,"At- Chaulakha, PO - Raibandha, PS - Badagada",761109.0,NA ,NA ,NA ,"O/o the DFO, Gh.South Division, Bhanjanagar",No ,No,02-Dec-2025 10:00 AM,11-Dec-2025 11:30 AM,02-Dec-2025 10:00 AM,09-Dec-2025 05:00 PM,NA ,NA ,02-Dec-2025 10:00 AM,09-Dec-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Bid Security Declaration, Contractor RC, PAN, GST, Affidavits, No Relation, Other Documents as DTCN",AOC,1,3291904,ARUN NAIK,09-Dec-2025 04:13 PM,Rejected-Technical,due to no similar nature of work and list of machinaries certificate,16-Jan-2026 06:39 PM,16-Jan-2026,"INR 533,417",90.0,Vipasha Parul,16-Jan-2026 06:45 PM,AOCchaulakhai.pdf (684.00 KB),Creation of Water Body at Chaulakhai under Badagada Range,Mrs. Vipash Parul,Internal,"Pradeep Behera, ACF, Nihar Ranjan Malilick, ACF, Manas Ku Sahoo, FR, Tapan Kumar Nayak, SR Asst.",Vipasha Parul,16-Jan-2026 06:39 PM,techsummary_568335.pdf (650.99 KB),Mrs. Vipash Parul,Internal,"Pradeep Behera, ACF, Nihar Ranjan Malilick, ACF, Manas Ku Sahoo, FR, Tapan Kumar Nayak, SR Asst.",Vipasha Parul,16-Jan-2026 06:42 PM,finsummary_568335.pdf (650.99 KB),Forest Environment and Climate Change Department||RCCF Berhampur||DFO Ghumsur South,2025_DFOGS_122326_1,GH(S)-BNJ-F.E and C.C-01/2025-26/6327 dtd. 25.11.2025,Creation of Water Body at Chaulakhai under Badagada Range,1.0,3286443.0,LAMBODAR PANIGRAHI,INR,"533,417",Finance,Opened,Vipasha Parul,24-Dec-2025 10:46 AM,finance_568335.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,AOC,2,3291543,B RAKESH PATRA,09-Dec-2025 02:10 PM,Rejected-AOC,by the Transparent lottery system Mr. Lambodar Panigrahi got the tender,16-Jan-2026 06:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3283111,DIPAK PRADHAN,05-Dec-2025 08:19 PM,Rejected-AOC,by the Transparent lottery system Mr. Lambodar Panigrahi got the tender,16-Jan-2026 06:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3291617,HADU NAIK,09-Dec-2025 04:16 PM,Rejected-Technical,due to no similar nature of work and list of machinaries certificate,16-Jan-2026 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3286443,LAMBODAR PANIGRAHI,07-Dec-2025 05:44 PM,Accepted-AOC,by the Transparent lottery system Mr. Lambodar Panigrahi got the tender,16-Jan-2026 06:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3291815,SIPUN NAYAK,09-Dec-2025 03:46 PM,Rejected-AOC,by the Transparent lottery system Mr. Lambodar Panigrahi got the tender,16-Jan-2026 06:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
