S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,"6,000",Nil,Nil,No,"Construction of GPLF Building at Santpur , GP - Santpur under Narla Block",Building,Please refer Tender documents. ,NA ,"23,92,530",Civil Works - Buildings,NA ,Tender,90.0,180.0,Narla,766100.0,NA ,NA ,NA ,"O/o Panchayat Samiti, Narla",No ,No,"24,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, RC, PAN, GST, No Relation certificate","Block Development officer, Narla","O/o Panchayat Samiti, Narla",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Kalahandi||NARALA Block,PS-NRL-T-3/2024-25,2025_PRNB_110866_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,20-Feb-2025 11:00 AM,11-Mar-2025 11:00 AM,20-Feb-2025 11:00 AM,10-Mar-2025 05:00 PM,20-Feb-2025 11:00 AM ,24-Feb-2025 05:00 PM ,20-Feb-2025 11:00 AM,10-Mar-2025 05:00 PM,AOC,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Kalahandi||NARALA Block,2025_PRNB_110866_10,PS-NRL-T-3/2024-25,"Construction of GPLF Building at Santpur , GP - Santpur under Narla Block","Block Development Officer, Narla",Internal,,Bipin Bihari Deep,08-Jan-2026 01:34 PM,finsummary_530676.pdf (382.59 KB),Finance,13 nos. bidder participated,Sudhansu Mahali,11-Mar-2025 07:31 PM,,BOQ Comparative Chart,1.0,2847759.0,JYOTIRMAYEE TANKAR,INR,"2,033,890",1,2842328,ADITYA KUMAR PANDA,03-Mar-2025 07:26 PM,Rejected-Finance,Disqualified,08-Jan-2026 01:34 PM,08-Jan-2026,"INR 2,033,890",180.0,Bipin Bihari Deep,08-Jan-2026 01:36 PM,SantpurGPLF.pdf (383.00 KB),"Block Development Officer, Narla",Internal,,Bipin Bihari Deep,08-Jan-2026 01:27 PM,techsummary_530676.pdf (382.59 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2847751,Bhakta Charan Bhoi,09-Mar-2025 01:21 PM,Rejected-Finance,Disqualified,08-Jan-2026 01:34 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2849341,BISHNU KUMAR SAHU,10-Mar-2025 04:15 PM,Rejected-Finance,Disqualified,08-Jan-2026 01:34 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2847768,Debasish Kumar Sahu,09-Mar-2025 02:47 PM,Rejected-Finance,Disqualified,08-Jan-2026 01:34 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,2847759,JYOTIRMAYEE TANKAR,09-Mar-2025 02:39 PM,Accepted-AOC,Qualified,08-Jan-2026 01:36 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,2848510,MAHENDRA SAHU,10-Mar-2025 12:34 PM,Rejected-Finance,Disqualified,08-Jan-2026 01:34 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,2849266,POOJA MITTAL,10-Mar-2025 03:39 PM,Rejected-Finance,Disqualified,08-Jan-2026 01:34 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,2847752,RAKESH KUMAR SAHU,09-Mar-2025 02:36 PM,Rejected-Finance,Disqualified,08-Jan-2026 01:34 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,9,2848656,RANJAYA KUMAR THAKUR,10-Mar-2025 02:55 PM,Rejected-Finance,Disqualified,08-Jan-2026 01:34 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,10,2843773,RANKANIDHI MEHER,07-Mar-2025 08:21 PM,Rejected-Finance,Disqualified,08-Jan-2026 01:34 PM,,,,,,,,,,,,,AOC
