Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
MD OLIC BBSR,OFFICE OF MD OLIC N 17 2 NAYAPALLI BHUBANESWAR,INSTALLATION OF BOREWELLS THROUGH SOLAR PUMPING SYSTEM IN JHARSUGUDA DISTRICT PKG-01 BID ID 16,INSTALLATION OF BOREWELLS THROUGH SOLAR PUMPING SYSTEM IN JHARSUGUDA DISTRICT PKG-01 BID ID 16,Please refer DTCN ,NA ,"8,56,23,000",Civil Works - Lift Irrigation Schemes,NA ,Tender,180.0,90.0,JHARSUGUDA,768201.0,NA ,NA ,NA ,OFFICE OF MD OLIC N 17 2 NAYAPALLI BHUBANESWAR,No ,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"TENDER COST, EMD, GST, PAN AND ALL OTHER DOCUMENTS AS PER DTCN",18-Sep-2024 10:00 AM,14-Oct-2024 11:00 AM,18-Sep-2024 10:00 AM,09-Oct-2024 05:00 PM,18-Sep-2024 10:00 AM ,26-Sep-2024 05:00 PM ,18-Sep-2024 10:00 AM,09-Oct-2024 05:00 PM,07-Dec-2024 03:00 PM,Orissa Lift Irrigation Corporation,6013 DT-12.09.2024,2024_OLIC_104932_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"8,56,000",Yes,fixed,,Nil,Nil,"11,800",0.0,Nil,Nil,No,AOC,CE MECH DOWR,Mixed,"ED (TECH) OLIC, FA AND CAO OLIC, SE RWSS, SE (ELECT), E.E. (ELECT) OLIC, E.E. (MP) OLIC",Sudarsan Sadangi,06-Dec-2024 04:30 PM,07-Dec-2024 03:00 PM,techsummary_506909.pdf (6834.76 KB),Orissa Lift Irrigation Corporation,2024_OLIC_104932_1,6013 DT-12.09.2024,INSTALLATION OF BOREWELLS THROUGH SOLAR PUMPING SYSTEM IN JHARSUGUDA DISTRICT PKG-01 BID ID 16,1.0,2569339.0,DINESH KUMAR AGRAWAL,INR,"72,788,491.86",Technical,Total 5 nos of Bidders have participated,Sudarsan Sadangi,14-Oct-2024 12:12 PM,,1,2569339,DINESH KUMAR AGRAWAL,07-Oct-2024 11:40 AM,Accepted-AOC,L-1 Bidder,28-Jan-2026 05:32 PM,Finance,Five (5) nos of Bidders have participated,Sudarsan Sadangi,09-Dec-2024 01:04 PM,,BOQ Comparative Chart,24-Jan-2025,"INR 72,788,491.86",90.0,Sudarsan Sadangi,28-Jan-2026 05:31 PM,OrderJharsuguda.pdf (2759.00 KB),ORDER,MD OLIC LTD,Mixed,"FA-CUM-SPECIAL SECRETARY WRD, ED(TECH.) OLIC, FA AND CAO OLIC, ADDL DIRECTOR GWD, SE RWSS, EE(MP) OLIC",Sudarsan Sadangi,21-Jan-2025 02:56 PM,finsummary_506909.pdf (9941.07 KB),AOC
,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2572471,M/s Ganesh Borewells,09-Oct-2024 02:15 PM,Rejected-Finance,Rejected by Tender Committee,21-Jan-2025 02:56 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2572283,R S Infrastructure,09-Oct-2024 02:25 PM,Rejected-Finance,Accepted by Tender Committee but rejected in Transparent Lottery,21-Jan-2025 02:56 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2568496,South West Pinnacle Exploration Limited,09-Oct-2024 12:06 PM,Rejected-Finance,Accepted by Tender Committee but rejected in Transparent Lottery,21-Jan-2025 02:56 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,2568120,TIRUPATI DRILLING AND MINING SERVICES PVT. LTD,07-Oct-2024 07:15 PM,Rejected-Finance,Accepted by Tender Committee but rejected in Transparent Lottery,21-Jan-2025 02:56 PM,,,,,,,,,,,,,,,,,,,,AOC
